date,season,week,eventName,sherdogIdA,sherdogIdB,ourIdA,ourIdB,nameA,nameB,winnerSherdogId,method,round
2020-11-04,2020,8,Dana White's Contender Series - Contender Series 2020: Week 8,Edson-Gomez-158229,Ignacio-Bahamondes-221417,,1979d2ef989e7265,Edson Gomez,Ignacio Bahamondes,Ignacio-Bahamondes-221417,KO (Front Kick),2
2020-11-04,2020,8,Dana White's Contender Series - Contender Series 2020: Week 8,Harry-Hunsucker-239513,Jared-Vanderaa-152987,c89b0a7cd08a3b08,9ee1b4b7ce888501,Harry Hunsucker,Jared Vanderaa,Jared-Vanderaa-152987,TKO (Punches),1
2020-11-04,2020,8,Dana White's Contender Series - Contender Series 2020: Week 8,Luis-Saldana-77414,Vince-Murdock-119961,9d56d022b89c876b,,Luis Saldana,Vince Murdock,Luis-Saldana-77414,TKO (Punches),3
2020-11-10,2020,9,Dana White's Contender Series - Contender Series 2020: Week 9,Joseph-Lowry-76336,Nikolas-Motta-103887,,e6bdebff94eddc25,Joseph Lowry,Nikolas Motta,Nikolas-Motta-103887,Decision (Unanimous),3
2020-11-10,2020,9,Dana White's Contender Series - Contender Series 2020: Week 9,Luana-Pinheiro-237525,Stephanie-Frausto-61109,0ce8ac03e1fc8da4,,Luana Pinheiro,Stephanie Frausto,Luana-Pinheiro-237525,KO (Punches),1
2020-11-10,2020,9,Dana White's Contender Series - Contender Series 2020: Week 9,Natan-Levy-227411,Shaheen-Santana-227431,c1913c3d6026e4d0,,Natan Levy,Shaheen Santana,Natan-Levy-227411,Technical Submission (Arm-Triangle Choke),3
2020-11-17,2020,10,Dana White's Contender Series - Contender Series 2020: Week 10,Chelsea-Hackett-319473,Victoria-Leonardo-212725,,d77d7e2d8258cc82,Chelsea Hackett,Victoria Leonardo,Victoria-Leonardo-212725,TKO (Punches),2
2020-11-17,2020,10,Dana White's Contender Series - Contender Series 2020: Week 10,JP-Buys-197069,Jacob-Silva-80677,5b7c7c83602d9b20,,JP Buys,Jacob Silva,JP-Buys-197069,Technical Submission (Guillotine Choke),1
2020-11-17,2020,10,Dana White's Contender Series - Contender Series 2020: Week 10,Sherrard-Blackledge-198563,Tucker-Lutz-122559,,dc2d95b1cce62691,Sherrard Blackledge,Tucker Lutz,Tucker-Lutz-122559,Decision (Unanimous),3
2020-11-17,2020,10,Dana White's Contender Series - Contender Series 2020: Week 10,Nick-Maximov-302823,Oscar-Cota-105241,b0fc9b463c44f7ea,,Nick Maximov,Oscar Cota,Nick-Maximov-302823,Decision (Unanimous),3
2020-11-17,2020,10,Dana White's Contender Series - Contender Series 2020: Week 10,Gloria-de-Paula-230933,Pauline-Macias-225033,2038fc2e7818a453,,Gloria de Paula,Pauline Macias,Gloria-de-Paula-230933,Decision (Unanimous),3
2021-08-31,2021,1,Dana White's Contender Series - Contender Series 2021: Week 1,Diego-Lopes-112531,Joanderson-Brito-181115,bf14e890b46e0305,5817d60924c7a7e0,Diego Lopes,Joanderson Brito,Joanderson-Brito-181115,Technical Decision (Unanimous),3
2021-08-31,2021,1,Dana White's Contender Series - Contender Series 2021: Week 1,Carlos-Candelario-97453,Victor-Altamirano-212269,e503c6a1065a60f9,edf83b64bd3557d4,Carlos Candelario,Victor Altamirano,Victor-Altamirano-212269,Decision (Split),3
2021-08-31,2021,1,Dana White's Contender Series - Contender Series 2021: Week 1,AJ-Fletcher-284309,Leonardo-Damiani-239897,1ebe45b826ab0427,,AJ Fletcher,Leonardo Damiani,AJ-Fletcher-284309,KO (Flying Knee),1
2021-09-07,2021,2,Dana White's Contender Series - Contender Series 2021: Week 2,Chidi-Njokuani-25761,Mario-Sousa-213265,b64bdbe0d3e4c9aa,,Chidi Njokuani,Mario Sousa,Chidi-Njokuani-25761,TKO (Elbows),3
2021-09-07,2021,2,Dana White's Contender Series - Contender Series 2021: Week 2,Chad-Anheliger-63370,Muin-Gafurov-182325,07437ba38048dad7,a991252ad3712030,Chad Anheliger,Muin Gafurov,Chad-Anheliger-63370,Decision (Split),3
2021-09-07,2021,2,Dana White's Contender Series - Contender Series 2021: Week 2,Jose-Alday-146733,Saimon-Oliveira-156991,,d892963e78a574fb,Jose Alday,Saimon Oliveira,Saimon-Oliveira-156991,Decision (Split),3
2021-09-07,2021,2,Dana White's Contender Series - Contender Series 2021: Week 2,Bruno-Mesquita-57480,CJ-Vergara-72117,,daa8caf6878b4796,Bruno Mesquita,CJ Vergara,CJ-Vergara-72117,KO (Knee to the Body),1
2021-09-07,2021,2,Dana White's Contender Series - Contender Series 2021: Week 2,Josh-Quinlan-290925,Logan-Urban-174025,c8deb768d421f009,,Josh Quinlan,Logan Urban,,No Contest (Overturned),1
2021-09-14,2021,3,Dana White's Contender Series - Contender Series 2021: Week 3,Jailton-Almeida-114657,Nasrudin-Nasrudinov-156463,c17b1fa1d28c1eea,,Jailton Almeida,Nasrudin Nasrudinov,Jailton-Almeida-114657,Submission (Rear-Naked Choke),2
2021-09-14,2021,3,Dana White's Contender Series - Contender Series 2021: Week 3,Dylan-Potter-209025,Lukasz-Brzeski-132249,,a0989877f644f2ab,Dylan Potter,Lukasz Brzeski,,No Contest (Overturned),3
2021-09-14,2021,3,Dana White's Contender Series - Contender Series 2021: Week 3,Ange-Loosa-95799,Jack-Della-Maddalena-208155,16a0eba44cd46eb9,,Ange Loosa,Jack Della Maddalena,Jack-Della-Maddalena-208155,Decision (Unanimous),3
2021-09-14,2021,3,Dana White's Contender Series - Contender Series 2021: Week 3,Albert-Duraev-86841,Caio-Bittencourt-78480,8f422d41a940e93c,,Albert Duraev,Caio Bittencourt,Albert-Duraev-86841,Submission (Neck Crank),1
2021-09-21,2021,4,Dana White's Contender Series - Contender Series 2021: Week 4,Michael-Morales-268041,Nikolay-Veretennikov-186789,5561fca8c897f0bf,,Michael Morales,Nikolay Veretennikov,Michael-Morales-268041,Decision (Unanimous),3
2021-09-21,2021,4,Dana White's Contender Series - Contender Series 2021: Week 4,Steven-Nguyen-121057,Theo-Rlayang-256035,6ff3abc1052a0921,,Steven Nguyen,Theo Rlayang,Steven-Nguyen-121057,Decision (Unanimous),3
2021-09-21,2021,4,Dana White's Contender Series - Contender Series 2021: Week 4,Jacob-Rosales-154819,Victor-Martinez-86938,,c54bce0af7e7b01b,Jacob Rosales,Victor Martinez,Victor-Martinez-86938,Decision (Unanimous),3
2021-09-21,2021,4,Dana White's Contender Series - Contender Series 2021: Week 4,Kleydson-Rodrigues-229541,Santo-Curatolo-266023,72b8ddd1d482149e,,Kleydson Rodrigues,Santo Curatolo,Kleydson-Rodrigues-229541,Decision (Unanimous),3
2021-09-21,2021,4,Dana White's Contender Series - Contender Series 2021: Week 4,AJ-Dobson-119943,Hashem-Arkhagha-74722,c466cc5888c59b0e,,AJ Dobson,Hashem Arkhagha,AJ-Dobson-119943,Submission (Rear-Naked Choke),1
2021-09-28,2021,5,Dana White's Contender Series - Contender Series 2021: Week 5,Aaron-Jeffery-127631,Caio-Borralho-188043,,b483569c9c54cfc6,Aaron Jeffery,Caio Borralho,Caio-Borralho-188043,Decision (Unanimous),3
2021-09-28,2021,5,Dana White's Contender Series - Contender Series 2021: Week 5,Daniel-Zellhuber-238903,Lucas-Almeida-191243,17dc8cabd91da5ae,5adc666e571b3cb1,Daniel Zellhuber,Lucas Almeida,Daniel-Zellhuber-238903,Decision (Unanimous),3
2021-09-28,2021,5,Dana White's Contender Series - Contender Series 2021: Week 5,Edivan-Mineiro-Santos-244213,Rizvan-Kuniev-86319,,16862aff18bed355,Edivan Mineiro Santos,Rizvan Kuniev,Rizvan-Kuniev-86319,TKO (Punches),3
2021-09-28,2021,5,Dana White's Contender Series - Contender Series 2021: Week 5,Ihor-Potieria-188721,Lukasz-Sudolski-124729,602460be3bce1990,,Ihor Potieria,Lukasz Sudolski,Ihor-Potieria-188721,TKO (Punches),1
2021-10-05,2021,6,Dana White's Contender Series - Contender Series 2021: Week 6,Carlos-Hernandez-171603,Daniel-Barez-133743,d7974c32755e4b64,,Carlos Hernandez,Daniel Barez,Carlos-Hernandez-171603,Decision (Split),3
2021-10-05,2021,6,Dana White's Contender Series - Contender Series 2021: Week 6,Fernie-Garcia-112047,Joshua-Weems-259641,8dfca53c3e78795e,,Fernie Garcia,Joshua Weems,Fernie-Garcia-112047,TKO (Punches),1
2021-10-05,2021,6,Dana White's Contender Series - Contender Series 2021: Week 6,Genaro-Valdez-227047,Patrik-White-221861,6f7956e788616622,,Genaro Valdez,Patrik White,Genaro-Valdez-227047,TKO (Punches),2
2021-10-05,2021,6,Dana White's Contender Series - Contender Series 2021: Week 6,Joseph-Holmes-285543,Shonte-Barnes-261479,078a0c62a7f98405,,Joseph Holmes,Shonte Barnes,Joseph-Holmes-285543,Submission (Rear-Naked Choke),2
2021-10-12,2021,7,Dana White's Contender Series - Contender Series 2021: Week 7,Chris-Duncan-74346,Viacheslav-Borshchev-337895,5d49240c45a2a624,81755efcce2cc326,Chris Duncan,Viacheslav Borshchev,Viacheslav-Borshchev-337895,KO (Punch),2
2021-10-12,2021,7,Dana White's Contender Series - Contender Series 2021: Week 7,Jake-Hadley-200597,Mitch-Raposo-278793,b6e46aa39a0633e8,018e6efa6f1415a9,Jake Hadley,Mitch Raposo,Jake-Hadley-200597,Submission (Rear-Naked Choke),2
2021-10-12,2021,7,Dana White's Contender Series - Contender Series 2021: Week 7,Christian-Rodriguez-303043,Reyes-Cortez-Jr-120303,a8cd76e59b7c49ab,,Christian Rodriguez,Reyes Cortez Jr.,Christian-Rodriguez-303043,Decision (Unanimous),3
2021-10-12,2021,7,Dana White's Contender Series - Contender Series 2021: Week 7,Lorenzo-Hood-51117,Martin-Buday-164475,,04c3977524fb97e0,Lorenzo Hood,Martin Buday,Martin-Buday-164475,TKO (Knee),1
2021-10-19,2021,8,Dana White's Contender Series - Contender Series 2021: Week 8,Piera-Rodriguez-247469,Valesca-Machado-215597,904ca6578a6ca8eb,,Piera Rodriguez,Valesca Machado,Piera-Rodriguez-247469,Decision (Unanimous),3
2021-10-19,2021,8,Dana White's Contender Series - Contender Series 2021: Week 8,Caio-Borralho-188043,Jesse-Murray-149445,b483569c9c54cfc6,,Caio Borralho,Jesse Murray,Caio-Borralho-188043,TKO (Punches),1
2021-10-19,2021,8,Dana White's Contender Series - Contender Series 2021: Week 8,James-Barnes-164811,Pedro-Falcao-150185,,3ae417889e6fa052,James Barnes,Pedro Falcao,Pedro-Falcao-150185,KO (Punches),3
2021-10-19,2021,8,Dana White's Contender Series - Contender Series 2021: Week 8,Armen-Petrosyan-302783,Kaloyan-Kolev-230917,5d5dc3bf943ec3f3,,Armen Petrosyan,Kaloyan Kolev,Armen-Petrosyan-302783,KO (Head Kick and Punches),1
2021-10-19,2021,8,Dana White's Contender Series - Contender Series 2021: Week 8,Jonny-Parsons-65875,Solomon-Renfro-225631,4eb7dddb4cd45ec1,,Jonny Parsons,Solomon Renfro,Jonny-Parsons-65875,Decision (Split),3
2021-10-26,2021,9,Dana White's Contender Series - Contender Series 2021: Week 9,Cristian-Quinonez-164995,Long-Xiao-233007,1fc339f153e788c3,d11e3f2e5deb833f,Cristian Quinonez,Xiao Long,Cristian-Quinonez-164995,Decision (Unanimous),3
2021-10-26,2021,9,Dana White's Contender Series - Contender Series 2021: Week 9,Javid-Basharat-222651,Oron-Kahlon-92631,7192b50e701bd23e,,Javid Basharat,Oron Kahlon,Javid-Basharat-222651,Submission (Guillotine Choke),3
2021-10-26,2021,9,Dana White's Contender Series - Contender Series 2021: Week 9,Kolton-Englund-80680,Manuel-Torres-297203,,aef0ff28e0e41917,Kolton Englund,Manuel Torres,Manuel-Torres-297203,TKO (Punches),1
2021-10-26,2021,9,Dana White's Contender Series - Contender Series 2021: Week 9,Gadzhi-Omargadzhiev-145315,Jansey-Silva-145207,fc5ed93b9af75353,,Gadzhi Omargadzhiev,Jansey Silva,Gadzhi-Omargadzhiev-145315,Submission (Kneebar),1
2021-11-02,2021,10,Dana White's Contender Series - Contender Series 2021: Week 10,Achilles-Estremadura-68610,Maheshate-Hayisaer-336819,,fab54d525f0f2d9d,Achilles Estremadura,Maheshate,Maheshate-Hayisaer-336819,Decision (Unanimous),3
2021-11-02,2021,10,Dana White's Contender Series - Contender Series 2021: Week 10,Justin-Burlinson-160189,Yohan-Lainesse-295377,,d662f90d5ab81f35,Justin Burlinson,Yohan Lainesse,Yohan-Lainesse-295377,KO (Punches),1
2022-07-26,2022,1,Dana White's Contender Series - Contender Series 2022: Week 1,Alessandro-Costa-214613,Andres-Luna-Martinetti-247345,14a2fa2dd23e71d3,,Alessandro Costa,Andres Luna Martinetti,Alessandro-Costa-214613,Decision (Split),3
2022-07-26,2022,1,Dana White's Contender Series - Contender Series 2022: Week 1,Joe-Pyfer-239253,Osman-Diaz-156965,154db60abecdd988,,Joe Pyfer,Osman Diaz,Joe-Pyfer-239253,TKO (Punches),2
2022-07-26,2022,1,Dana White's Contender Series - Contender Series 2022: Week 1,Acacio-dos-Santos-127365,Anton-Turkalj-234667,,73edf033b8cfef8a,Acacio dos Santos,Anton Turkalj,Anton-Turkalj-234667,Decision (Unanimous),3
2022-08-02,2022,2,Dana White's Contender Series - Contender Series 2022: Week 2,Charlie-Campbell-286213,Chris-Duncan-74346,5f4c5e8ccdbba00e,5d49240c45a2a624,Charlie Campbell,Chris Duncan,Chris-Duncan-74346,KO (Punches),1
2022-08-02,2022,2,Dana White's Contender Series - Contender Series 2022: Week 2,Billy-Goff-282365,Shimon-Smotritsky-254075,c9bb479dabdb48bf,,Billy Ray Goff,Shimon Smotritsky,Billy-Goff-282365,TKO (Punches),1
2022-08-02,2022,2,Dana White's Contender Series - Contender Series 2022: Week 2,Connor-Matthews-84660,Francis-Marshall-282887,37f91d57ed109584,,Connor Matthews,Francis Marshall,Francis-Marshall-282887,Decision (Unanimous),3
2022-08-02,2022,2,Dana White's Contender Series - Contender Series 2022: Week 2,Shannon-Ross-65792,Vinicius-Salvador-179169,a45448a6818f77fd,37f101d3e49473e4,Shannon Ross,Vinicius Salvador,Vinicius-Salvador-179169,TKO (Punches),2
2022-08-09,2022,3,Dana White's Contender Series - Contender Series 2022: Week 3,Clayton-Carpenter-208467,Edgar-Chairez-244721,,60f31fb96a24723a,Clayton Carpenter,Edgar Chairez,Clayton-Carpenter-208467,Decision (Unanimous),3
2022-08-09,2022,3,Dana White's Contender Series - Contender Series 2022: Week 3,Anvar-Boynazarov-382280,Erik-Silva-220027,,acee921186a58206,Anvar Boynazarov,Erik Silva,Erik-Silva-220027,TKO (Elbows and Punches),1
2022-08-09,2022,3,Dana White's Contender Series - Contender Series 2022: Week 3,Bo-Nickal-392031,Zachary-Borrego-383740,9a841327b5d824c6,,Bo Nickal,Zachary Borrego,Bo-Nickal-392031,Submission (Rear-Naked Choke),1
2022-08-09,2022,3,Dana White's Contender Series - Contender Series 2022: Week 3,Jamal-Pogues-152993,Paulo-Renato-Jr-155523,085a230fc9e8aafb,,Jamal Pogues,Paulo Renato Jr.,Jamal-Pogues-152993,Decision (Unanimous),3
2022-08-16,2022,4,Dana White's Contender Series - Contender Series 2022: Week 4,Claudia-Leite-283949,Hailey-Cowan-271495,,ba79f6bac3682eb1,Claudia Leite,Hailey Cowan,Hailey-Cowan-271495,Decision (Split),3
2022-08-16,2022,4,Dana White's Contender Series - Contender Series 2022: Week 4,Ahmad-Sohail-Hassanzada-279733,Nazim-Sadykhov-264031,,f0427fab32e0994a,Ahmad Sohail Hassanzada,Nazim Sadykhov,Nazim-Sadykhov-264031,KO (Punch),3
2022-08-16,2022,4,Dana White's Contender Series - Contender Series 2022: Week 4,Jack-Cartwright-162593,Jose-Johnson-238733,,7aeb78dffc4f5978,Jack Cartwright,Jose Johnson,Jose-Johnson-238733,Decision (Unanimous),3
2022-08-16,2022,4,Dana White's Contender Series - Contender Series 2022: Week 4,Claudio-Ribeiro-249103,Ivan-Valenzuela-303315,ccff59f4a6c0e287,,Claudio Ribeiro,Ivan Valenzuela,Claudio-Ribeiro-249103,KO (Punch),1
2022-08-23,2022,5,Dana White's Contender Series - Contender Series 2022: Week 5,Amiran-Gogoladze-250897,Darrius-Flowers-191363,,f9e0aa1af1d6a50a,Amiran Gogoladze,Darrius Flowers,Darrius-Flowers-191363,TKO (Submission to Slam),1
2022-08-23,2022,5,Dana White's Contender Series - Contender Series 2022: Week 5,Erisson-Ferreira-226431,Jesus-Santos-Aguilar-203965,,31ff758863c6ad36,Erisson Ferreira,Jesus Aguilar,Jesus-Santos-Aguilar-203965,Submission (Guillotine Choke),3
2022-08-23,2022,5,Dana White's Contender Series - Contender Series 2022: Week 5,Denise-Gomes-382138,Rayanne-dos-Santos-230789,092a12fbdcf12ad3,cfd0252570ae2229,Denise Gomes,Rayanne dos Santos,Denise-Gomes-382138,Decision (Unanimous),3
2022-08-23,2022,5,Dana White's Contender Series - Contender Series 2022: Week 5,Cameron-Saaiman-317055,Josh-Wang-Kim-188773,0eed054506a94abf,,Cameron Saaiman,Josh Wang Kim,Cameron-Saaiman-317055,KO (Punch),3
2022-08-23,2022,5,Dana White's Contender Series - Contender Series 2022: Week 5,Eduardo-Neves-363709,Mick-Parkin-224411,,a0cd4255eec2a5b8,Eduardo Neves,Mick Parkin,Mick-Parkin-224411,Submission (Rear-Naked Choke),1
2022-08-30,2022,6,Dana White's Contender Series - Contender Series 2022: Week 6,Maria-Silva-257311,Victoria-Dudakova-333829,,9f310e095342e68c,Maria Silva,Viktoriia Dudakova,Victoria-Dudakova-333829,Decision (Unanimous),3
2022-08-30,2022,6,Dana White's Contender Series - Contender Series 2022: Week 6,Alex-Morgan-134879,Blake-Bilder-179949,,a6b28b78bf4b32a5,Alex Morgan,Blake Bilder,Blake-Bilder-179949,Submission (Rear-Naked Choke),1
2022-08-30,2022,6,Dana White's Contender Series - Contender Series 2022: Week 6,Jose-Henrique-Souza-362437,Yusaku-Kinoshita-382723,,8c40f8d46a6995b9,Jose Henrique Souza,Yusaku Kinoshita,Yusaku-Kinoshita-382723,TKO (Punches),3
2022-09-06,2022,7,Dana White's Contender Series - Contender Series 2022: Week 7,Rodolfo-Bellato-266457,Vitor-Petrino-255313,157689fad4e22542,d04b8d5ce7a65c4f,Rodolfo Bellato,Vitor Petrino,Vitor-Petrino-255313,KO (Punches),2
2022-09-06,2022,7,Dana White's Contender Series - Contender Series 2022: Week 7,Nayara-Maia-248475,Tereza-Bleda-280807,,8fbbef9a4ec1f6cb,Nayara Maia,Tereza Bleda,Tereza-Bleda-280807,Decision (Unanimous),3
2022-09-06,2022,7,Dana White's Contender Series - Contender Series 2022: Week 7,Gabriel-Bonfim-185083,Trey-Waters-319103,03b527306e0b57c8,147266d98ca2813f,Gabriel Bonfim,Trey Waters,Gabriel-Bonfim-185083,Submission (Shoulder Choke),1
2022-09-06,2022,7,Dana White's Contender Series - Contender Series 2022: Week 7,Ismael-Bonfim-84528,Nariman-Abbasov-141581,20fbdf9a7df6c950,,Ismael Bonfim,Nariman Abbasov,Ismael-Bonfim-84528,Decision (Unanimous),3
2022-09-06,2022,7,Dana White's Contender Series - Contender Series 2022: Week 7,Jimmy-Lawson-322177,Karl-Williams-333575,,3a626ef8b2524507,Jimmy Lawson,Karl Williams,Karl-Williams-333575,Decision (Unanimous),3
2022-09-13,2022,8,Dana White's Contender Series - Contender Series 2022: Week 8,Bruna-Brasil-182855,Marnic-Mann-268753,90ae69e9a9137984,,Bruna Brasil,Marnic Mann,Bruna-Brasil-182855,KO (Head Kick),2
2022-09-13,2022,8,Dana White's Contender Series - Contender Series 2022: Week 8,Allan-Begosso-196853,Farid-Basharat-222641,,6268180e745a1e23,Allan Begosso,Farid Basharat,Farid-Basharat-222641,Decision (Unanimous),3
2022-09-13,2022,8,Dana White's Contender Series - Contender Series 2022: Week 8,Brandon-Lewis-230745,Daniel-Marcos-205313,,fe96fd653f562e98,Brandon Lewis,Daniel Marcos,Daniel-Marcos-205313,Decision (Unanimous),3
2022-09-13,2022,8,Dana White's Contender Series - Contender Series 2022: Week 8,Ikram-Aliskerov-202763,Mario-Sousa-213265,331d3f58e32980ad,,Ikram Aliskerov,Mario Sousa,Ikram-Aliskerov-202763,Submission (Kimura),1
2022-09-13,2022,8,Dana White's Contender Series - Contender Series 2022: Week 8,Malik-Lewis-183193,Trevor-Peek-280187,,122fde0994a2f457,Malik Lewis,Trevor Peek,Trevor-Peek-280187,TKO (Punches),2
2022-09-20,2022,9,Dana White's Contender Series - Contender Series 2022: Week 9,Austen-Lane-249439,Richard-Jacobi-391204,f7d9010e13806799,,Austen Lane,Richard Jacobi,Austen-Lane-249439,TKO (Punches),1
2022-09-20,2022,9,Dana White's Contender Series - Contender Series 2022: Week 9,Mando-Gutierrez-280393,Raul-Rosas-Jr-339419,,880ed8d5af0c13b1,Mando Gutierrez,Raul Rosas Jr.,Raul-Rosas-Jr-339419,Decision (Unanimous),3
2022-09-20,2022,9,Dana White's Contender Series - Contender Series 2022: Week 9,Brunno-Ferreira-322603,Leon-Aliu-224849,b4fb66059bd82743,,Brunno Ferreira,Leon Aliu,Brunno-Ferreira-322603,TKO (Punches),1
2022-09-20,2022,9,Dana White's Contender Series - Contender Series 2022: Week 9,Josh-Wick-121219,Nurullo-Aliev-274869,,9c6d0c42a7a85b51,Josh Wick,Nurullo Aliev,Nurullo-Aliev-274869,TKO (Punches),1
2022-09-27,2022,10,Dana White's Contender Series - Contender Series 2022: Week 10,Joao-Elias-133165,Rafael-Estevam-200851,,070750e76792d168,Joao Elias,Rafael Estevam,Rafael-Estevam-200851,TKO (Punches),2
2022-09-27,2022,10,Dana White's Contender Series - Contender Series 2022: Week 10,Sam-Patterson-141735,Vinicius-Sacchelli-Cenci-249659,949e6bb465af017b,,Sam Patterson,Vinicius Sacchelli Cenci,Sam-Patterson-141735,Submission (Rear-Naked Choke),2
2022-09-27,2022,10,Dana White's Contender Series - Contender Series 2022: Week 10,Bo-Nickal-392031,Donovan-Beard-310501,9a841327b5d824c6,,Bo Nickal,Donovan Beard,Bo-Nickal-392031,Submission (Triangle Choke),1
2022-09-27,2022,10,Dana White's Contender Series - Contender Series 2022: Week 10,Emiliano-Linares-298713,Jack-Jenkins-228039,,0aa46064d6a157d1,Emiliano Linares,Jack Jenkins,Jack-Jenkins-228039,TKO (Punches),3
2022-09-27,2022,10,Dana White's Contender Series - Contender Series 2022: Week 10,Ashiek-Ajim-286217,Mateus-Mendonca-336923,,185ca098bbf84581,Ashiek Ajim,Mateus Mendonca,Mateus-Mendonca-336923,KO (Punches),1
2023-08-08,2023,1,Dana White's Contender Series - Contender Series 2023: Week 1,Kevin-Borjas-245493,Victor-Dias-232371,c9689833e730c077,,Kevin Borjas,Victor Dias,Kevin-Borjas-245493,Decision (Unanimous),3
2023-08-08,2023,1,Dana White's Contender Series - Contender Series 2023: Week 1,Cesar-Almeida-217983,Lucas-Fernando-227719,600dc8df28333450,,Cesar Almeida,Lucas Fernando,Cesar-Almeida-217983,Decision (Unanimous),3
2023-08-08,2023,1,Dana White's Contender Series - Contender Series 2023: Week 1,Payton-Talbott-296553,Reyes-Cortez-Jr-120303,2b3745a0444dcd17,,Payton Talbott,Reyes Cortez Jr.,Payton-Talbott-296553,Decision (Unanimous),3
2023-08-08,2023,1,Dana White's Contender Series - Contender Series 2023: Week 1,Bogdan-Grad-156707,Tom-Nolan-244655,c15f8ac4d76af53a,23819db9f489592d,Bogdan Grad,Tom Nolan,Tom-Nolan-244655,KO (Punches),1
2023-08-08,2023,1,Dana White's Contender Series - Contender Series 2023: Week 1,Caio-Machado-247161,Kevin-Szaflarski-202089,473d57add1655a1a,,Caio Machado,Kevin Szaflarski,Caio-Machado-247161,Decision (Unanimous),3
2023-08-15,2023,2,Dana White's Contender Series - Contender Series 2023: Week 2,AbdulKareem-AlSelwady-115453,George-Hardwick-155397,56ae4acb4e3f6e6b,,Abdul-Kareem Al-Selwady,George Hardwick,AbdulKareem-AlSelwady-115453,Decision (Unanimous),3
2023-08-15,2023,2,Dana White's Contender Series - Contender Series 2023: Week 2,Eduarda-Moura-395040,Janaina-Silva-284089,f2a4a3932a91dc1e,,Eduarda Moura,Janaina Silva,Eduarda-Moura-395040,Submission (Rear-Naked Choke),1
