Fighter_Id,Full Name,Ht.,Wt.,Reach,Stance
00a7dead94addc98,Anthony Birchak,"5' 8""",135,69,Orthodox
5a081fedf02d264e,Mike Perry,"5' 10""",170,71,Orthodox
dea7ffef261a8d05,Yorgan De Castro,"6' 0""",250,74,Orthodox
0fdbd7f62d268a3c,Jarjis Danho,"6' 3""",265,74,Orthodox
9494d3823806d705,Hunter Azure,"5' 8""",145,69,Orthodox
1de38f7d8fb8d358,Jordan Griffin,"5' 10""",145,73,Southpaw
234e401b933021e9,Tyron Woodley,"5' 9""",170,74,Orthodox
e6379804d274f18b,Thomas Almeida,"5' 7""",145,70,Southpaw
389b2776826e2183,Ray Rodriguez,"5' 7""",135,70,Orthodox
a79c4aee9beabe3c,Megan Anderson,"6' 0""",145,72,Orthodox
e6f6145fe8ea9b4f,Joseph Benavidez,"5' 4""",125,65,Southpaw
27fc42f9a706f56f,Jordan Espinosa,"5' 6""",125,69,Orthodox
2212a11deddf09e9,Aalon Cruz,"6' 0""",145,78,Switch
5e869f0c15c040a1,Jimmie Rivera,"5' 4""",135,68,Orthodox
5668fe3e6594964f,Vince Cachero,"5' 6""",145,68,Orthodox
3ce903e83dc04f1b,Shana Dobson,"5' 6""",125,69,Orthodox
95295c6d09da96b8,Alistair Overeem,"6' 4""",265,80,Orthodox
9499fe7d747d0f34,Martin Day,"5' 10""",145,73,Orthodox
f491e5b61e233295,Antonio Carlos Junior,"6' 2""",185,79,Orthodox
e2240e3eb9126bdc,Nik Lentz,"5' 8""",145,68,Orthodox
aa41f7f0d38a67de,Vinicius Moreira,"6' 4""",205,76,Orthodox
148d822e1dea0f93,Tom Breese,"6' 3""",185,73,Southpaw
ce471f6dfcf74671,Markus Perez,"6' 1""",185,73,Orthodox
4f23f239b3d21464,Sarah Moras,"5' 7""",135,67,Orthodox
3a3f13123202e918,Vanessa Melo,"5' 5""",135,65,Orthodox
2983f5d00ab2638c,Jacob Kilburn,"5' 9""",145,72,Orthodox
343c6105cf09b9d0,Anthony Pettis,"5' 10""",155,72,Orthodox
23c1e61e1ba65f5a,Carlton Minus,"5' 10""",170,75,Orthodox
dcf847d0a8a01d97,Junior Dos Santos,"6' 4""",238,77,Orthodox
4b54780dc1d97640,Peter Barrett,"5' 10""",145,73,Southpaw
97e7d984b48352c5,Matt Wiman,"5' 10""",155,68,Orthodox
549165f7f79174d7,Jose Quinonez,"5' 8""",135,69,Southpaw
e8d807c9e390d51a,Spike Carlyle,"5' 8""",145,71,Switch
e347ee8e3910d025,Rachael Ostovich,"5' 3""",125,62,Orthodox
4e21937bdeeb560a,Alan Jouban,"6' 0""",170,73,Southpaw
7ad133208bc2db85,Paul Felder,"5' 11""",155,70,Orthodox
a00cf5981fc6d71d,Geraldo de Freitas,"5' 7""",135,72,Orthodox
44918fe767a2de14,Claudia Gadelha,"5' 4""",115,63,Orthodox
8a049373a2a84299,Bevon Lewis,"6' 3""",185,79,Orthodox
a8fb592d1aeb112c,Eduardo Garagorri,"5' 9""",145,70,Orthodox
e0bb36858bb098ed,Anderson Silva,"6' 2""",185,77,Southpaw
d7d0a744c37e13b2,Jack Marshman,"6' 0""",185,73,Orthodox
bd1c5732887fde10,Cole Williams,"6' 0""",170,73,Orthodox
4a05954c21616905,Justin Ledet,"6' 4""",205,80,Orthodox
ca28d243e6192a51,Khabib Nurmagomedov,"5' 10""",155,70,Orthodox
ed592d591ec76293,Liliya Shakirova,"5' 4""",125,65,Orthodox
a7c7a501e7a869be,Stefan Struve,"6' 11""",265,84,Orthodox
799dd06859f77981,Alexander Yakovlev,"6' 3""",155,74,Southpaw
134af54a111164fe,James Krause,"6' 2""",170,73,Orthodox
d921d3b3d9963814,John Phillips,"5' 11""",185,75,Southpaw
416ff8c1a4180299,Gadzhimurad Antigulov,"5' 11""",205,70,Orthodox
0229ec05be3b5c16,Ali AlQaisi,"5' 6""",135,68,Orthodox
70b86840583e4476,Dequan Townsend,"6' 3""",205,79,Orthodox
a8be76aa4fb85a6f,Jessin Ayari,"6' 0""",155,73,Orthodox
4962c96a48ca925d,Diego Sanchez,"5' 10""",170,72,Southpaw
93f287cc2018f186,Jeff Hughes,"6' 2""",250,77,Orthodox
06756b8363a94869,Khadis Ibragimov,"6' 3""",205,78,Orthodox
6b602b04723c3010,Mirsad Bektic,"5' 8""",145,70,Orthodox
c3ad22eba62622cc,Mara Romero Borella,"5' 6""",125,69,Orthodox
96935891bb3c57c1,Irwin Rivera,"5' 6""",135,67,Southpaw
4ab925019d108a41,Brok Weaver,"6' 0""",155,73,Southpaw
903bc4f242244fea,Anthony Ivy,"6' 2""",185,74,Orthodox
70f283c556ef76b9,Zelim Imadaev,"6' 0""",170,76,Orthodox
a095427614b881da,Cole Smith,"5' 11""",135,67,Orthodox
c6d0d7076cdbe1cc,Ricardo Lamas,"5' 8""",145,71,Orthodox
02e118ad09598e41,Austin Springer,"5' 8""",145,71,Orthodox
5fd8b8d0052c2e7f,Hannah Cifers,"5' 1""",115,62,Orthodox
fa7951170a82844b,Daniel Cormier,"5' 11""",235,72,Orthodox
f7ff934ebabca99a,John Dodson,"5' 3""",135,66,Orthodox
63709c72e319f071,Frankie Saenz,"5' 6""",135,66,Orthodox
0e5c700cf4d34dca,Rogerio Nogueira,"6' 2""",205,75,Southpaw
657eb3a13c1e3df4,Fabricio Werdum,"6' 4""",231,77,Orthodox
ea0a54c6803d2a80,Peter Sobotta,"6' 0""",170,75,Southpaw
93e0c995571f5283,Raphael Pessoa,"6' 3""",262,78,Orthodox
3e7b3a771a5220bb,Nad Narimani,"5' 8""",145,70,Orthodox
0fdb91b86ccca031,Joe Duffy,"5' 10""",155,73,Orthodox
3be7fbb43facaf39,Brett Johns,"5' 7""",135,71,Orthodox
18b8e1c10912056d,Davi Ramos,"5' 6""",155,70,Orthodox
86aae8579e756674,Chris Fishgold,"5' 8""",145,68,Orthodox
58a74bb53dfe5194,Paige VanZant,"5' 4""",115,65,Orthodox
e15e7b06572d49d5,Danny Henry,"6' 0""",145,73,Orthodox
630b94233d66e230,Roman Bogatov,"5' 8""",155,73,Orthodox
71a471f854d82531,Lyman Good,"6' 0""",170,74,Orthodox
3e15f9493525e2de,Brianna Fortino,"5' 0""",115,62,Southpaw
9b2bdb38545733e5,Oskar Piechota,"6' 0""",185,76,Southpaw
5bfd8bd253e91d5b,Max Rohskopf,"6' 1""",155,71,Orthodox
59dc61acb672f524,Mark De La Rosa,"5' 6""",135,65,Orthodox
79ad657e00d91f5e,Anthony Rocco Martin,"6' 0""",170,73,Orthodox
b6c17f70c2c805cf,Charles Byrd,"5' 10""",185,73,Orthodox
5d3802de0a8afc3c,Jussier Formiga,"5' 5""",125,67,Orthodox
e9b1c3372d7a5127,Evan Dunham,"5' 10""",155,70,Southpaw
cfc7947b16fff1b5,Klidson Abreu,"6' 0""",205,74,Orthodox
c4b15d22fbd1c0d8,Ray Borg,"5' 4""",135,63,Orthodox
ad7313f6ec630c2a,Aleksei Kunchenko,"5' 8""",170,70,Orthodox
3307b917708cb117,Enrique Barzola,"5' 7""",145,70,Orthodox
7bb861905f7bed0b,Yoel Romero,"6' 0""",185,73,Southpaw
3297a14934a05841,Saparbeg Safarov,"6' 1""",185,78,Orthodox
3ff528455b427864,Gabriel Silva,"5' 6""",135,71,Orthodox
74ddb1f1670a7b9e,Ben Sosoli,"6' 0""",265,72,Southpaw
d219545977df6023,Magomed Mustafaev,"5' 8""",155,71,Orthodox
a0597d768b454501,Emil Meek,"5' 11""",170,74,Switch
647818b879ec50f1,Callan Potter,"6' 0""",170,72,Orthodox
867f4ddd295cd992,Corey Anderson,"6' 3""",205,79,Orthodox
920c5cc2e74aaaf6,Juan Adams,"6' 5""",265,80,Orthodox
d5d988e8f2f712a0,Darko Stosic,"6' 0""",205,76,Orthodox
a1695e8a2f195f38,Pingyuan Liu,"5' 6""",135,72,Orthodox
837092e1fca01fc1,Suman Mokhtarian,"5' 8""",145,72,Orthodox
add8cb262f587d29,Dong Hyun Ma,"5' 11""",155,70,Orthodox
cf9ff9f6ec2ccfc0,Urijah Faber,"5' 6""",135,67,Orthodox
586e7867b78a03a9,Ben Saunders,"6' 2""",170,77,Orthodox
882e7dce5df80b2c,Daniel Teymur,"5' 5""",145,69,Orthodox
d438c2df15450a5f,Thiago Alves,"5' 9""",170,70,Orthodox
2ce88fa8fdddce37,Trevor Smith,"6' 3""",185,75,Orthodox
c8cdc3d65edae41c,Sergio Moraes,"6' 0""",170,72,Orthodox
2c9959f2626a35fd,Renan Barao,"5' 6""",145,70,Orthodox
98269670ecfcf3c8,Isabela de Padua,"5' 3""",125,64,Orthodox
ffad426bb6bdeccb,Zabit Magomedsharipov,"6' 1""",145,73,Orthodox
6a8331eb85076ed0,Rustam Khabilov,"5' 8""",155,73,Orthodox
7a3ddf28733fc012,Grigory Popov,"5' 7""",135,68,Switch
e0b5012864c76173,Chance Rencountre,"6' 2""",170,75,Southpaw
5a260b5502a690c8,Ben Askren,"5' 11""",170,73,Orthodox
9de5bcc8270a4fc2,Stevie Ray,"5' 10""",155,70,Southpaw
41f9ff5db61624ca,Alex White,"6' 0""",155,71,Southpaw
55698a0d6a4a04cf,Aleksandra Albu,"5' 2""",115,63,Orthodox
b11335aacc3bb703,Joe Lauzon,"5' 10""",155,71,Orthodox
81f4394637ba2671,Manny Bermudez,"5' 10""",145,71,Orthodox
7e40d6f7b1a90781,Kyle Bochniak,"5' 7""",145,70,Orthodox
bf91cbfb6ec5463a,Boston Salmon,"5' 9""",135,69,Southpaw
e8dbebefbe946ff7,Daniel Spitz,"6' 7""",245,82,Orthodox
93377569998d809d,James Vick,"6' 3""",155,76,Orthodox
b38469c99ce34415,Thomas Gifford,"6' 1""",155,75,Orthodox
f9bf9197be47a12b,Hector Aldana,"5' 11""",170,72,Orthodox
5c987d20da70c09d,Lauren Mueller,"5' 5""",125,67,Orthodox
ae35f3f43255c68b,Luke Jumeau,"5' 11""",170,72,Orthodox
8f1b7a13de764c4f,Rostem Akman,"5' 10""",170,72,Switch
e793c1372f2c13bc,Nadia Kassem,"5' 5""",125,66,Southpaw
8d779e3234525cb7,Danilo Belluardo,"6' 0""",155,74,Southpaw
80169050f0913924,Siyar Bahadurzada,"5' 11""",170,73,Orthodox
a03f3a022655bc59,Nohelin Hernandez,"5' 10""",135,71,Orthodox
cd5a528d847a6ef5,Martin Bravo,"5' 8""",145,71,Southpaw
0d64b7539d9a742e,Carlos Huachin,"5' 4""",135,67,Southpaw
5f70da5f05bd7aae,Marco Polo Reyes,"5' 11""",155,71,Orthodox
70687c8470c27164,Sergio Pettis,"5' 6""",125,69,Orthodox
59a868c2597d1b01,Marcos Mariano,"6' 1""",155,76,Switch
d560fd0a3a003a08,Todd Duffee,"6' 3""",260,78,Orthodox
7ed79f4522a9749e,Ryan MacDonald,"5' 11""",135,71,Switch
44388721c5f9439a,Mairbek Taisumov,"5' 9""",155,73,Orthodox
425cba7a60557f9a,Teemu Packalen,"6' 1""",155,75,Orthodox
eb1952f6e03a13bd,Nordine Taleb,"6' 1""",170,74,Orthodox
4e499c08459fc92e,Don Madge,"6' 0""",155,72,Southpaw
c9b2904fbc6f2692,Derrick Krantz,"5' 10""",170,72,Orthodox
90c5377a956b9e87,Andre Soukhamthath,"5' 9""",135,70,Orthodox
5f543cb6792a7c0a,Jodie Esquibel,"5' 1""",115,64,Orthodox
3fc7cc0829775727,Liz Carmouche,"5' 6""",125,66,Orthodox
ba539a5e303f696b,Humberto Bandenay,"5' 11""",145,71,Southpaw
ab06e184a09da577,Bobby Moffett,"5' 10""",145,73,Orthodox
1aa9da5466179c13,Salim Touahri,"5' 10""",170,72,Orthodox
e9c3cc0c46751816,Cristiane Justino,"5' 8""",145,68,Orthodox
7cb98a1fc7cee7b9,Olivier Aubin-Mercier,"5' 9""",155,70,Southpaw
b2236a6ed36c4247,Yoshinori Horie,"5' 8""",145,70,Orthodox
511b8a19e1b7ac9f,Sarah Frota,"5' 6""",125,69,Southpaw
f91ec923242718bc,Erik Koch,"5' 10""",170,71,Southpaw
d7c50bc1e2a1c4f7,Kyle Stewart,"6' 0""",170,76,Orthodox
a7653e502af53812,Jin Soo Son,"5' 6""",135,69,Orthodox
321e364cdb3bc185,Cezar Ferreira,"6' 1""",185,78,Southpaw
b4610ec008dfc1b2,Sheymon Moraes,"5' 8""",145,72,Orthodox
87c361e925d08fe2,Nicco Montano,"5' 5""",135,65,Southpaw
50516fb9a0bf9832,Gilbert Melendez,"5' 9""",145,73,Orthodox
b2dd9439efb3039a,Dan Moret,"6' 0""",155,73,Southpaw
f32d94801e70a065,Junior Albini,"6' 3""",264,74,Orthodox
84ea917244c11691,Syuri Kondo,"5' 4""",115,66,Orthodox
5f7d95f165f83e3c,Allen Crowder,"6' 3""",245,76,Orthodox
64eeb6de1025572c,Eric Spicely,"6' 1""",185,73,Orthodox
6617f2007e74ae0e,Jimi Manuwa,"6' 1""",205,79,Orthodox
aa363c8602f2d192,Sung Bin Jo,"6' 0""",145,72,Orthodox
827eb7baaa7613a5,Tonya Evinger,"5' 7""",135,70,Orthodox
57ab92f35b6efc71,Nick Hein,"5' 6""",155,66,Southpaw
4d3a0354742d3a7f,Duda Santana,"5' 7""",145,73,Orthodox
c47c141378f00a2a,Desmond Green,"5' 10""",155,73,Southpaw
7b8128823aec4bb1,Patrick Cummins,"6' 2""",205,76,Orthodox
cb2feebb0b84e0c9,BJ Penn,"5' 9""",155,70,Orthodox
5df8e0db9dcc365c,Talita Bernardo,"5' 4""",135,68,Orthodox
10224c81cacb17c3,Elias Theodorou,"6' 1""",185,75,Orthodox
11231ad808bf72f9,Arjan Bhullar,"6' 1""",245,75,Orthodox
24981b3a986c70db,Mitch Gagnon,"5' 5""",135,65,Southpaw
89a685298c552ac7,Dmitrii Smoliakov,"6' 2""",253,74,Switch
fc1af0eefb2c234c,John Lineker,"5' 3""",135,67,Orthodox
23d4b1c64fc89930,Jason Gonzalez,"6' 2""",155,74,Southpaw
3219dec99ae9e6bb,Marcelo Golm,"6' 3""",249,75,Orthodox
7932642b153f21f8,Sultan Aliev,"5' 11""",170,74,Orthodox
03cec80834c88d99,Keita Nakamura,"5' 11""",170,73,Southpaw
aff972203a540f31,Wilson Reis,"5' 4""",125,65,Southpaw
7b27c5dbef7774f4,Curtis Millender,"6' 2""",170,76,Orthodox
539db004e385d9b7,David Branch,"6' 1""",185,78,Orthodox
9435ba8191d6d97c,Jessica Aguilar,"5' 3""",115,63,Orthodox
b88fc06f70ef8b27,Ross Pearson,"5' 8""",155,69,Orthodox
56f8abe47583153e,Justin Willis,"6' 1""",264,78,Southpaw
df14605f1f55b2b0,Jesus Pinedo,"5' 10""",155,--,Southpaw
1e698acf16fec794,Eric Shelton,"5' 6""",125,68,Orthodox
471b728a3bcbdca3,Jordan Rinaldi,"5' 10""",145,72,Orthodox
07970f57cc4cb11e,Tim Boetsch,"6' 0""",185,74,Orthodox
639e203fd063d230,Zak Ottow,"5' 11""",170,72,Orthodox
ab9907c95da2185e,Carlo Pedersoli Jr.,"5' 11""",170,75,Southpaw
5793f9c3602bdea1,Cain Velasquez,"6' 1""",240,77,Orthodox
37b7dde095729704,Myles Jury,"5' 10""",145,73,Orthodox
39e0e926a4ebf523,Austin Arnett,"6' 0""",145,72,Orthodox
1b8b8e5bcab8c270,Teruto Ishihara,"5' 7""",135,69,Southpaw
52bc5079bd696774,Wulijiburen,"5' 9""",135,69,Orthodox
d5d9b67c482dad94,David Teymur,"5' 9""",155,73,Southpaw
060c96b72f13efdb,Bibulatov Magomed,"5' 5""",125,65,Orthodox
cc8c0104bcad5cfe,Dustin Ortiz,"5' 5""",125,65,Orthodox
e2b652afedcd1f5b,Dennis Bermudez,"5' 6""",155,66,Orthodox
c8304578645a0300,Te Edwards,"5' 8""",155,72,Orthodox
9e70e6292a495f92,Chad Mendes,"5' 6""",145,66,Orthodox
0ae7d5ca872739f7,Cat Zingano,"5' 6""",145,68,Southpaw
1aab5680493a2042,Adam Milstead,"6' 3""",205,76,Orthodox
38ae5949773d73df,Chris de la Rocha,"6' 3""",250,80,Orthodox
9cfb525b1d73d69f,Matthew Lopez,"5' 7""",135,69,Southpaw
0bb6c2534abcf1e7,Chad Laprise,"5' 10""",170,71,Orthodox
c0c1a09b5e1b46a3,Mark Hunt,"5' 10""",265,72,Orthodox
d677e26394f63853,Yushin Okami,"6' 2""",170,75,Southpaw
39da821538e62fdf,Ben Nguyen,"5' 5""",125,65,Switch
7fa4de25ca76c987,Elias Garcia,"5' 5""",125,67,Southpaw
92c57fa4c9d071a4,Mizuto Hirota,"5' 7""",155,67,Orthodox
6bfdba3056a25c03,Alex Gorgees,"6' 2""",155,74,Switch
0ae9758389cd92ab,Justin Frazier,"6' 0""",265,75,Southpaw
9ec283acdb8c90cb,Bryan Caraway,"5' 8""",135,68,Orthodox
bc690e1b8e4db483,Michel Batista,"6' 3""",260,--,Orthodox
630de995e580e91b,Darrell Horcher,"5' 10""",155,70,Southpaw
8b6277435b463072,Ricky Rainey,"6' 1""",170,77,Switch
68f6531316d9c8e0,Rashad Coulter,"5' 11""",205,76,Orthodox
cf81dba9e7c1436e,Yuta Sasaki,"5' 10""",125,71,Southpaw
6349e94d40c441ae,Devin Powell,"6' 0""",155,73,Orthodox
ad99da77d58e5df0,Amanda Cooper,"5' 3""",115,64,Switch
0f7f7b9ef234d271,John Gunther,"5' 9""",155,72,Orthodox
0f7518cc5cd482fb,Joby Sanchez,"5' 6""",135,68,Orthodox
2971bd696b960770,Jason Knight,"5' 10""",145,71,Orthodox
1fab4ab88bdeec03,Adam Wieczorek,"6' 5""",250,81,Orthodox
7fb594579e275877,Artem Lobov,"5' 9""",145,65,Southpaw
fe999a676aff614d,Alex Garcia,"5' 9""",170,72,Orthodox
9c3208d89cbe9368,Thibault Gouti,"5' 10""",155,72,Orthodox
86c0d28de0278d5e,Gray Maynard,"5' 9""",155,70,Orthodox
f7c42896293e4098,Ryan LaFlare,"6' 1""",170,74,Southpaw
6f26d55c4081cede,Luis Henrique,"6' 2""",243,74,Orthodox
df932d661b9328f2,Thales Leites,"6' 1""",185,78,Orthodox
e3f33b952ffafd22,Hector Lombard,"5' 9""",185,71,Southpaw
6d5cc26a3f7f3219,Alex Chambers,"5' 3""",115,63,Southpaw
f485a3b0f4fa3f67,Khalid Murtazaliev,"6' 0""",185,76,Orthodox
2aac40d37b384f15,CB Dollaway,"6' 2""",185,76,Orthodox
28602e12873668e9,Kajan Johnson,"5' 11""",155,75,Orthodox
df0fefed285ae0b4,Adam Yandiev,"5' 9""",185,74,Orthodox
1deb81c25a131bd5,Jordan Johnson,"6' 2""",205,79,Orthodox
328122439f0499f8,Terrion Ware,"5' 8""",135,71,Orthodox
03ed5a0befc5fcdb,Craig White,"6' 2""",170,76,Orthodox
a63f233ab499daec,Robert Sanchez,"5' 6""",125,66,Orthodox
3955ba60efa70b99,Jarred Brooks,"5' 3""",125,62,Switch
7abc9da625255f6e,Jake Ellenberger,"5' 9""",170,71,Orthodox
9fe793b27f982c66,John Moraga,"5' 6""",125,66,Orthodox
51f921dd3277b30f,Tim Williams,"6' 2""",185,76,Orthodox
d816217cea80cc4a,Iuri Alcantara,"5' 9""",135,71,Southpaw
917afb93e13b44ca,George Sullivan,"6' 0""",170,73,Orthodox
39d6fd7007655d15,Kalindra Faria,"5' 7""",125,--,Switch
ecb9d446bd30a867,Jon Tuck,"5' 11""",155,73,Orthodox
017a519006b5edf7,Demetrious Johnson,"5' 3""",125,66,Orthodox
b05b233d7059aedd,Jose Torres,"5' 4""",125,65,Orthodox
3561dd9a1d49d1ea,Danielle Taylor,"5' 0""",115,60,Orthodox
aef122b595c8e633,Eddie Alvarez,"5' 9""",155,69,Orthodox
5193a0f230f0e22c,Jordan Mein,"6' 0""",170,73,Orthodox
923329196d8e8d27,Alvaro Herrera Mendoza,"6' 0""",155,74,Orthodox
2591cd8ca2cfff0a,Vitor Miranda,"6' 1""",185,77,Orthodox
45edab8a39c81be4,Jeremy Kimball,"6' 0""",205,72,Switch
506e3ee0dc410af5,Damian Stasiak,"5' 5""",135,70,Orthodox
2e037e78578df861,Sage Northcutt,"6' 0""",170,71,Orthodox
ab101ec98d7449c6,Justin Scoggins,"5' 7""",125,66,Southpaw
e14524270a6eb2c2,Gokhan Saki,"6' 0""",205,73,Orthodox
4caee8c602c0baf1,Jamie Moyle,"5' 1""",115,65,Orthodox
8d6d07bc0f97f27f,Joe Giannetti,"6' 0""",155,74,Southpaw
1fd8aa134072f767,Jay Cucciniello,"5' 7""",155,--,Orthodox
db6fb3e4448c3139,Barb Honchak,"5' 4""",125,65,Orthodox
dd6970fa82ee654c,Richie Smullen,"5' 9""",155,68,Orthodox
0dc395a269119171,Allan Zuniga,"5' 7""",155,70,Orthodox
c0cf20918a1e0d8e,Tyler Diamond,"5' 7""",145,69,Orthodox
adb29a86d181648c,Matt Bessette,"5' 10""",145,70,Orthodox
47479ceadf2ca14b,Daichi Abe,"5' 11""",170,71,Orthodox
3a73312f5fa44529,Felipe Arantes,"5' 8""",135,73,Orthodox
b608b2114d2b6966,Rolando Dy,"5' 8""",145,69,Orthodox
c4e12572a2116f34,Shinsho Anzai,"5' 7""",170,70,Orthodox
091241352895a0fc,Viviane Pereira,"5' 1""",115,63,Orthodox
73d6a1cbbd5ca76a,Naoki Inoue,"5' 9""",125,71,Orthodox
e77ae1e109ec3221,Jenel Lausa,"5' 5""",125,68,Orthodox
ad4d79f5df985bc2,Melinda Fabian,"5' 6""",125,66,Orthodox
676cb2c23ec7fa8d,CM Punk,"6' 1""",170,73,Orthodox
381b77cc316ca6ee,Rashad Evans,"6' 0""",205,75,Orthodox
4e832c70f00c22df,Mike Santiago,"5' 10""",145,69,Orthodox
3d497e7f0fd30cf7,Gleison Tibau,"5' 10""",155,71,Southpaw
cc5d111cbd08c2ae,Mads Burnell,"5' 8""",145,69,Orthodox
5f2780efb0d6a207,Daniel Kelly,"6' 0""",185,70,Southpaw
eee2c24a46982135,Brad Scott,"6' 1""",170,76,Orthodox
53e16d7281ee2a95,Diego Rivas,"5' 8""",145,69,Orthodox
654002bc34b6572e,Henry Briones,"5' 8""",135,69,Orthodox
6c111edf9540e7e1,Felipe Silva,"6' 0""",155,77,Orthodox
83cf0a71bfe4ecc8,Vitor Belfort,"6' 0""",185,74,Southpaw
ca172e6171b5c16a,Lyoto Machida,"6' 1""",185,74,Southpaw
75fbec65de2c4022,Alberto Mina,"6' 0""",170,77,Orthodox
6d9ea9e3e1caa253,James Bochnovic,"6' 4""",205,81,Orthodox
f95c980798dc40e8,Luan Chagas,"6' 0""",170,75,Orthodox
b5b50f5d42cd2cd1,Patrick Williams,"5' 8""",135,73,Orthodox
4599b5344efcb99b,Bec Rawlings,"5' 6""",125,64,Orthodox
bb112083e2e2307d,Tom Duquesnoy,"5' 7""",135,68,Orthodox
b18c4850465e803a,Oliver Enkamp,"6' 0""",170,77,Switch
0c65dee0313cc765,Mark Godbeer,"6' 4""",240,77,Orthodox
30caf9ec0b4ed158,Dmitry Sosnovskiy,"6' 3""",240,77,Orthodox
2eaebaa5d3266263,Mike Pyle,"6' 0""",170,74,Orthodox
f62accf98283cccd,Russell Doane,"5' 7""",135,70,Orthodox
5bdf217aaf7c4770,Albert Morales,"5' 9""",135,72,Orthodox
8f60a31a6231d3f2,Brian Camozzi,"6' 2""",170,78,Orthodox
36c9f1d81a4cd691,Joshua Burkman,"5' 10""",170,72,Orthodox
e2cce68cdae13df8,Cyril Asker,"6' 0""",247,74,Orthodox
69682e5e528b1b1d,Damien Brown,"5' 10""",155,68,Orthodox
80cf00ee1aa86151,Rob Wilkinson,"6' 3""",185,80,Orthodox
c06c8c7c751e1641,Jeremy Kennedy,"5' 11""",145,71,Orthodox
87a9174f6b733776,Timothy Johnson,"6' 3""",265,77,Southpaw
dcc4c2c6224df893,Maia Stevenson,"5' 4""",115,62,Orthodox
c67cfb974659b686,Joe Soto,"5' 6""",135,65,Orthodox
d4093a5641314390,Godofredo Pepey,"5' 7""",145,73,Orthodox
bee7df25108682d1,Juliana Lima,"5' 5""",115,65,Orthodox
9b9ea13e4c7b1268,Francimar Barroso,"6' 1""",205,75,Orthodox
16cfb6813c3d1a0e,Sabah Homasi,"6' 0""",170,72,Orthodox
3cdbc0bac2de8249,Galore Bofando,"5' 11""",170,72,Switch
558c93337ed04a1e,Abel Trujillo,"5' 8""",155,70,Orthodox
6bb71f2c5cb249a5,Oluwale Bamgbose,"5' 11""",185,78,Switch
2595335cf9f4ccb6,Erick Silva,"6' 0""",170,74,Orthodox
ba313f9c15d6e87b,Carls John De Tomas,"5' 5""",125,71,Southpaw
f3e207a6fad4c372,Antonio Braga Neto,"6' 3""",185,77,Orthodox
0c591076970de4d4,Angela Magana,"5' 1""",115,65,Orthodox
1fdb82a65230ff57,DeAnna Bennett,"5' 4""",125,68,Orthodox
88cf27c235252f3a,Christina Marks,"5' 7""",125,69,Orthodox
e7b6268227d48032,Ryan Janes,"6' 3""",185,76,Orthodox
c324856c56a86032,Karine Gevorgyan,"5' 4""",125,63,
7585b2a944d7fb8f,Ariel Beck,"5' 6""",125,66,Southpaw
cbd164d57bca43f8,Michael Bisping,"6' 1""",185,75,Orthodox
acd17c5aedfb1951,Wang Guan,"5' 9""",145,71,Orthodox
a5198369c0b7891a,Bobby Nash,"6' 0""",170,74,Orthodox
c037a767cc1ef76f,Kailin Curran,"5' 4""",115,65,Orthodox
975a9cb23f71d3e8,Bharat Kandare,"5' 7""",135,72,Orthodox
808f47a64c727146,Bojan Velickovic,"6' 0""",170,76,Southpaw
54d19773dbde8d48,Ashkan Mokhtarian,"5' 6""",125,67,Southpaw
8722f9f4edfb2d81,Will Brooks,"5' 10""",155,72,Orthodox
3066694104acd63e,Anthony Hamilton,"6' 5""",260,76,Orthodox
f7b2a7aa4db59b24,Nate Marquardt,"6' 0""",185,74,Orthodox
ae98337e765a7540,Michel Quinones,"5' 10""",155,73,Orthodox
ca913b69434d3774,Marcel Fortuna,"6' 1""",205,74,Orthodox
3e3dc69971a47e5f,Georges St-Pierre,"5' 11""",185,76,Orthodox
328aa12aa510b966,Johny Hendricks,"5' 9""",185,69,Southpaw
8219a4a60f230e13,Hacran Dias,"5' 8""",155,69,Orthodox
719e971c619e32c0,Christian Colombo,"6' 5""",265,--,Orthodox
695f5fb046b6e440,Jonathan Wilson,"6' 2""",205,75,Southpaw
83b077347f2d55fa,Marcin Held,"5' 9""",155,71,Orthodox
b1ca161d9081a318,Pearl Gonzalez,"5' 4""",115,--,Orthodox
3d4d0e0f4b897d30,Marco Beltran,"5' 8""",125,69,Orthodox
b362969dd9d44845,Takanori Gomi,"5' 7""",155,70,Southpaw
c9309ef7c0bb931b,Henrique da Silva,"6' 3""",205,76,Orthodox
4a006f04f6697366,Chan-Mi Jeon,"5' 5""",115,--,Orthodox
84c111b0487abffa,Hyun Gyu Lim,"6' 3""",170,77,Orthodox
be7ca0896a9b24a2,Azunna Anyanwu,"6' 1""",251,--,Orthodox
4dd5f37ce220b771,Jason Saggo,"5' 11""",155,71,Orthodox
6914f7e3c51f545d,Mitch Clarke,"5' 10""",155,73,Orthodox
89b3a167881f8e40,Adriano Martins,"5' 10""",155,72,Southpaw
5bf5e634025b2d4c,Bojan Mihajlovic,"5' 11""",205,73,Orthodox
50ca8de2c6af86bd,Abdul-Kerim Edilov,"6' 2""",205,--,Orthodox
6470cb184347ee74,Andrew Holbrook,"5' 11""",155,70,Southpaw
be11b38a0308e67c,Hector Sandoval,"5' 2""",125,64,Orthodox
cec0879515f488d1,Rafael Natal,"6' 0""",185,77,Orthodox
a6880457573e9cfe,Damian Grabowski,"6' 1""",241,75,Orthodox
