ourFighterId,sherdogId,fullName,date,organisation,canonicalOrg,tier,tierMultiplier,opponentName,opponentSherdogId,result,method,round,eventName
14072d6aacd3212d,Besam-Yousef-32445,Besam Yousef,2008-05-10,The Zone FC,The Zone FC,tier4,0.35,Fredrik Klingsell,Fredrik-Klingsell-22135,win,TKO (Doctor Stoppage),2,The Zone FC 2 - Showdown
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2018-06-09,M4tC,M4tC,tier4,0.35,Ivica Truscek,Ivica-Truscek-22880,loss,Submission (Guillotine Choke),2,M4tC 27 - Vendetta
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2018-03-09,BAMMA,BAMMA,tier4,0.35,Walter Gahadza,Walter-Gahadza-71699,win,Submission (Armbar),2,BAMMA 34 - Lohore vs. Brazier
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2017-12-15,BAMMA,BAMMA,tier4,0.35,Anthony Dizy,Anthony-Dizy-96117,loss,Decision (Unanimous),3,BAMMA 33 - Scope vs. Lebout
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2017-09-02,M4tC,M4tC,tier4,0.35,Chris Bungard,Chris-Bungard-73304,win,Decision (Unanimous),3,M4tC 25 - Legacy
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2017-05-27,M4tC,M4tC,tier4,0.35,Jordan Miller,Jordan-Miller-12650,win,Submission (Rear-Naked Choke),1,M4tC 24 - Throwdown
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2017-02-24,Bellator,Bellator,tier2_5,0.68,Alex Lohore,Alex-Lohore-140477,loss,Submission (Rear-Naked Choke),2,Bellator 173 - McGeary vs. McDermott
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2016-11-26,M4tC,M4tC,tier4,0.35,Aymard Guih,Aymard-Guih-125233,win,Submission (D'Arce Choke),2,M4tC 22 - Warriors
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2016-06-25,M4tC,M4tC,tier4,0.35,John Maguire,John-Maguire-15574,loss,Submission (Armbar),3,M4tC 21 - Supremacy
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2016-05-14,BAMMA,BAMMA,tier4,0.35,Walter Gahadza,Walter-Gahadza-71699,loss,DQ (Illegal Downward Elbows),1,BAMMA 25 - Champion vs. Champion
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2015-11-28,M4tC,M4tC,tier4,0.35,Vincent del Guerra,Vincent-del-Guerra-57907,win,Technical Submission (D'Arce Choke),1,M4tC 19 - Karma
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2015-04-25,BAMMA,BAMMA,tier4,0.35,Andre Winner,Andre-Winner-17034,loss,Decision (Unanimous),3,BAMMA 20 - McDermott vs. Lazarz
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2014-12-06,BAMMA,BAMMA,tier4,0.35,Michael Brightmon,Michael-Brightmon-23494,win,TKO (Corner Stoppage),2,BAMMA 17 - Fletcher vs. Brightmon
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2014-04-05,BAMMA,BAMMA,tier4,0.35,Tony Hervey,Tony-Hervey-18986,win,Decision (Split),3,BAMMA 15 - Thompson vs. Selmani
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2013-12-14,BAMMA,BAMMA,tier4,0.35,Mansour Barnaoui,Mansour-Barnaoui-76799,loss,Submission (Rear-Naked Choke),1,BAMMA 14 - Daley vs. da Silva
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2013-09-14,BAMMA,BAMMA,tier4,0.35,Tim Newman,Tim-Newman-22266,win,Decision (Unanimous),3,BAMMA 13 - Nunes vs. Jones
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2012-03-24,BAMMA,BAMMA,tier4,0.35,Jason Ball,Jason-Ball-12089,win,Decision (Unanimous),3,BAMMA 9 - Watson vs. Marshman
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2011-12-10,BAMMA,BAMMA,tier4,0.35,David Round,David-Round-47941,win,Submission (Guillotine Choke),1,BAMMA 8 - Manuwa vs. Rea
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2011-09-17,TC,TC,tier4,0.35,Igor Montes,Igor-Montes-35138,win,Submission (Rear-Naked Choke),1,TC 42 - Total Combat 42
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2011-07-16,TC,TC,tier4,0.35,Myles Price,Myles-Price-60233,win,Submission (Rear-Naked Choke),2,TC 41 - Total Combat 41
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2011-05-07,TC,TC,tier4,0.35,Dean Caldwell,Dean-Caldwell-22811,loss,TKO (Retirement),2,TC 40 - Total Combat 40
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2010-05-01,TC,TC,tier4,0.35,Dean Malham,Dean-Malham-10917,win,Submission (Rear-Naked Choke),1,TC 34 - Total Combat 34
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2010-02-28,SAS,SAS,tier4,0.35,Ronan McKay,Ronan-McKay-25277,win,Submission (Brabo Choke),1,SAS 13 - Strike and Submit 13
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2009-11-21,TC,TC,tier4,0.35,Matt Inman,Matt-Inman-19096,win,Submission (Brabo Choke),1,TC 32 - Total Combat 32
3af71dfd35a8851d,Colin-Fletcher-34621,Colin Fletcher,2008-05-31,GR,GR,tier4,0.35,Oliver Jones,Oliver-Jones-7144,win,Submission (Rear-Naked Choke),1,GR 24 - Goshin Ryu 24
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2011-06-10,SFS,SFS,tier4,0.35,Douglas Evans,Douglas-Evans-18184,win,Decision (Unanimous),3,SFS 1 - Mein vs. Zaromskis
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2010-06-19,W-1 MMA,W-1 MMA,tier4,0.35,Juan Barrantes,Juan-Barrantes-22448,win,KO (Punch),1,W-1 MMA 5 - Judgment Day
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2010-03-20,W-1 MMA,W-1 MMA,tier4,0.35,Eddie Fyvie,Eddie-Fyvie-14468,win,Decision (Unanimous),3,W-1 MMA 4 - Bad Blood
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2008-06-22,GCM,GCM,tier4,0.35,Yuji Hoshino,Yuji-Hoshino-1730,loss,Decision (Unanimous),3,GCM - Cage Force 7
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2007-11-08,Shooto,Shooto,tier3,0.55,Hiroyuki Takaya,Hiroyuki-Takaya-6782,loss,TKO (Knees and Punches),3,Shooto - Back To Our Roots 6
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2007-05-18,Shooto,Shooto,tier3,0.55,Hatsu Hioki,Hatsu-Hioki-5466,win,Decision (Split),3,Shooto - Back To Our Roots 3
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2006-05-12,Shooto,Shooto,tier3,0.55,Takeshi Inoue,Takeshi-Inoue-7718,loss,KO (Punches),1,Shooto - The Devilock
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2006-02-17,Shooto,Shooto,tier3,0.55,Rumina Sato,Rumina-Sato-421,win,TKO (Punches),2,Shooto - The Victory of the Truth
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2005-11-19,IHC,IHC,tier4,0.35,Jeff Curran,Jeff-Curran-770,loss,Decision (Majority),3,IHC 9 - Purgatory
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2005-08-20,Shooto,Shooto,tier3,0.55,Takeshi Inoue,Takeshi-Inoue-7718,win,Decision (Majority),3,Shooto - Alive Road
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2005-03-26,WFF,WFF,tier4,0.35,Tommy Lee,Tommy-Lee-4552,win,Submission (Triangle Choke),1,WFF 8 - Dominance
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2004-06-05,IHC,IHC,tier4,0.35,Christian Allen,Christian-Allen-4825,win,TKO (Punches),2,IHC 7 - The Crucible
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2004-05-14,WFF,WFF,tier4,0.35,John Louro,John-Louro-7865,win,Submission (Bulldog Choke),1,WFF 6 - World Freestyle Fighting 6
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2004-03-06,UGC,UGC,tier4,0.35,Eric Davidson,Eric-Davidson-6552,win,TKO (Punches),1,UGC 7 - Ultimate Generation Combat 7
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2003-09-06,TKO,TKO,tier4,0.35,Phillipe Lagace,Phillipe-Lagace-7141,win,TKO (Punches),2,TKO 13 - Ultimate Rush
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2003-03-22,FCC,FCC,tier4,0.35,Brian Geraghty,Brian-Geraghty-5269,win,TKO (Punches),2,FCC 10 - Freestyle Combat Challenge 10
34ae865392f6cff8,Antonio-Carvalho-5346,Antonio Carvalho,2002-09-21,MFC,MFC,tier4,0.35,Luke Boutin,Luke-Boutin-5347,win,Submission (Triangle Choke),1,MFC 5 - Sweet Redemption
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2018-02-24,KOTC,King of the Cage,tier3,0.55,Tim Sosa,Tim-Sosa-46252,win,Submission (Rear-Naked Choke),5,KOTC - Energetic Pursuit
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2017-12-03,KOTC,King of the Cage,tier3,0.55,Fard Muhammad,Fard-Muhammad-81104,win,Decision (Unanimous),3,KOTC - Conquistadors
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2017-07-23,Shooto,Shooto,tier3,0.55,Shoko Sato,Shoko-Sato-36683,loss,KO (Head Kick and Punches),1,Shooto - Professional Shooto 7/23
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2016-07-08,KOTC,King of the Cage,tier3,0.55,Derrick Mandell,Derrick-Mandell-130651,loss,Decision (Split),5,KOTC - Ultimate Collision
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2015-08-29,KOTC,King of the Cage,tier3,0.55,Andrew Natividad,Andrew-Natividad-82464,win,Decision (Unanimous),5,KOTC - Bitter Rivals
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2014-10-02,KOTC,King of the Cage,tier3,0.55,Eduardo Torres,Eduardo-Torres-175069,win,Decision (Unanimous),5,KOTC - Battle For The Belt
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2014-06-05,KOTC,King of the Cage,tier3,0.55,Tony Sanchez,Tony-Sanchez-53570,win,TKO (Punches),2,KOTC - Slugfest
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2010-08-05,KOTC,King of the Cage,tier3,0.55,Kana Hyatt,Kana-Hyatt-16338,win,Submission (Guillotine Choke),1,KOTC - Sniper
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2010-04-18,LBFN,LBFN,tier4,0.35,Maurice Eazel,Maurice-Eazel-15952,win,Submission (Guillotine Choke),1,LBFN 8 - Long Beach Fight Night 8
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2010-02-25,KOTC,King of the Cage,tier3,0.55,Ryan Diaz,Ryan-Diaz-1320,win,KO (Punch),3,KOTC - Arrival
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2009-08-13,KOTC,King of the Cage,tier3,0.55,Greg Guzman,Greg-Guzman-24732,win,Decision (Unanimous),3,KOTC - Superstars
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2009-07-10,All Star Boxing,All Star Boxing,tier4,0.35,Tommy Vargas,Tommy-Vargas-40710,loss,Decision (Unanimous),3,All Star Boxing - Conquest in the Cage 3
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2008-10-09,AF,AF,tier4,0.35,Manny Romero,Manny-Romero-39650,win,KO,1,AF 2 - Apocalypse Fights 2
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2008-08-07,AF,AF,tier4,0.35,Ricardo Gallardo,Ricardo-Gallardo-24447,win,KO (Punches),1,AF 1 - Apocalypse Fights 1
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2008-03-08,Invincible,Invincible,tier4,0.35,Bobby Sanchez,Bobby-Sanchez-17777,win,Submission (Triangle Choke),1,Invincible - MMA
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2007-12-02,KOTC,King of the Cage,tier3,0.55,David Aguirre,David-Aguirre-26596,draw,Draw,2,KOTC - Final Chapter
3973238a799c403d,Reuben-Duran-26602,Reuben Duran,2006-05-12,PF,PF,tier4,0.35,Scott Epstein,Scott-Epstein-13822,loss,Submission (Rear-Naked Choke),1,PF 1 - The Beginning
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2018-09-29,Bellator,Bellator,tier2_5,0.68,Quinton Jackson,Quinton-Jackson-348,loss,TKO (Punches),2,Bellator 206 - Mousasi vs. MacDonald
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2017-06-24,Bellator,Bellator,tier2_5,0.68,Chael Sonnen,Chael-Sonnen-4112,loss,Decision (Unanimous),3,Bellator 180 - Sonnen vs. Silva
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2007-02-24,Pride,Pride,historical,0.68,Dan Henderson,Dan-Henderson-195,loss,KO (Punches),3,Pride 33 - Second Coming
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2006-09-10,Pride FC,Pride,historical,0.68,Mirko Filipovic,Mirko-Filipovic-2326,loss,KO (Head Kick),1,Pride FC - Final Conflict Absolute
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2006-07-01,Pride FC,Pride,historical,0.68,Kazuyuki Fujita,Kazuyuki-Fujita-315,win,TKO (Punches and Soccer Kicks),1,Pride FC - Critical Countdown Absolute
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2005-12-31,Pride FC,Pride,historical,0.68,Ricardo Arona,Ricardo-Arona-1463,win,Decision (Split),3,Pride FC - Shockwave 2005
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2005-08-28,Pride FC,Pride,historical,0.68,Ricardo Arona,Ricardo-Arona-1463,loss,Decision (Unanimous),2,Pride FC - Final Conflict 2005
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2005-06-26,Pride FC,Pride,historical,0.68,Kazuhiro Nakamura,Kazuhiro-Nakamura-6943,win,TKO (Punches),1,Pride FC - Critical Countdown 2005
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2005-04-23,Pride FC,Pride,historical,0.68,Hidehiko Yoshida,Hidehiko-Yoshida-5920,win,Decision (Split),3,Pride FC - Total Elimination 2005
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2004-12-31,Pride FC,Pride,historical,0.68,Mark Hunt,Mark-Hunt-10668,loss,Decision (Split),3,Pride FC - Shockwave 2004
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2004-10-31,Pride,Pride,historical,0.68,Quinton Jackson,Quinton-Jackson-348,win,KO (Knees),2,Pride 28 - High Octane
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2004-08-15,Pride FC,Pride,historical,0.68,Yuki Kondo,Yuki-Kondo-263,win,KO (Stomps),1,Pride FC - Final Conflict 2004
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2004-02-15,Pride,Pride,historical,0.68,Ikuhisa Minowa,Ikuhisa-Minowa-250,win,KO (Punches),1,Pride - Bushido 2
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2003-11-09,Pride FC,Pride,historical,0.68,Quinton Jackson,Quinton-Jackson-348,win,TKO (Knees),1,Pride FC - Final Conflict 2003
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2003-11-09,Pride FC,Pride,historical,0.68,Hidehiko Yoshida,Hidehiko-Yoshida-5920,win,Decision (Unanimous),2,Pride FC - Final Conflict 2003
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2003-08-10,Pride FC,Pride,historical,0.68,Kazushi Sakuraba,Kazushi-Sakuraba-84,win,KO (Punch),1,Pride FC - Total Elimination 2003
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2002-11-24,Pride,Pride,historical,0.68,Hiromitsu Kanehara,Hiromitsu-Kanehara-1441,win,TKO (Corner Stoppage),1,Pride 23 - Championship Chaos 2
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2002-08-28,Pride FC,Pride,historical,0.68,Tatsuya Iwasaki,Tatsuya-Iwasaki-5218,win,TKO (Head Kick and Punches),1,Pride FC - Shockwave
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2002-04-28,Pride,Pride,historical,0.68,Mirko Filipovic,Mirko-Filipovic-2326,draw,Draw (Time Limit),5,Pride 20 - Armed and Ready
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2002-02-24,Pride,Pride,historical,0.68,Kiyoshi Tamura,Kiyoshi-Tamura-1451,win,KO (Punch),2,Pride 19 - Bad Blood
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2001-12-23,Pride,Pride,historical,0.68,Alexander Otsuka,Alexander-Otsuka-5,win,TKO (Doctor Stoppage),3,Pride 18 - Cold Fury 2
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2001-11-03,Pride,Pride,historical,0.68,Kazushi Sakuraba,Kazushi-Sakuraba-84,win,TKO (Doctor Stoppage),1,Pride 17 - Championship Chaos
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2001-05-27,Pride,Pride,historical,0.68,Shungo Oyama,Shungo-Oyama-335,win,TKO (Punches),1,Pride 14 - Clash of the Titans
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2001-03-25,Pride,Pride,historical,0.68,Kazushi Sakuraba,Kazushi-Sakuraba-84,win,TKO (Knees and Soccer Kicks),1,Pride 13 - Collision Course
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2000-12-23,Pride,Pride,historical,0.68,Dan Henderson,Dan-Henderson-195,win,Decision (Unanimous),2,Pride 12 - Cold Fury
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2000-10-31,Pride,Pride,historical,0.68,Gilbert Yvel,Gilbert-Yvel-323,nc,No Contest (Yvel Kicked in Groin),1,Pride 11 - Battle of the Rising Sun
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2000-08-27,Pride,Pride,historical,0.68,Guy Mezger,Guy-Mezger-14,win,KO (Punches),1,Pride 10 - Return of the Warriors
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2000-08-12,Meca,Meca,tier4,0.35,Todd Medina,Todd-Medina-61,win,KO (Knees),1,Meca 2 - Meca World Vale Tudo 2
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,2000-01-30,Pride FC,Pride,historical,0.68,Bob Schrijber,Bob-Schrijber-310,win,Submission (Rear-Naked Choke),1,Pride FC - Pride Grand Prix 2000: Opening Round
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,1999-11-21,Pride FC,Pride,historical,0.68,Daijiro Matsui,Daijiro-Matsui-318,win,Decision (Unanimous),2,Pride FC - Pride 8
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,1999-09-12,Pride FC,Pride,historical,0.68,Carl Ognibene,Carl-Ognibene-304,win,Decision (Unanimous),2,Pride FC - Pride 7
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,1999-04-27,IVC,IVC,tier4,0.35,Eugene Jackson,Eugene-Jackson-222,win,TKO (Submission to Punches),1,IVC 10 - World Class Champions
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,1999-01-20,IVC,IVC,tier4,0.35,Adrian Serrano,Adrian-Serrano-254,win,KO (Punches and Soccer Kick),1,IVC 9 - The Revenge
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,1998-08-23,IVC,IVC,tier4,0.35,Mike Van Arsdale,Mike-Van-Arsdale-198,win,KO (Punch and Soccer Kick),1,IVC 6 - The Challenge
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,1997-09-15,IVC,IVC,tier4,0.35,Artur Mariano,Artur-Mariano-1386,loss,TKO (Doctor Stoppage),1,IVC 2 - A Question of Pride
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,1997-09-15,IVC,IVC,tier4,0.35,Egidio Amaro da Costa,Egidio-Amaro-da-Costa-1376,win,TKO (Submission to Punches),1,IVC 2 - A Question of Pride
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,1997-09-15,IVC,IVC,tier4,0.35,Sean Bormet,Sean-Bormet-1385,win,KO (Kick),1,IVC 2 - A Question of Pride
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,1997-07-01,BVF,BVF,tier4,0.35,Marcelo Barbosa,Marcelo-Barbosa-1392,win,TKO (Shoulder Injury),1,BVF 10 - Brazilian Vale Tudo Fighting 10
9a5c0ed7297948f0,Wanderlei-Silva-209,Wanderlei Silva,1996-11-01,BVF,BVF,tier4,0.35,Dilson Filho,Dilson-Filho-2534,win,KO (Punch),1,BVF 6 - Campeonato Brasileiro de Vale Tudo 1
a51f98cc3f3bf3a2,Brian-Stann-14829,Brian Stann,2008-08-03,WEC,WEC,historical,0.68,Steve Cantwell,Steve-Cantwell-12785,loss,TKO (Punches),2,WEC 35 - World Extreme Cagefighting 35
a51f98cc3f3bf3a2,Brian-Stann-14829,Brian Stann,2008-03-26,WEC,WEC,historical,0.68,Doug Marshall,Doug-Marshall-9510,win,TKO (Punches),1,WEC 33 - Back to Vegas
a51f98cc3f3bf3a2,Brian-Stann-14829,Brian Stann,2007-09-05,WEC,WEC,historical,0.68,Jeremiah Billington,Jeremiah-Billington-3498,win,TKO (Punches),1,WEC 30 - Las Vegas
a51f98cc3f3bf3a2,Brian-Stann-14829,Brian Stann,2007-06-03,WEC,WEC,historical,0.68,Craig Zellner,Craig-Zellner-10512,win,TKO (Punches),1,WEC 28 - WrekCage
a51f98cc3f3bf3a2,Brian-Stann-14829,Brian Stann,2007-03-24,WEC,WEC,historical,0.68,Steve Cantwell,Steve-Cantwell-12785,win,TKO (Punches),1,WEC 26 - Las Vegas
a51f98cc3f3bf3a2,Brian-Stann-14829,Brian Stann,2006-06-15,WEC,WEC,historical,0.68,Miguel Cosio,Miguel-Cosio-12994,win,TKO (Punches),1,WEC 21 - Tapout
a51f98cc3f3bf3a2,Brian-Stann-14829,Brian Stann,2006-01-06,SF,SF,tier4,0.35,Aaron Stark,Aaron-Stark-14710,win,TKO (Punches),1,SF 14 - Resolution
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2017-07-15,Road FC,Road FC,tier4,0.35,Hoon Kim,Hoon-Kim-36879,loss,TKO (Body Kick and Punches),2,Road FC 40 - Road Fighting Championship 40
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2017-02-11,Road FC,Road FC,tier4,0.35,Nae Chul Kim,Nae-Chul-Kim-91039,win,Decision (Unanimous),3,Road FC 36 - Road Fighting Championship 36
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2016-01-31,Road FC,Road FC,tier4,0.35,Jung Hwan Cha,Jung-Hwan-Cha-14284,loss,KO (Punches),2,Road FC 28 - Road Fighting Championship 28
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2015-07-25,Road FC,Road FC,tier4,0.35,Uh Jin Jeon,Uh-Jin-Jeon-64652,win,TKO (Punches),1,Road FC 24 - Road Fighting Championship 24
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2015-03-21,Road FC,Road FC,tier4,0.35,Dool Hee Lee,Dool-Hee-Lee-23772,win,TKO (Punches),2,Road FC 22 - Road Fighting Championship 22
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2014-11-09,Road FC,Road FC,tier4,0.35,Dool Hee Lee,Dool-Hee-Lee-23772,nc,No Contest (Accidental Knee to Groin),2,Road FC 19 - Road Fighting Championship 19
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2014-07-26,Road FC,Road FC,tier4,0.35,Dong Sik Yoon,Dong-Sik-Yoon-12755,win,TKO (Punches),1,Road FC 16 - Road Fighting Championship 16
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2014-01-18,Road FC,Road FC,tier4,0.35,Hee Seung Kim,Hee-Seung-Kim-61063,win,TKO (Punches),2,Road FC - Korea 1
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2010-08-27,Deep,Deep,tier3,0.55,Ryuta Sakurai,Ryuta-Sakurai-1270,win,KO (Knee to the Body),2,Deep - 49 Impact
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2010-02-28,Deep,Deep,tier3,0.55,Hiromitsu Kanehara,Hiromitsu-Kanehara-1441,win,Decision (Unanimous),3,Deep - 46 Impact
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2009-06-30,Deep,Deep,tier3,0.55,Yuichi Nakanishi,Yuichi-Nakanishi-4594,win,Decision (Split),3,Deep - 42 Impact
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2009-04-05,Dream,Dream,tier4,0.35,Murilo Rua,Murilo-Rua-1375,win,Decision (Unanimous),2,Dream 8 - Welterweight Grand Prix 2009 Opening Round
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2009-02-20,Deep,Deep,tier3,0.55,Ryuta Sakurai,Ryuta-Sakurai-1270,win,KO (Punches),1,Deep - 40 Impact
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2008-10-23,Deep,Deep,tier3,0.55,Jason Jones,Jason-Jones-15066,win,Decision (Unanimous),2,Deep - 38 Impact
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2008-08-17,Deep,Deep,tier3,0.55,Hiroki Ozaki,Hiroki-Ozaki-13163,win,Decision (Unanimous),2,Deep - 37 Impact
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2008-05-19,Deep,Deep,tier3,0.55,Yuichi Nakanishi,Yuichi-Nakanishi-4594,loss,Decision (Unanimous),2,Deep - 35 Impact
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2008-05-19,Deep,Deep,tier3,0.55,Yuya Shirai,Yuya-Shirai-9532,win,Decision (Split),2,Deep - 35 Impact
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2008-02-22,Deep,Deep,tier3,0.55,Ryuta Sakurai,Ryuta-Sakurai-1270,win,Decision (Unanimous),3,Deep - 34 Impact
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2007-09-15,EliteXC,EliteXC,tier4,0.35,Joey Villasenor,Joey-Villasenor-528,loss,Decision (Split),3,EliteXC - Uprising
4124eaf50ca32b70,Riki-Fukuda-10229,Riki Fukuda,2007-07-27,Pancrase,Pancrase,tier3,0.55,Hikaru Sato,Hikaru-Sato-1716,win,KO (Punches),1,Pancrase - 2007 Neo-Blood Tournament Finals
