sherdogId,name,beatUFCBound,lostToUFCBound,topMultiplier,lastDate,notableWins
Niko-Puhakka-5270,Niko Puhakka,2,4,0.55,2013-06-08,beat Brian Geraghty (2009-10-17); beat John Gunderson (2011-10-01)
George-Comer-50383,George Comer,2,0,0.35,2013-06-01,beat Brian Camozzi (2013-06-01); beat Khama Worthy (2012-06-02)
Chris-Tickle-22955,Chris Tickle,2,2,0.35,2013-05-18,beat Steve Berger (2011-03-26); beat Brian Geraghty (2011-10-15)
Chase-Beebe-16027,Chase Beebe,2,3,0.68,2013-05-11,beat Eddie Wineland (2007-03-24); beat Rani Yahya (2007-09-05)
Hiromitsu-Kanehara-1441,Hiromitsu Kanehara,2,11,0.68,2013-03-09,beat Dave Menne (2001-02-24); beat Jeremy Horn (1999-10-28)
Meixuan-Zhang-71923,Meixuan Zhang,2,1,0.35,2013-02-02,beat Pingyuan Liu (2011-08-27); beat Pingyuan Liu (2013-02-02)
Mike-Campbell-16670,Mike Campbell,2,1,0.68,2013-02-01,beat Yves Edwards (2010-05-21); beat Abner Lloveras (2013-02-01)
Savant-Young-3629,Savant Young,2,6,0.68,2013-01-17,beat Mike Guymon (2013-01-17); beat Kendall Grove (2005-03-19)
Marcin-Krysztofiak-22786,Marcin Krysztofiak,2,1,0.35,2012-12-08,beat Makhmud Muradov (2012-12-08); beat Jan Blachowicz (2007-02-25)
Chris-Guillen-5590,Chris Guillen,2,9,0.55,2012-11-16,beat Wes Sims (2007-05-11); beat Wes Sims (2007-07-07)
Nabil-Khatib-13736,Nabil Khatib,2,4,0.35,2012-11-09,beat Gideon Ray (2008-03-29); beat Shonie Carter (2010-03-20)
Jamil-Silveira-da-Conceicao-21955,Jamil Silveira da Conceicao,2,3,0.35,2012-11-01,beat Adriano Martins (2009-12-20); beat Rafael Alves (2012-11-01)
Mike-Wade-77451,Mike Wade,2,0,0.55,2012-10-27,beat Kris McCray (2012-10-27); beat Roger Zapata (2011-06-10)
Bill-Jones-33415,Bill Jones,2,1,0.35,2012-09-15,beat Tateki Matsuda (2009-06-12); beat Matt Bessette (2008-01-19)
Sonny-Brown-12132,Sonny Brown,2,1,0.35,2012-09-14,beat Damien Brown (2011-09-17); beat Dan Hooker (2010-03-27)
Jacques-Marsters-63824,Jacques Marsters,2,1,0.35,2012-08-24,beat Steve Kennedy (2011-06-25); beat Luke Jumeau (2012-03-24)
Artemij-Sitenkov-10155,Artemij Sitenkov,2,1,0.35,2012-07-21,beat Neil Seery (2012-02-23); beat Conor McGregor (2008-06-28)
Tatsuya-Mizuno-18538,Tatsuya Mizuno,2,6,0.68,2012-06-23,beat Trevor Prangley (2011-07-16); beat Ilir Latifi (2009-11-20)
Zorobabel-Moreira-41618,Zorobabel Moreira,2,0,0.68,2012-06-23,beat Andy Wang (2011-09-03); beat Roger Huerta (2012-06-23)
Alexandre-Moreno-16471,Alexandre Moreno,2,2,0.35,2012-06-16,beat Antonio Mendes (2004-03-09); beat John Howard (2006-09-23)
Jonatas-Novaes-21198,Jonatas Novaes,2,0,0.35,2012-06-16,beat Drew Fickett (2012-06-16); beat Ryan Thomas (2011-05-14)
Lyubo-Simeonov-74608,Lyubo Simeonov,2,0,0.35,2012-06-16,beat Gary Goodridge (2010-12-17); beat Wes Sims (2012-06-16)
Matt-Thompson-15132,Matt Thompson,2,3,0.35,2012-06-02,beat Jake Rosholt (2012-06-02); beat Justin Wren (2007-05-11)
Chad-Robichaux-25199,Chad Robichaux,2,1,0.35,2012-05-11,beat Phil Johns (2004-02-07); beat Joseph Sandoval (2012-05-11)
Jason-Buck-352,Jason Buck,2,3,0.35,2012-04-27,beat Joe Vedepo (2012-04-27); beat Marcus LeVesseur (2010-06-19)
Gustavo-Machado-1504,Gustavo Machado,2,6,0.55,2012-03-31,beat Chris Haseman (2001-08-11); beat Nate Quarry (2003-06-29)
Ferrid-Kheder-2098,Ferrid Kheder,2,4,0.55,2012-03-31,beat Steve Berger (2010-09-25); beat Drew Fickett (2009-01-30)
Giva-Santana-16614,Giva Santana,2,1,0.35,2012-03-16,beat Lodune Sincaid (2010-03-20); beat Matt Lucas (2008-04-05)
Sergej-Juskevic-13768,Sergej Juskevic,2,1,0.35,2012-03-16,beat Gideon Ray (2011-05-06); beat Anton Kuivanen (2007-11-10)
Joey-Guel-2792,Joey Guel,2,3,0.55,2012-03-11,beat Jess Liaudin (2002-06-22); beat Chris Clements (2005-07-23)
Daisuke-Hanazawa-7683,Daisuke Hanazawa,2,6,0.55,2012-01-22,beat Tae Hyun Bang (2010-10-23); beat Maximo Blanco (2008-12-07)
Darrell-Smith-3773,Darrell Smith,2,8,0.55,2012-01-07,beat Brian Geraghty (2002-08-17); beat Bart Palaszewski (2003-01-11)
Paul-McVeigh-6923,Paul McVeigh,2,1,0.35,2011-12-10,beat Phil Harris (2005-11-26); beat Neil Seery (2007-05-26)
Thiago-Santos-25089,Thiago      Santos,2,0,0.35,2011-10-29,beat Neil Grove (2011-10-29); beat Shamil Abdurakhimov (2009-11-27)
Aaron-Stark-14710,Aaron Stark,2,6,0.55,2011-10-22,beat Alex Schoenauer (2006-11-02); beat Reese Andy (2006-09-09)
Diego-Braga-Alves-11144,Diego Braga Alves,2,5,0.35,2011-09-16,beat Milton Vieira (2009-12-05); beat Iliarde Santos (2009-05-07)
Jorge-Clay-9911,Jorge Clay,2,1,0.35,2011-09-14,beat Diego Brandao (2008-03-01); beat Anthony Birchak (2011-09-14)
Pedro-Galiza-49072,Pedro Galiza,2,1,0.35,2011-09-06,beat Vinny Magalhaes (2010-03-20); beat Antonio Dos Santos (2011-09-06)
Kotetsu-Boku-1527,Kotetsu Boku,2,1,0.55,2011-07-18,beat Hermes Franca (2005-09-07); beat Eiji Mitsuoka (2007-09-08)
Murilo-Rua-1375,Murilo Rua,2,8,0.68,2011-05-21,beat Mark Weir (2006-09-30); beat Xavier Foupa-Pokam (2007-12-01)
Mark-Oshiro-11393,Mark Oshiro,2,1,0.35,2011-04-23,beat Chris Cariaso (2008-03-21); beat Tyson Nam (2006-12-01)
Dylan-Clay-7767,Dylan Clay,2,2,0.35,2011-03-12,beat Ronald Jhun (2008-05-16); beat Brandon Wolff (2010-06-04)
Marcos-Oliveira-11314,Marcos Oliveira,2,2,0.35,2011-03-11,beat Kevin Jordan (2008-08-23); beat Neil Wain (2010-10-22)
Freddy-Assuncao-53081,Freddy Assuncao,2,1,0.35,2011-03-11,beat Kit Cope (2011-03-11); beat Felipe Arantes (2009-10-03)
David-Love-8586,David Love,2,3,0.35,2011-02-19,beat Waylon Lowe (2006-05-20); beat Dustin Neace (2011-02-19)
Mark-Holata-23255,Mark Holata,2,1,0.35,2011-01-29,beat Carmelo Marrero (2011-01-29); beat Shawn Jordan (2010-09-30)
Yoshihiro-Nakao-9397,Yoshihiro Nakao,2,3,0.68,2010-12-30,beat Don Frye (2004-12-31); beat Wesley Correira (2004-11-20)
Ryan-Williams-10377,Ryan Williams,2,4,0.35,2010-12-11,beat DaMarques Johnson (2008-10-18); beat Mike Stumpf (2007-12-01)
Rikuhei-Fujii-19235,Rikuhei Fujii,2,1,0.55,2010-12-05,beat Yuki Kondo (2010-09-26); beat Yuki Kondo (2010-12-05)
Andreas-Lovbrand-25271,Andreas Lovbrand,2,1,0.35,2010-12-03,beat Neil Seery (2007-10-06); beat Neil Seery (2008-09-20)
Mark-Miller-3519,Mark Miller,2,3,0.35,2010-12-02,beat Brad Blackburn (2007-04-07); beat Josh Neer (2007-05-19)
Antwain-Britt-22505,Antwain Britt,2,3,0.68,2010-11-19,beat Antonio Mendes (2009-05-09); beat Carmelo Marrero (2009-09-05)
LC-Davis-15208,L.C. Davis,2,3,0.68,2010-11-11,beat Diego Nunes (2009-11-18); beat Tim Gorman (2006-08-04)
ASol-Kwon-20992,A-Sol Kwon,2,0,0.35,2010-11-06,beat Ronald Jhun (2010-11-06); beat Guangyou Ning (2010-09-24)
King-Green-27953,King Green,2,3,0.55,2010-10-07,beat Daron Cruickshank (2010-08-13); beat Henry Briones (2008-02-23)
Eugene-Fadiora-30810,Eugene Fadiora,2,1,0.35,2010-09-25,beat Danny Mitchell (2010-04-03); beat Brad Scott (2009-10-10)
Karina-Hallinan-42573,Karina Hallinan,2,1,0.35,2010-09-16,beat Heather Clark (2010-04-23); beat Yan Xiaonan (2010-09-16)
Tim-Snyder-14094,Tim Snyder,2,4,0.35,2010-06-19,beat Erik Perez (2008-05-03); beat Ryan Benoit (2010-06-19)
Guillaume-DeLorenzi-30193,Guillaume DeLorenzi,2,0,0.35,2010-06-18,beat Dale Hartt (2010-06-18); beat Nordine Taleb (2008-03-14)
John-Strawn-5011,John Strawn,2,7,0.35,2010-06-05,beat Luke Caudillo (2004-05-06); beat Nate Mohr (2003-09-13)
Art-Santore-2365,Art Santore,2,3,0.35,2010-03-12,beat Edwin DeWees (2006-03-11); beat Bristol Marunde (2005-05-28)
Yuji-Hoshino-1730,Yuji Hoshino,2,3,0.55,2010-03-07,beat Nick Denis (2010-03-07); beat Antonio Carvalho (2008-06-22)
Matt-Thorpe-7077,Matt Thorpe,2,5,0.55,2010-02-20,beat Che Mills (2003-11-09); beat Claudio Silva (2007-11-10)
Genair-da-Silva-48947,Genair da Silva,2,0,0.35,2010-02-06,beat Iliarde Santos (2010-02-06); beat Rony Jason (2009-12-05)
Jon-Queiroz-44091,Jon  Queiroz,2,0,0.35,2010-01-23,beat John Cofer (2009-02-21); beat Byron Bloodworth (2010-01-23)
Trevor-Garrett-10756,Trevor Garrett,2,7,0.55,2010-01-08,beat Charles McCarthy (2005-09-09); beat Rory Markham (2006-03-18)
Bobby-McVitie-47104,Bobby McVitie,2,0,0.35,2009-11-28,beat Andy Ogle (2009-11-28); beat Robert Whiteford (2009-05-23)
Atsushi-Yamamoto-9634,Atsushi Yamamoto,2,0,0.55,2009-11-10,beat Takeya Mizugaki (2007-02-17); beat Kyung Ho Kang (2009-11-10)
Kyle-Jensen-4904,Kyle Jensen,2,8,0.68,2009-10-10,beat James Giboo (2007-03-24); beat Rich Clementi (2009-06-27)
Victor-ODonnell-41386,Victor O'Donnell,2,1,0.35,2009-09-11,beat Forrest Petz (2009-04-11); beat Rafael Natal (2009-06-12)
Koichiro-Matsumoto-22401,Koichiro Matsumoto,2,1,0.55,2009-08-23,beat Jutaro Nakao (2009-02-20); beat Shunichi Shimizu (2009-08-23)
John-Meyer-18569,John Meyer,2,1,0.35,2009-08-09,beat Jason Gilliam (2009-08-09); beat Tommy Speer (2006-08-26)
Jimmy-Ambriz-1823,Jimmy Ambriz,2,8,0.68,2009-07-11,beat Dan Bobish (2002-08-02); beat Nick Penner (2008-04-26)
Miku-Matsumoto-11195,Miku Matsumoto,2,1,0.55,2009-06-28,beat Lisa Ellis (2009-06-28); beat Seo Hee Ham (2007-05-13)
James-Orso-22499,James Orso,2,0,0.35,2009-06-27,beat Danny Abbadi (2007-04-14); beat Danny Abbadi (2009-06-27)
Andre-Fyeet-10189,Andre Fyeet,2,2,0.55,2009-06-13,beat Hans Stringer (2009-06-13); beat Jan Blachowicz (2007-11-10)
Jong-Man-Kim-8536,Jong Man Kim,2,1,0.55,2009-03-20,beat Hatsu Hioki (2007-10-08); beat Tae Hyun Bang (2007-04-14)
Andrew-Chappelle-8070,Andrew Chappelle,2,6,0.35,2009-02-21,beat Junior Assuncao (2004-04-23); beat Justin Salas (2009-01-10)
Mark-Smith-363,Mark Smith,2,5,0.55,2008-11-29,beat Remco Pardoel (2002-02-23); beat Ron Faircloth (2002-07-30)
Rodney-Glunder-1521,Rodney Glunder,2,4,0.55,2008-11-26,beat Cheick Kongo (2002-06-02); beat Cyrille Diabate (2004-02-22)
Robert-Beraun-4958,Robert Beraun,2,3,0.35,2008-11-08,beat Aaron Brink (2005-11-11); beat Ricco Rodriguez (2006-01-14)
Sam-Morgan-3139,Sam Morgan,2,5,0.68,2008-10-03,beat Duane Ludwig (2005-04-09); beat Aaron Riley (2003-11-14)
TJ-Grant-15906,T.J. Grant,2,1,0.35,2008-10-03,beat Chad Reiner (2008-06-21); beat Forrest Petz (2008-10-03)
Arman-Gambaryan-2948,Arman Gambaryan,2,3,0.55,2008-05-24,beat John Maguire (2008-05-24); beat Cyrille Diabate (2004-10-09)
Grzegorz-Jakubowski-8560,Grzegorz Jakubowski,2,3,0.55,2008-05-09,beat Antoni Hardonk (2003-12-05); beat Francis Carmont (2005-10-08)
Bao-Quach-494,Bao Quach,2,1,0.68,2008-04-05,beat Doug Evans (2008-04-05); beat Cole Escovedo (2003-04-13)
Emyr-Bussade-6134,Emyr Bussade,2,4,0.35,2008-04-04,beat Solomon Hutcherson (2002-12-13); beat Jesse Lennox (2008-04-04)
Jose-LandiJons-1400,Jose Landi-Jons,2,9,0.68,2008-02-28,beat Pat Miletich (2000-01-15); beat Matt Hughes (2001-02-08)
Arman-Loktev-15168,Arman Loktev,2,0,0.35,2008-02-16,beat Dustin Neace (2008-02-16); beat Johnny Bedford (2007-02-03)
Hidehiko-Hasegawa-5417,Hidehiko Hasegawa,2,3,0.55,2007-12-31,beat Jutaro Nakao (2007-02-16); beat Koji Oishi (2004-10-12)
Antoine-Jaoude-3219,Antoine Jaoude,2,2,0.35,2007-12-29,beat Dan Christison (2007-05-19); beat Kristof Midoux (2003-03-28)
Kevin-Manderson-6386,Kevin Manderson,2,2,0.35,2007-11-30,beat Dustin Neace (2006-09-23); beat Jordan Mein (2006-12-30)
John-Marsh-9,John Marsh,2,6,0.68,2007-11-30,beat Travis Fulton (1999-09-07); beat Wesley Correira (2004-05-07)
Yasuhito-Namekawa-1462,Yasuhito Namekawa,2,7,0.68,2007-10-09,beat Katsuhisa Fujii (2007-10-09); beat Falaniko Vitale (2000-07-22)
Michael-Leonard-9875,Michael Leonard,2,0,0.35,2007-09-29,beat Phil Harris (2007-09-29); beat Neil Seery (2005-10-15)
Jorge-Rodrigues-Silva-9959,Jorge Rodrigues Silva,2,1,0.55,2007-09-15,beat Rafaello Oliveira (2005-06-02); beat Wendell Oliveira Marques (2007-07-07)
Shane-Ott-21715,Shane Ott,2,1,0.35,2007-06-16,beat Kerry Schall (2007-04-28); beat Chad Griggs (2007-04-13)
Mike-Bogner-16009,Mike Bogner,2,1,0.35,2007-06-09,beat Donny Walker (2007-03-31); beat Dustin Neace (2006-11-03)
Dereck-Keasley-8179,Dereck Keasley,2,1,0.55,2007-05-26,beat Brian Gassaway (2007-05-26); beat Dustin Hazelett (2005-09-24)
Alex-Owen-3939,Alex Owen,2,0,0.35,2007-04-21,beat Phil Harris (2004-08-01); beat Brad Pickett (2007-04-21)
Akira-Shoji-10,Akira Shoji,2,9,0.68,2007-04-08,beat Todd Medina (2006-08-04); beat Guy Mezger (1999-07-04)
James-Lee-2224,James Lee,2,2,0.68,2007-02-24,beat Travis Wiuff (2007-02-24); beat James Te Huna (2006-02-10)
Dave-Legeno-14584,Dave Legeno,2,0,0.35,2007-02-10,beat Dan Severn (2007-02-10); beat Kimo Leopoldo (2006-09-30)
Jeremy-Williams-76,Jeremy Williams,2,0,0.55,2007-01-19,beat Bristol Marunde (2007-01-19); beat Yves Edwards (2001-02-24)
Steve-Kinnison-6738,Steve Kinnison,2,4,0.35,2006-11-17,beat Diego Saraiva (2005-06-03); beat Diego Saraiva (2006-11-17)
Justin-Wright-36021,Justin Wright,2,0,0.35,2006-11-11,beat DaMarques Johnson (2005-12-10); beat DaMarques Johnson (2006-11-11)
Kawaika-Kauwe-36603,Kawaika  Kauwe,2,1,0.35,2006-11-03,beat Steven Siler (2006-06-24); beat Steven Siler (2006-07-29)
Micky-Young-12546,Micky Young,2,1,0.35,2006-10-29,beat Phil Harris (2006-10-29); beat Neil Seery (2006-04-29)
Danny-Batten-3595,Danny Batten,2,0,0.35,2006-09-15,beat Damacio Page (2006-09-15); beat Tom Niinimaki (2005-07-16)
Amos-Sotelo-10336,Amos Sotelo,2,1,0.35,2006-09-09,beat Yaotzin Meza (2006-05-26); beat Yaotzin Meza (2006-07-01)
Yoshihisa-Yamamoto-454,Yoshihisa Yamamoto,2,9,0.68,2006-08-05,beat Mark Kerr (2004-02-01); beat Chris Haseman (2000-12-22)
Daisuke-Ishii-931,Daisuke Ishii,2,3,0.55,2006-08-04,beat Jason DeLucia (2001-06-26); beat Chris Lytle (2000-06-26)
Allan-Sullivan-862,Allan Sullivan,2,10,0.55,2006-07-15,beat Harry Moskowitz (2001-01-05); beat Joe Pardo (1999-04-07)
Joe-Hurley-345,Joe Hurley,2,3,0.68,2006-06-15,beat Chris Brennan (2000-09-16); beat Yves Edwards (1998-01-16)
Tom-Kirk-914,Tom Kirk,2,6,0.35,2006-06-10,beat Brian Geraghty (2003-01-11); beat Kyle Watson (2003-06-28)
Stephan-Potvin-907,Stephan Potvin,2,4,0.35,2006-06-10,beat Ronald Jhun (2002-09-17); beat Joe Doerksen (2001-10-19)
Brian-Dunn-611,Brian Dunn,2,8,0.55,2006-06-09,beat Travis Fulton (1997-04-18); beat Laverne Clark (1997-02-22)
Jamal-Perkins-3613,Jamal Perkins,2,1,0.55,2006-06-03,beat Shane Nelson (2006-03-18); beat Rob Emerson (2002-12-07)
Brian-Olsen-11562,Brian Olsen,2,0,0.68,2006-05-05,beat Mike Kyle (2006-05-05); beat Lavar Johnson (2006-01-13)
Tom-Erikson-312,Tom Erikson,2,3,0.68,2006-05-03,beat Gary Goodridge (1999-11-21); beat Kevin Randleman (1997-06-15)
James-EvansNicolle-6918,James Evans-Nicolle,2,1,0.35,2006-04-22,beat Tulio Palhares (2005-09-10); beat Paul Daley (2003-11-02)
Horace-Spencer-14362,Horace Spencer,2,1,0.35,2006-03-24,beat Josh Haynes (2005-07-23); beat Bristol Marunde (2006-03-24)
Fabio-Piemonte-1948,Fabio Piemonte,2,1,0.35,2006-02-04,beat Jason DeLucia (2006-02-04); beat Cyrille Diabate (2005-07-02)
Hirotaka-Yokoi-1334,Hirotaka Yokoi,2,3,0.68,2005-10-23,beat Katsuhisa Fujii (2002-02-15); beat Wilson Gouveia (2003-03-28)
Alex-Stiebling-269,Alex Stiebling,2,5,0.68,2005-10-14,beat Tim McKenzie (2004-05-21); beat Joe Riggs (2004-01-16)
Nick-Ertl-520,Nick Ertl,2,3,0.68,2005-09-10,beat Brian Cobb (2004-11-18); beat Nam Phan (2004-08-20)
Boris-Jonstomp-10433,Boris Jonstomp,2,0,0.55,2005-05-21,beat Jim Wallhead (2005-05-21); beat Adriano Martins (2004-05-15)
Paul-Purcell-6502,Paul Purcell,2,2,0.35,2005-04-29,beat Nick Thompson (2005-03-05); beat DaMarques Johnson (2005-04-29)
Bob-Stines-1095,Bob Stines,2,1,0.55,2005-03-12,beat Jason DeLucia (2000-04-30); beat Dan Severn (2005-03-12)
Jen-Case-11612,Jen Case,2,0,0.35,2005-03-04,beat Julie Kedzie (2004-11-06); beat Julie Kedzie (2005-03-04)
Jim-Bruketta-2355,Jim Bruketta,2,1,0.35,2005-02-19,beat Bart Palaszewski (2002-03-09); beat Eddie Wineland (2004-08-28)
Rodrigo-Gracie-3725,Rodrigo Gracie,2,1,0.68,2004-11-20,beat Daiju Takase (2003-10-05); beat Hayato Sakurai (2004-02-15)
Jake-Short-6164,Jake Short,2,3,0.55,2004-11-12,beat Forrest Petz (2004-09-24); beat Melvin Guillard (2004-03-05)
Stephen-Palling-1081,Stephen Palling,2,4,0.55,2004-07-09,beat Mark Hominick (2003-05-09); beat Norifumi Yamamoto (2002-05-05)
Jong-Wang-Kim-882,Jong Wang Kim,2,2,0.55,2004-06-26,beat Brad Kohler (2004-06-26); beat Jason Lambert (2001-09-29)
Dan-Hart-5833,Dan Hart,2,4,0.35,2004-06-12,beat Nick Thompson (2003-03-22); beat Nick Thompson (2003-10-18)
Jay-Massey-3495,Jay Massey,2,3,0.35,2004-06-12,beat Brian Ebersole (2000-11-18); beat Brian Ebersole (2002-04-13)
Jerry-Vrbanovic-4108,Jerry Vrbanovic,2,3,0.68,2004-04-17,beat Joe Pardo (2001-10-04); beat Josh Haynes (2004-04-17)
Mario-Sperry-402,Mario Sperry,2,2,0.68,2003-12-31,beat Chris Haseman (1997-03-22); beat Vernon White (1997-03-22)
Steve-Vigneault-900,Steve Vigneault,2,4,0.35,2003-11-29,beat Jermaine Andre (2003-01-25); beat Sean Pierson (2003-09-06)
Steve-Gomm-928,Steve Gomm,2,4,0.35,2003-09-06,beat Tulio Palhares (2002-09-07); beat Chris Brennan (1999-06-01)
Mikhail-Avetisyan-1939,Mikhail Avetisyan,2,2,0.35,2003-09-06,beat Joe Charles (1999-05-01); beat Assuerio Silva (1999-02-02)
Tyrone-Roberts-260,Tyrone Roberts,2,2,0.35,2003-07-12,beat Sam Adkins (2002-04-13); beat David Dodd (1999-02-21)
Alexander-Otsuka-5,Alexander Otsuka,2,8,0.68,2003-03-16,beat Marco Ruas (1998-10-11); beat Kenichi Yamamoto (2003-03-16)
Kauai-Kupihea-704,Kauai Kupihea,2,6,0.55,2003-03-15,beat Wade Shipp (2001-08-04); beat Travis Wiuff (2003-03-15)
Marcus-Silveira-183,Marcus Silveira,2,3,0.35,2002-12-13,beat Patrick Smith (1999-06-12); beat Maurice Smith (1999-10-09)
Jesse-Jones-613,Jesse Jones,2,4,0.35,2002-10-11,beat Anthony Macias (2001-09-15); beat Dave Menne (1998-02-27)
Yuriy-Kochkine-1439,Yuriy Kochkine,2,2,0.68,2002-09-29,beat Alistair Overeem (1999-10-28); beat Alistair Overeem (2000-05-20)
Marcos-da-Silva-537,Marcos da Silva,2,2,0.35,2002-05-15,beat Ronald Jhun (1999-09-07); beat Jess Liaudin (2002-05-15)
Marty-Armendarez-500,Marty Armendarez,2,2,0.55,2001-12-15,beat Denis Kang (2001-08-31); beat Jake Shields (2000-03-25)
Harout-Terzyan-863,Harout Terzyan,2,0,0.35,2001-11-11,beat Travis Fulton (2001-01-05); beat Aaron Brink (2001-11-11)
Tim-Catalfo-1397,Tim Catalfo,2,1,0.55,2001-09-29,beat Dave Beneteau (2001-06-23); beat Joe Pardo (1997-09-06)
Magomedkhan-Gamzatkhanov-1468,Magomedkhan Gamzatkhanov,2,1,0.35,2001-02-24,beat Bobby Hoffman (2000-12-22); beat Branden Lee Hinkle (2000-06-15)
Karimula-Barkalaev-1836,Karimula Barkalaev,2,1,0.35,2001-02-08,beat Joe Charles (1997-04-30); beat Gilbert Yvel (1998-05-23)
JJ-Wilson-4461,J.J. Wilson,2,1,0.35,2000-06-24,beat Jack Nilson (2000-02-12); beat Jack Nilson (2000-05-06)
Jim-Czajkowski-771,Jim Czajkowski,2,1,0.35,1999-04-30,beat Travis Fulton (1998-01-16); beat Brian Gassaway (1997-11-15)
Satoshi-Hasegawa-883,Satoshi Hasegawa,2,5,0.55,1999-01-19,beat Jason Godsey (1998-07-07); beat Semmy Schilt (1998-02-06)
Mario-Roberto-3106,Mario Roberto,2,0,0.35,1998-08-14,beat Travis Fulton (1998-08-14); beat Aaron Riley (1997-07-18)
Nick-Nutter-1746,Nick Nutter,2,0,0.35,1998-02-03,beat Paul Varelans (1998-02-03); beat Joe Charles (1997-11-12)
Artur-Mariano-1386,Artur Mariano,2,0,0.35,1997-09-15,beat Mark Hall (1997-09-15); beat Wanderlei Silva (1997-09-15)
Matt-Hume-416,Matt Hume,2,2,0.55,1997-03-28,beat Scott Bessac (1994-05-31); beat Pat Miletich (1997-03-28)
Todd-Bjornethun-419,Todd Bjornethun,2,0,0.55,1996-05-07,beat Vernon White (1994-10-15); beat Akihiro Gono (1996-05-07)
Andre-Van-Den-Oetelaar-675,Andre Van Den Oetelaar,2,1,0.55,1994-03-12,beat Scott Bessac (1994-03-12); beat Vernon White (1994-01-19)
Lucas-Triverio-Camacho-242865,Lucas Triverio Camacho,1,1,0.78,2026-06-06,beat Junior Albini (2026-06-06)
Yuto-Iino-473178,Yuto Iino,1,0,0.55,2026-06-01,beat Teruto Ishihara (2026-06-01)
Mehdi-Saadi-263991,Mehdi Saadi,1,0,0.68,2026-05-24,beat Mohammad Yahya (2026-05-24)
Marcirley-Alves-265781,Marcirley Alves,1,2,0.68,2026-05-23,beat Jake Hadley (2025-06-20)
Samuel-Blasco-255397,Samuel Blasco,1,1,0.35,2026-05-23,beat Abner Lloveras (2026-05-23)
David-Mgoyan-417456,David Mgoyan,1,1,0.78,2026-05-16,beat Albert Morales (2026-05-16)
Max-Holzer-365883,Max Holzer,1,0,0.35,2026-05-16,beat Khalid Taha (2026-05-16)
Sani-Brannfors-418908,Sani Brannfors,1,0,0.35,2026-05-16,beat Justine Kish (2026-05-16)
Jun-Seo-Choi-388366,Jun Seo Choi,1,0,0.35,2026-05-09,beat Josh Quinlan (2026-05-09)
Muhammad-Said-319053,Muhammad Said,1,0,0.35,2026-05-09,beat Henrique da Silva (2026-05-09)
Sharif-Kushaev-387613,Sharif Kushaev,1,0,0.35,2026-05-08,beat Ali AlQaisi (2026-05-08)
Tagir-Mikailovich-Magomedov-194137,Tagir Mikailovich Magomedov,1,0,0.35,2026-05-08,beat Aleksei Kunchenko (2026-05-08)
Dejan-Kajic-67895,Dejan Kajic,1,0,0.35,2026-05-07,beat Jordan Mein (2026-05-07)
Kohei-Kadono-417612,Kohei Kadono,1,0,0.55,2026-05-04,beat Daichi Abe (2026-05-04)
Maxwell-Djantou-Nana-410747,Maxwell Djantou Nana,1,1,0.68,2026-05-02,beat Karl Williams (2026-05-02)
Qihui-Yan-242711,Qihui Yan,1,1,0.68,2026-05-02,beat Liang Na (2018-10-26)
Jordan-Heiderman-207737,Jordan Heiderman,1,0,0.35,2026-05-01,beat Ronny Markes (2026-05-01)
Mileide-Simplicio-351947,Mileide Simplicio,1,0,0.35,2026-04-25,beat Josefine Knutsson (2026-04-25)
Miguel-Villegas-177519,Miguel Villegas,1,0,0.35,2026-04-24,beat Kazula Vargas (2026-04-24)
Magomed-Saliev-280047,Magomed Saliev,1,0,0.35,2026-04-18,beat James Llontop (2026-04-18)
Jose-Santos-255097,Jose Santos,1,0,0.35,2026-04-18,beat Kaynan Kruschewsky (2026-04-18)
Alan-Philpott-60725,Alan Philpott,1,2,0.68,2026-04-16,beat Nathaniel Wood (2016-02-27)
Alex-Lohore-140477,Alex Lohore,1,4,0.68,2026-04-16,beat Colin Fletcher (2017-02-24)
Anton-Vinnikov-192817,Anton Vinnikov,1,0,0.35,2026-04-12,beat Hamdy Abdelwahab (2026-04-12)
Evgeny-Galochkin-426219,Evgeny Galochkin,1,1,0.35,2026-04-12,beat Michel Prazeres (2025-05-10)
Mitchell-McKee-57183,Mitchell McKee,1,0,0.68,2026-04-11,beat Sergio Pettis (2026-04-11)
Jhonasky-Sojo-226915,Jhonasky Sojo,1,3,0.55,2026-04-10,beat Charles Rosa (2026-04-10)
Elias-Santos-295333,Elias Santos,1,0,0.35,2026-04-10,beat Landon Quinones (2026-04-10)
Kegan-Gennrich-229491,Kegan Gennrich,1,2,0.55,2026-03-28,beat Austin Hubbard (2026-03-28)
Magomed-Tuchalov-339963,Magomed Tuchalov,1,0,0.35,2026-03-28,beat Caio Machado (2026-03-28)
Alexei-Pergande-336149,Alexei Pergande,1,0,0.68,2026-03-28,beat Julio Arce (2026-03-28)
Ernie-Juarez-269253,Ernie Juarez,1,2,0.78,2026-03-27,beat Bruno Souza (2026-03-27)
Kirill-Grishenko-377619,Kirill Grishenko,1,0,0.35,2026-03-27,beat Klidson Abreu (2026-03-27)
Henri-Lintula-88507,Henri Lintula,1,0,0.35,2026-03-21,beat Abner Lloveras (2026-03-21)
David-Sajben-395099,David Sajben,1,0,0.35,2026-03-20,beat Gustavo Lopez (2026-03-20)
Nikoloz-Abramishvili-383082,Nikoloz Abramishvili,1,0,0.35,2026-03-14,beat James Llontop (2026-03-14)
