ourFighterId,fullName,sherdogId,sherdogUrl,matchConfidence,matchMethod,verified,notes
e35fd47220b6355b,Scott Fiedler,Scott-Fiedler-138,https://www.sherdog.com/fighter/Scott-Fiedler-138,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
f9e736be7a2f7bd6,Geza Kalman,Geza-Kalman-115,https://www.sherdog.com/fighter/Geza-Kalman-115,39,review,false,"overlap 1/2, name=true, wt=false, exactName=1/1"
9a3a6c003cc7bb3b,Dieusel Berto,Aaron-Alberton-106735,https://www.sherdog.com/fighter/Aaron-Alberton-106735,0,reject,false,"overlap 0/1, name=false, wt=false, exactName=0/12, viaSurname"
0904ae249ff2c1ee,Koji Kitao,Koji-Kitao-134,https://www.sherdog.com/fighter/Koji-Kitao-134,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
db3bb7e872877d90,Mark Schultz,Mark-Schultz-133,https://www.sherdog.com/fighter/Mark-Schultz-133,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/2"
a629a5a8ee1236de,Rafael Carino,Rafael-Carino-131,https://www.sherdog.com/fighter/Rafael-Carino-131,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
f492dd95ccba453d,Matt Andersen,Matt-Andersen-132,https://www.sherdog.com/fighter/Matt-Andersen-132,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
b8fcb0ab380ad520,Zane Frazier,Zane-Frazier-18,https://www.sherdog.com/fighter/Zane-Frazier-18,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
6f26acc85b150a0e,Paul Herrera,Paul-Herrera-130,https://www.sherdog.com/fighter/Paul-Herrera-130,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/2"
3903da7fff6720a5,Thomas Ramirez,Thomas-Ramirez-125,https://www.sherdog.com/fighter/Thomas-Ramirez-125,39,review,false,"overlap 1/1, name=true, wt=false, exactName=2/2"
970c368acd69943e,Keith Mielke,Keith-Mielke-123,https://www.sherdog.com/fighter/Keith-Mielke-123,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
0b70d21ab19fcaca,Trent Jenkins,Trent-Jenkins-23,https://www.sherdog.com/fighter/Trent-Jenkins-23,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
0005c8fea68363e8,Ryan Parker,Ryan-Parker-119,https://www.sherdog.com/fighter/Ryan-Parker-119,39,review,false,"overlap 1/1, name=true, wt=false, exactName=6/6"
1e715eea0424f387,Gerry Harris,Gerry-Harris-83,https://www.sherdog.com/fighter/Gerry-Harris-83,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
9ac7975c66fd63f8,David Hood,David-Hood-1720,https://www.sherdog.com/fighter/David-Hood-1720,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
663f1e790ed01a87,Onassis Parungao,Onassis-Parungao-116,https://www.sherdog.com/fighter/Onassis-Parungao-116,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
d16d7ce6caa4a3e8,Francesco Maturi,Francesco-Maturi-117,https://www.sherdog.com/fighter/Francesco-Maturi-117,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
b2ca704876db808f,Joel Sutton,Joel-Sutton-107,https://www.sherdog.com/fighter/Joel-Sutton-107,39,review,false,"overlap 1/2, name=true, wt=false, exactName=1/1"
970810642881ee67,Rudyard Moncayo,Rudyard-Moncayo-114,https://www.sherdog.com/fighter/Rudyard-Moncayo-114,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
876e3db66144cb0d,John Matua,John-Matua-111,https://www.sherdog.com/fighter/John-Matua-111,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
d602508d388d2752,He-Man Gipson,HeMan-Ali-Gipson-109,https://www.sherdog.com/fighter/HeMan-Ali-Gipson-109,14,review,false,"overlap 1/1, name=false, wt=false, exactName=0/1"
499b58fff2e108c2,Jack McGlaughlin,Frankie-McGlaughlin-270159,https://www.sherdog.com/fighter/Frankie-McGlaughlin-270159,0,reject,false,"overlap 0/1, name=false, wt=false, exactName=0/2, viaSurname"
95910ba64ef692fd,Ernie Verdicia,Ernie-Verdicia-63,https://www.sherdog.com/fighter/Ernie-Verdicia-63,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
47076be1e235a221,Jon Hess,Jon-Hess-59,https://www.sherdog.com/fighter/Jon-Hess-59,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
bb655da759d263aa,Andy Anderson,Andy-Anderson-60,https://www.sherdog.com/fighter/Andy-Anderson-60,39,review,false,"overlap 1/1, name=true, wt=false, exactName=4/5"
2563cc7c7360b29e,John Dowdy,John-Dowdy-58,https://www.sherdog.com/fighter/John-Dowdy-58,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
99fbaf032ea51be4,Asbel Cancio,Asbel-Cancio-57,https://www.sherdog.com/fighter/Asbel-Cancio-57,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
