Fighter_Id,Full Name,Nickname,Ht.,Wt.,Stance,W,L,D,Belt,Weight_Class,Gender,KD,Sig. Str. %,TD,Sub. Att,Ctrl,Head_%,Body_%,Leg_%,Distance_%,Clinch_%,Ground_%,KO Rate,SUB Rate,DEC Rate,Fighting Style,Striker_Membership,Wrestler_Membership,Hybrid_Membership
c6d0d7076cdbe1cc,Ricardo Lamas,,"5' 8""",145,Orthodox,11,6,0,False,Featherweight,Male,0.12,0.5,1.24,10,2405,0.37,0.81,0.72,0.41,0.89,0.72,0.36,0.27,0.36,,0,0,0
02e118ad09598e41,Austin Springer,,"5' 8""",145,Orthodox,0,1,0,False,Featherweight,Male,0,0.44,0,0,3,0.18,0.4,0.9,0.42,1,0,0,0,0,,0,0,0
5fd8b8d0052c2e7f,Hannah Cifers,,"5' 1""",115,Orthodox,2,5,0,False,Women's Strawweight,Female,0.29,0.44,0.14,1,457,0.3,0.66,0.77,0.4,0.7,0.55,0,0,1,,0,0,0
fa7951170a82844b,Daniel Cormier,,"5' 11""",235,Orthodox,11,3,0,False,Light Heavyweight,Male,0.14,0.55,1.64,8,3772,0.5,0.71,0.8,0.46,0.74,0.76,0.27,0.36,0.36,,0,0,0
f7ff934ebabca99a,John Dodson,,"5' 3""",135,Orthodox,10,7,0,False,Bantamweight,Male,0.65,0.41,0.65,0,688,0.29,0.76,0.9,0.38,0.68,0.77,0.5,0,0.4,,0,0,0
63709c72e319f071,Frankie Saenz,,"5' 6""",135,Orthodox,5,5,0,False,Bantamweight,Male,0.2,0.47,1.5,1,1618,0.34,0.64,0.86,0.38,0.73,0.59,0,0,1,,0,0,0
0e5c700cf4d34dca,Rogerio Nogueira,,"6' 2""",205,Southpaw,6,7,0,False,Light Heavyweight,Male,0.31,0.37,0.08,2,388,0.32,0.68,0.94,0.31,0.59,0.71,0.67,0,0.33,,0,0,0
657eb3a13c1e3df4,Fabricio Werdum,,"6' 4""",231,Orthodox,12,6,0,False,Heavyweight,Male,0.22,0.56,0.89,6,2164,0.47,0.79,0.93,0.53,0.72,0.64,0.33,0.33,0.33,,0,0,0
ea0a54c6803d2a80,Peter Sobotta,,"6' 0""",170,Southpaw,4,6,0,False,Welterweight,Male,0.4,0.4,1.2,4,2187,0.3,0.65,0.92,0.38,0.48,0.6,0.25,0.25,0.5,,0,0,0
93e0c995571f5283,Raphael Pessoa,,"6' 3""",262,Orthodox,1,2,0,False,Heavyweight,Male,0.33,0.27,0,0,6,0.19,0.54,0.69,0.25,0.44,0,0,0,1,,0,0,0
3e7b3a771a5220bb,Nad Narimani,,"5' 8""",145,Orthodox,2,2,0,False,Featherweight,Male,0,0.43,1.75,0,897,0.37,0.64,0.81,0.34,0.79,0.77,0,0,1,,0,0,0
0fdb91b86ccca031,Joe Duffy,,"5' 10""",155,Orthodox,4,4,0,False,Lightweight,Male,0.25,0.34,0.5,3,358,0.27,0.67,0.88,0.32,0.65,0.67,0.25,0.5,0.25,,0,0,0
3be7fbb43facaf39,Brett Johns,,"5' 7""",135,Orthodox,5,2,0,False,Bantamweight,Male,0,0.49,4.14,6,2704,0.47,0.66,0.73,0.37,0.84,0.8,0,0.4,0.6,,0,0,0
18b8e1c10912056d,Davi Ramos,,"5' 6""",155,Orthodox,4,3,0,False,Lightweight,Male,0,0.38,1.43,3,756,0.34,0.42,0.93,0.33,0.74,0.75,0,0.75,0.25,,0,0,0
86aae8579e756674,Chris Fishgold,,"5' 8""",145,Orthodox,1,3,0,False,Featherweight,Male,0,0.32,1.5,3,263,0.26,0.59,0.57,0.3,0.56,0.33,0,1,0,,0,0,0
58a74bb53dfe5194,Paige VanZant,,"5' 4""",115,Orthodox,5,4,0,False,Women's Strawweight,Female,0.11,0.52,0.89,6,2018,0.48,0.59,0.68,0.36,0.64,0.73,0.4,0.4,0.2,,0,0,0
e15e7b06572d49d5,Danny Henry,,"6' 0""",145,Orthodox,2,2,0,False,Featherweight,Male,0.5,0.52,0.25,3,366,0.48,0.58,0.9,0.42,0.75,0.78,0,0.5,0.5,,0,0,0
630b94233d66e230,Roman Bogatov,,"5' 8""",155,Orthodox,0,1,0,False,Lightweight,Male,0,0.43,1,0,367,0.29,0.69,1,0.39,0.86,0.5,0,0,0,,0,0,0
71a471f854d82531,Lyman Good,,"6' 0""",170,Orthodox,3,3,0,False,Welterweight,Male,0.5,0.49,0.17,0,84,0.42,0.81,0.87,0.43,0.91,0.78,1,0,0,,0,0,0
3e15f9493525e2de,Brianna Fortino,,"5' 0""",115,Southpaw,1,1,0,False,Women's Strawweight,Female,0,0.42,2.5,0,554,0.3,0.8,0.68,0.34,0.69,0.8,0,0,1,,0,0,0
9b2bdb38545733e5,Oskar Piechota,,"6' 0""",185,Southpaw,2,3,0,False,Middleweight,Male,0.6,0.52,0.4,5,490,0.47,0.7,0.85,0.43,0.83,0.84,0.5,0,0.5,,0,0,0
5bfd8bd253e91d5b,Max Rohskopf,,"6' 1""",155,Orthodox,0,1,0,False,Lightweight,Male,0,0.31,2,1,67,0.2,1,0.78,0.31,0,0,0,0,0,,0,0,0
59dc61acb672f524,Mark De La Rosa,,"5' 6""",135,Orthodox,2,5,0,False,Bantamweight,Male,0,0.35,0.43,1,576,0.27,0.68,0.69,0.33,0.52,0.83,0,0.5,0.5,,0,0,0
79ad657e00d91f5e,Anthony Rocco Martin,,"6' 0""",170,Orthodox,9,6,0,False,Lightweight,Male,0.13,0.37,0.6,13,2909,0.31,0.76,0.85,0.34,0.66,0.73,0.11,0.33,0.56,,0,0,0
b6c17f70c2c805cf,Charles Byrd,,"5' 10""",185,Orthodox,1,3,0,False,Middleweight,Male,0,0.56,0.5,1,513,0.54,0.8,0.8,0.49,0.68,0.71,0,1,0,,0,0,0
5d3802de0a8afc3c,Jussier Formiga,,"5' 5""",125,Orthodox,9,7,0,False,Flyweight,Male,0.13,0.4,1.38,7,3159,0.34,0.67,0.85,0.34,0.7,0.75,0,0.33,0.67,,0,0,0
e9b1c3372d7a5127,Evan Dunham,,"5' 10""",155,Southpaw,11,9,1,False,Lightweight,Male,0.1,0.39,1.33,15,3141,0.36,0.62,0.9,0.36,0.65,0.63,0.09,0.09,0.73,,0,0,0
cfc7947b16fff1b5,Klidson Abreu,,"6' 0""",205,Orthodox,1,2,0,False,Light Heavyweight,Male,0,0.41,0.67,0,185,0.25,0.45,0.93,0.39,0.67,0,0,0,1,,0,0,0
c4b15d22fbd1c0d8,Ray Borg,,"5' 4""",135,Orthodox,7,5,0,False,Flyweight,Male,0,0.52,3.75,12,4720,0.47,0.75,0.62,0.33,0.69,0.76,0,0.29,0.71,,0,0,0
ad7313f6ec630c2a,Aleksei Kunchenko,,"5' 8""",170,Orthodox,2,2,0,False,Welterweight,Male,0,0.44,0.25,0,129,0.35,0.59,0.8,0.4,0.76,0.71,0,0,1,,0,0,0
3307b917708cb117,Enrique Barzola,,"5' 7""",145,Orthodox,6,3,1,False,Featherweight,Male,0,0.42,4.2,3,2675,0.31,0.73,0.87,0.36,0.66,0.66,0,0,1,,0,0,0
7bb861905f7bed0b,Yoel Romero,,"6' 0""",185,Southpaw,9,4,0,False,Middleweight,Male,0.77,0.49,1.62,0,1470,0.41,0.66,0.77,0.44,0.68,0.71,0.78,0,0.22,,0,0,0
3297a14934a05841,Saparbeg Safarov,,"6' 1""",185,Orthodox,1,3,0,False,Light Heavyweight,Male,0,0.48,1.25,0,736,0.44,0.71,0.86,0.34,0.56,0.86,0,0,1,,0,0,0
3ff528455b427864,Gabriel Silva,,"5' 6""",135,Orthodox,0,2,0,False,Bantamweight,Male,0,0.35,1.5,1,414,0.29,0.6,1,0.33,0.43,0.6,0,0,0,,0,0,0
74ddb1f1670a7b9e,Ben Sosoli,,"6' 0""",265,Southpaw,0,1,0,False,Heavyweight,Male,0,0.27,0,0,0,0.2,0.58,1,0.27,0,0,0,0,0,,0,0,0
d219545977df6023,Magomed Mustafaev,,"5' 8""",155,Orthodox,3,2,0,False,Lightweight,Male,0.4,0.59,1.6,1,577,0.5,0.7,0.94,0.48,0.67,0.96,0.67,0,0,,0,0,0
a0597d768b454501,Emil Meek,,"5' 11""",170,Switch,1,3,0,False,Welterweight,Male,0,0.39,0.25,4,521,0.32,0.71,0.62,0.27,0.63,0.8,0,0,1,,0,0,0
647818b879ec50f1,Callan Potter,,"6' 0""",170,Orthodox,1,2,0,False,Welterweight,Male,0,0.5,1.33,0,508,0.48,0.75,1,0.47,0.86,1,0,0,1,,0,0,0
867f4ddd295cd992,Corey Anderson,,"6' 3""",205,Orthodox,10,5,0,False,Light Heavyweight,Male,0.07,0.46,3.53,0,4013,0.42,0.67,0.92,0.38,0.6,0.75,0.3,0,0.7,,0,0,0
920c5cc2e74aaaf6,Juan Adams,,"6' 5""",265,Orthodox,1,3,0,False,Heavyweight,Male,0,0.51,0.5,0,362,0.45,0.89,0.83,0.39,0.84,0.8,1,0,0,,0,0,0
d5d988e8f2f712a0,Darko Stosic,,"6' 0""",205,Orthodox,1,3,0,False,Light Heavyweight,Male,0,0.45,2.75,0,590,0.36,0.57,0.73,0.41,0.57,0.59,1,0,0,,0,0,0
a1695e8a2f195f38,Pingyuan Liu,,"5' 6""",135,Orthodox,2,2,0,False,Bantamweight,Male,0.25,0.34,0.25,4,422,0.26,0.61,0.88,0.27,0.57,0.77,0,0,1,,0,0,0
837092e1fca01fc1,Suman Mokhtarian,,"5' 8""",145,Orthodox,0,2,0,False,Featherweight,Male,0,0.43,0,0,63,0.29,0.5,0.86,0.4,0.8,1,0,0,0,,0,0,0
add8cb262f587d29,Dong Hyun Ma,,"5' 11""",155,Orthodox,3,5,0,False,Lightweight,Male,0.13,0.41,0.88,0,800,0.35,0.56,0.84,0.38,0.62,0.67,0.33,0,0.67,,0,0,0
cf9ff9f6ec2ccfc0,Urijah Faber,,"5' 6""",135,Orthodox,11,7,0,False,Bantamweight,Male,0.28,0.42,1.44,9,2781,0.37,0.62,0.75,0.34,0.7,0.7,0.09,0.55,0.36,,0,0,0
586e7867b78a03a9,Ben Saunders,,"6' 2""",170,Orthodox,9,10,0,False,Welterweight,Male,0.16,0.5,0.11,13,958,0.39,0.7,0.85,0.41,0.72,0.84,0.33,0.33,0.33,,0,0,0
882e7dce5df80b2c,Daniel Teymur,,"5' 5""",145,Orthodox,1,4,0,False,Featherweight,Male,0,0.47,0.4,1,595,0.37,0.83,0.61,0.41,0.68,0.65,0,0,1,,0,0,0
d438c2df15450a5f,Thiago Alves,,"5' 9""",170,Orthodox,15,12,0,False,Welterweight,Male,0.48,0.42,0.52,6,1856,0.29,0.75,0.78,0.39,0.61,0.53,0.47,0.07,0.4,,0,0,0
2ce88fa8fdddce37,Trevor Smith,,"6' 3""",185,Orthodox,5,7,0,False,Middleweight,Male,0.17,0.56,1.33,6,3445,0.43,0.84,0.88,0.44,0.8,0.75,0,0,1,,0,0,0
c8cdc3d65edae41c,Sergio Moraes,,"6' 0""",170,Orthodox,8,5,1,False,Welterweight,Male,0.07,0.43,1,5,1793,0.38,0.64,0.84,0.41,0.48,0.72,0.13,0.38,0.5,,0,0,0
2c9959f2626a35fd,Renan Barao,,"5' 6""",145,Orthodox,9,8,0,False,Bantamweight,Male,0.24,0.37,1.41,5,2219,0.28,0.56,0.72,0.34,0.67,0.62,0.22,0.33,0.44,,0,0,0
98269670ecfcf3c8,Isabela de Padua,,"5' 3""",125,Orthodox,0,1,0,False,Women's Flyweight,Female,0,0.36,2,1,278,0.36,0,0,0.23,0,0.56,0,0,0,,0,0,0
ffad426bb6bdeccb,Zabit Magomedsharipov,,"6' 1""",145,Orthodox,6,0,0,False,Featherweight,Male,0,0.48,4.5,4,1512,0.41,0.6,0.9,0.45,0.71,0.76,0,0.5,0.5,,0,0,0
6a8331eb85076ed0,Rustam Khabilov,,"5' 8""",155,Orthodox,10,3,0,False,Lightweight,Male,0.08,0.34,3.46,1,2732,0.3,0.52,0.62,0.27,0.55,0.73,0.1,0,0.8,,0,0,0
7a3ddf28733fc012,Grigory Popov,,"5' 7""",135,Switch,0,2,0,False,Bantamweight,Male,0,0.38,0,0,59,0.26,0.56,0.7,0.36,0.78,0.33,0,0,0,,0,0,0
e0b5012864c76173,Chance Rencountre,,"6' 2""",170,Southpaw,2,2,0,False,Welterweight,Male,0,0.21,1,1,817,0.11,0.41,0.83,0.19,1,0.29,0,0.5,0.5,,0,0,0
5a260b5502a690c8,Ben Askren,,"5' 11""",170,Orthodox,1,2,0,False,Welterweight,Male,0,0.49,1.67,1,233,0.46,0.67,1,0.42,0.85,1,0,1,0,,0,0,0
9de5bcc8270a4fc2,Stevie Ray,,"5' 10""",155,Southpaw,7,4,0,False,Lightweight,Male,0.09,0.45,0.55,5,940,0.36,0.65,0.8,0.4,0.6,0.75,0.29,0,0.71,,0,0,0
41f9ff5db61624ca,Alex White,,"6' 0""",155,Southpaw,4,6,0,False,Lightweight,Male,0.4,0.42,0.7,4,529,0.34,0.65,0.8,0.35,0.67,0.74,0.5,0,0.5,,0,0,0
55698a0d6a4a04cf,Aleksandra Albu,,"5' 2""",115,Orthodox,2,2,0,False,Women's Strawweight,Female,0,0.47,1.5,1,380,0.41,0.75,0.8,0.37,0.79,0.77,0,0.5,0.5,,0,0,0
b11335aacc3bb703,Joe Lauzon,,"5' 10""",155,Orthodox,15,12,0,False,Lightweight,Male,0.11,0.4,1.26,29,3103,0.37,0.79,0.67,0.28,0.69,0.82,0.33,0.47,0.13,,0,0,0
81f4394637ba2671,Manny Bermudez,,"5' 10""",145,Orthodox,3,2,0,False,Bantamweight,Male,0.2,0.61,1.2,6,737,0.59,0.78,0,0.44,0.75,0.82,0,1,0,,0,0,0
7e40d6f7b1a90781,Kyle Bochniak,,"5' 7""",145,Orthodox,2,5,0,False,Featherweight,Male,0.14,0.31,1.14,0,722,0.24,0.53,0.77,0.3,0.53,0.56,0,0,1,,0,0,0
bf91cbfb6ec5463a,Boston Salmon,,"5' 9""",135,Southpaw,0,2,0,False,Bantamweight,Male,0,0.55,0,0,43,0.31,0.88,1,0.52,1,0,0,0,0,,0,0,0
e8dbebefbe946ff7,Daniel Spitz,,"6' 7""",245,Orthodox,1,3,0,False,Heavyweight,Male,0,0.36,0.5,0,65,0.27,0.52,0.79,0.34,0.62,1,1,0,0,,0,0,0
93377569998d809d,James Vick,,"6' 3""",155,Orthodox,9,5,0,False,Lightweight,Male,0.29,0.4,0.14,5,449,0.32,0.63,0.77,0.38,0.72,0.66,0.22,0.33,0.44,,0,0,0
b38469c99ce34415,Thomas Gifford,,"6' 1""",155,Orthodox,0,2,0,False,Lightweight,Male,0,0.38,0.5,0,101,0.25,0.77,0.85,0.36,0.75,0.5,0,0,0,,0,0,0
f9bf9197be47a12b,Hector Aldana,,"5' 11""",170,Orthodox,0,3,0,False,Welterweight,Male,0,0.38,0.67,0,62,0.28,0.5,0.76,0.38,0.5,1,0,0,0,,0,0,0
5c987d20da70c09d,Lauren Mueller,,"5' 5""",125,Orthodox,1,3,0,False,Women's Flyweight,Female,0,0.38,0.75,0,393,0.29,0.6,0.9,0.37,0.74,0.29,0,0,1,,0,0,0
ae35f3f43255c68b,Luke Jumeau,,"5' 11""",170,Orthodox,2,2,0,False,Welterweight,Male,0,0.44,0.25,0,235,0.34,0.6,0.95,0.39,0.72,0.6,0,0,1,,0,0,0
8f1b7a13de764c4f,Rostem Akman,,"5' 10""",170,Switch,0,2,0,False,Welterweight,Male,0,0.26,1,0,202,0.21,0.57,1,0.22,0.8,0,0,0,0,,0,0,0
e793c1372f2c13bc,Nadia Kassem,,"5' 5""",125,Southpaw,1,2,0,False,Women's Flyweight,Female,0,0.42,0.33,6,202,0.26,0.58,0.75,0.38,0.7,0.5,0,0,1,,0,0,0
8d779e3234525cb7,Danilo Belluardo,,"6' 0""",155,Southpaw,0,2,0,False,Lightweight,Male,0,0.62,1,0,262,0.53,0,1,0.57,0,0.71,0,0,0,,0,0,0
80169050f0913924,Siyar Bahadurzada,,"5' 11""",170,Orthodox,4,4,0,False,Welterweight,Male,0.63,0.41,1,2,941,0.36,0.68,0.61,0.29,0.69,0.68,0.75,0.25,0,,0,0,0
a03f3a022655bc59,Nohelin Hernandez,,"5' 10""",135,Orthodox,0,2,0,False,Bantamweight,Male,0,0.34,0.5,0,215,0.26,0.8,0.67,0.22,0.57,0.5,0,0,0,,0,0,0
cd5a528d847a6ef5,Martin Bravo,,"5' 8""",145,Southpaw,1,3,0,False,Featherweight,Male,0.25,0.4,1.25,0,260,0.35,0.63,0.54,0.39,0.48,0.54,1,0,0,,0,0,0
0d64b7539d9a742e,Carlos Huachin,,"5' 4""",135,Southpaw,0,2,0,False,Bantamweight,Male,0,0.21,0,0,0,0.19,0.26,0.71,0.21,0.2,0.5,0,0,0,,0,0,0
5f70da5f05bd7aae,Marco Polo Reyes,,"5' 11""",155,Orthodox,4,4,0,False,Lightweight,Male,0.63,0.37,0,0,239,0.29,0.66,0.74,0.34,0.59,0.74,0.75,0,0.25,,0,0,0
70687c8470c27164,Sergio Pettis,,"5' 6""",125,Orthodox,9,5,0,False,Flyweight,Male,0.07,0.37,0.86,5,1091,0.33,0.56,0.87,0.36,0.71,0.52,0,0,1,,0,0,0
59a868c2597d1b01,Marcos Mariano,,"6' 1""",155,Switch,0,2,0,False,Lightweight,Male,0,0.28,0,0,48,0.15,0.67,0.5,0.2,0,0.67,0,0,0,,0,0,0
d560fd0a3a003a08,Todd Duffee,,"6' 3""",260,Orthodox,3,2,0,False,Heavyweight,Male,0.8,0.38,0.2,0,161,0.34,0.75,1,0.33,0.62,0.78,1,0,0,,0,0,0
7ed79f4522a9749e,Ryan MacDonald,,"5' 11""",135,Switch,0,2,0,False,Bantamweight,Male,0,0.29,0,0,52,0.2,0.41,0.82,0.29,0,0,0,0,0,,0,0,0
44388721c5f9439a,Mairbek Taisumov,,"5' 9""",155,Orthodox,7,2,0,False,Lightweight,Male,0.44,0.39,0.78,0,398,0.32,0.51,0.82,0.37,0.54,0.57,0.71,0,0.29,,0,0,0
425cba7a60557f9a,Teemu Packalen,,"6' 1""",155,Orthodox,1,3,0,False,Lightweight,Male,0.25,0.54,0.75,2,204,0.48,0.92,0.5,0.5,0.71,0.65,0,1,0,,0,0,0
eb1952f6e03a13bd,Nordine Taleb,,"6' 1""",170,Orthodox,7,5,0,False,Welterweight,Male,0.17,0.51,1.33,0,1747,0.38,0.65,0.84,0.47,0.79,0.71,0.29,0,0.71,,0,0,0
4e499c08459fc92e,Don Madge,,"6' 0""",155,Southpaw,2,0,0,False,Lightweight,Male,1,0.53,1.5,1,607,0.42,0.86,0.71,0.41,0.55,0.8,0.5,0,0.5,,0,0,0
c9b2904fbc6f2692,Derrick Krantz,,"5' 10""",170,Orthodox,0,2,0,False,Welterweight,Male,0,0.38,2,1,434,0.31,0.78,1,0.37,0.25,0.75,0,0,0,,0,0,0
90c5377a956b9e87,Andre Soukhamthath,,"5' 9""",135,Orthodox,2,5,0,False,Bantamweight,Male,0.86,0.44,1.14,1,864,0.29,0.76,0.84,0.37,0.73,0.81,0.5,0,0.5,,0,0,0
5f543cb6792a7c0a,Jodie Esquibel,,"5' 1""",115,Orthodox,0,4,0,False,Women's Strawweight,Female,0,0.31,0.75,0,377,0.26,0.49,0.87,0.29,0.57,0.86,0,0,0,,0,0,0
3fc7cc0829775727,Liz Carmouche,,"5' 6""",125,Orthodox,5,5,0,False,Women's Bantamweight,Female,0,0.53,2.5,4,2561,0.42,0.74,0.74,0.42,0.88,0.74,0.2,0,0.8,,0,0,0
ba539a5e303f696b,Humberto Bandenay,,"5' 11""",145,Southpaw,1,3,0,False,Featherweight,Male,0.25,0.42,1.5,1,230,0.31,0.8,0.77,0.37,0.8,1,1,0,0,,0,0,0
ab06e184a09da577,Bobby Moffett,,"5' 10""",145,Orthodox,0,2,0,False,Featherweight,Male,0,0.36,3,3,460,0.27,0.64,0.85,0.35,0.4,1,0,0,0,,0,0,0
1aa9da5466179c13,Salim Touahri,,"5' 10""",170,Orthodox,0,3,0,False,Welterweight,Male,0,0.47,0,0,161,0.32,0.71,0.83,0.39,0.83,0.54,0,0,0,,0,0,0
e9c3cc0c46751816,Cristiane Justino,,"5' 8""",145,Orthodox,6,1,0,False,Women's Featherweight,Female,0.29,0.57,0.43,0,573,0.45,0.82,0.93,0.51,0.78,0.65,0.67,0,0.33,,0,0,0
7cb98a1fc7cee7b9,Olivier Aubin-Mercier,,"5' 9""",155,Southpaw,7,5,0,False,Lightweight,Male,0.17,0.51,1.92,5,2611,0.45,0.73,0.9,0.45,0.84,0.79,0.14,0.57,0.29,,0,0,0
b2236a6ed36c4247,Yoshinori Horie,,"5' 8""",145,Orthodox,0,1,0,False,Featherweight,Male,0,0.49,0,0,2,0.39,0.88,0.89,0.51,0.36,0,0,0,0,,0,0,0
511b8a19e1b7ac9f,Sarah Frota,,"5' 6""",125,Southpaw,0,2,0,False,Women's Flyweight,Female,0,0.37,0,0,275,0.34,0.62,0.33,0.3,1,0.61,0,0,0,,0,0,0
f91ec923242718bc,Erik Koch,,"5' 10""",170,Southpaw,5,5,0,False,Lightweight,Male,0.2,0.4,0.7,6,1233,0.34,0.83,0.78,0.31,0.76,0.8,0.4,0.2,0.4,,0,0,0
d7c50bc1e2a1c4f7,Kyle Stewart,,"6' 0""",170,Orthodox,0,2,0,False,Welterweight,Male,0,0.33,0,0,134,0.24,0.45,0.7,0.31,0.57,0,0,0,0,,0,0,0
a7653e502af53812,Jin Soo Son,,"5' 6""",135,Orthodox,0,2,0,False,Bantamweight,Male,0,0.36,1.5,0,253,0.33,0.56,0.77,0.33,0.77,0.67,0,0,0,,0,0,0
321e364cdb3bc185,Cezar Ferreira,,"6' 1""",185,Southpaw,9,6,0,False,Middleweight,Male,0.13,0.43,1.87,5,2970,0.33,0.54,0.76,0.39,0.62,0.68,0,0.33,0.67,,0,0,0
b4610ec008dfc1b2,Sheymon Moraes,,"5' 8""",145,Orthodox,2,3,0,False,Featherweight,Male,0.4,0.42,0,0,187,0.28,0.67,0.83,0.39,0.75,0.38,0,0,1,,0,0,0
87c361e925d08fe2,Nicco Montano,,"5' 5""",135,Southpaw,1,1,0,False,Women's Bantamweight,Female,0,0.42,3,1,742,0.34,0.7,0.91,0.39,0.55,0.78,0,0,1,,0,0,0
50516fb9a0bf9832,Gilbert Melendez,,"5' 9""",145,Orthodox,1,6,0,False,Lightweight,Male,0,0.29,0.43,0,351,0.25,0.61,0.65,0.27,0.56,0.58,0,0,1,,0,0,0
b2dd9439efb3039a,Dan Moret,,"6' 0""",155,Southpaw,0,3,0,False,Lightweight,Male,0,0.44,1,1,585,0.31,0.7,0.9,0.36,0.62,0.78,0,0,0,,0,0,0
f32d94801e70a065,Junior Albini,,"6' 3""",264,Orthodox,1,4,0,False,Heavyweight,Male,0.2,0.51,0.6,0,449,0.42,0.71,0.9,0.47,0.73,0.67,1,0,0,,0,0,0
84ea917244c11691,Syuri Kondo,,"5' 4""",115,Orthodox,1,3,0,False,Women's Strawweight,Female,0,0.45,0,1,20,0.39,0.72,0.89,0.43,0.67,1,0,0,1,,0,0,0
5f7d95f165f83e3c,Allen Crowder,,"6' 3""",245,Orthodox,1,2,0,False,Heavyweight,Male,0,0.39,0.33,1,143,0.3,1,1,0.37,0.33,1,0,0,0,,0,0,0
64eeb6de1025572c,Eric Spicely,,"6' 1""",185,Orthodox,2,5,0,False,Middleweight,Male,0,0.45,0.57,3,530,0.42,0.75,1,0.36,0.84,0.83,0,1,0,,0,0,0
6617f2007e74ae0e,Jimi Manuwa,,"6' 1""",205,Orthodox,6,6,0,False,Light Heavyweight,Male,0.25,0.54,0.25,2,876,0.36,0.77,0.89,0.45,0.84,0.56,0.5,0,0.17,,0,0,0
aa363c8602f2d192,Sung Bin Jo,,"6' 0""",145,Orthodox,0,1,0,False,Featherweight,Male,0,0.33,1,1,10,0.25,0.78,1,0.23,0.8,1,0,0,0,,0,0,0
827eb7baaa7613a5,Tonya Evinger,,"5' 7""",135,Orthodox,0,3,0,False,Women's Bantamweight,Female,0,0.42,0.67,0,456,0.25,0.68,0.69,0.36,0.73,1,0,0,0,,0,0,0
57ab92f35b6efc71,Nick Hein,,"5' 6""",155,Southpaw,4,4,0,False,Lightweight,Male,0.25,0.35,0.75,0,410,0.29,0.52,0.84,0.35,0.43,1,0,0,1,,0,0,0
4d3a0354742d3a7f,Duda Santana,,"5' 7""",145,Orthodox,0,1,0,False,Women's Bantamweight,Female,0,0.4,3,0,156,0.4,0.2,0.67,0.39,0,1,0,0,0,,0,0,0
c47c141378f00a2a,Desmond Green,,"5' 10""",155,Southpaw,4,3,0,False,Lightweight,Male,0.14,0.46,1.43,0,349,0.39,0.66,0.81,0.43,0.69,0.84,0.25,0,0.75,,0,0,0
7b8128823aec4bb1,Patrick Cummins,,"6' 2""",205,Orthodox,6,7,0,False,Light Heavyweight,Male,0,0.51,2.69,1,2826,0.47,0.75,0.83,0.37,0.71,0.73,0.33,0,0.67,,0,0,0
cb2feebb0b84e0c9,BJ Penn,,"5' 9""",155,Orthodox,12,13,2,False,Lightweight,Male,0.26,0.48,0.96,12,3485,0.42,0.85,0.87,0.39,0.75,0.71,0.5,0.33,0.08,,0,0,0
5df8e0db9dcc365c,Talita Bernardo,,"5' 4""",135,Orthodox,1,3,0,False,Women's Bantamweight,Female,0,0.42,1.5,2,1180,0.32,0.8,0.9,0.39,0.78,0.76,0,0,1,,0,0,0
10224c81cacb17c3,Elias Theodorou,,"6' 1""",185,Orthodox,8,3,0,False,Middleweight,Male,0,0.42,1.18,0,2035,0.31,0.58,0.62,0.34,0.69,0.77,0.25,0,0.75,,0,0,0
11231ad808bf72f9,Arjan Bhullar,,"6' 1""",245,Orthodox,3,1,0,False,Heavyweight,Male,0.25,0.57,1.5,0,1301,0.53,0.93,0.8,0.46,0.77,0.72,0,0,1,,0,0,0
24981b3a986c70db,Mitch Gagnon,,"5' 5""",135,Southpaw,4,4,0,False,Bantamweight,Male,0.38,0.46,0.75,10,1020,0.39,0.7,0.81,0.39,0.65,0.66,0,0.75,0.25,,0,0,0
89a685298c552ac7,Dmitrii Smoliakov,,"6' 2""",253,Switch,0,3,0,False,Heavyweight,Male,0,0.43,0,0,0,0.32,0.7,0.67,0.34,0.64,1,0,0,0,,0,0,0
fc1af0eefb2c234c,John Lineker,,"5' 3""",135,Orthodox,12,4,0,False,Bantamweight,Male,0.75,0.4,0.44,8,661,0.32,0.57,0.65,0.38,0.49,0.63,0.5,0.08,0.42,,0,0,0
23d4b1c64fc89930,Jason Gonzalez,,"6' 2""",155,Southpaw,1,3,0,False,Lightweight,Male,0,0.4,0,1,7,0.32,0.64,0.89,0.36,0.86,0.5,0,1,0,,0,0,0
3219dec99ae9e6bb,Marcelo Golm,,"6' 3""",249,Orthodox,1,3,0,False,Heavyweight,Male,0,0.58,0.25,1,173,0.49,0.83,0.96,0.46,0.78,0.87,0,1,0,,0,0,0
7932642b153f21f8,Sultan Aliev,,"5' 11""",170,Orthodox,2,2,0,False,Welterweight,Male,0,0.46,1.25,0,1046,0.44,0.64,0.67,0.38,0.57,0.91,0,0,1,,0,0,0
03cec80834c88d99,Keita Nakamura,,"5' 11""",170,Southpaw,4,7,0,False,Welterweight,Male,0.36,0.36,1.64,4,1424,0.32,0.62,0.6,0.32,0.66,0.61,0,0.5,0.5,,0,0,0
aff972203a540f31,Wilson Reis,,"5' 4""",125,Southpaw,7,6,0,False,Flyweight,Male,0,0.3,3.92,6,3414,0.2,0.5,0.83,0.23,0.66,0.63,0,0.29,0.71,,0,0,0
7b27c5dbef7774f4,Curtis Millender,,"6' 2""",170,Orthodox,3,2,0,False,Welterweight,Male,0.4,0.48,0.2,0,52,0.4,0.56,0.77,0.47,0.77,0.63,0.33,0,0.67,,0,0,0
