canonical_id,fullName,nationality,photo_url,photo_license,ufc_id
0ae7d5ca872739f7,Cat Zingano,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Cat%20Zingano%20OF%2002.jpg?width=400,Wikimedia Commons (verify per-file),cat-zingano
1aab5680493a2042,Adam Milstead,United States,,,adam-milstead
38ae5949773d73df,Chris de la Rocha,United States,,,chris-de-la-rocha
9cfb525b1d73d69f,Matthew Lopez,United States,,,matthew-lopez
0bb6c2534abcf1e7,Chad Laprise,Canada,,,chad-laprise
c0c1a09b5e1b46a3,Mark Hunt,New Zealand,https://commons.wikimedia.org/wiki/Special:FilePath/Mark%20Hunt%20on%2022%20November%202007.jpg?width=400,Wikimedia Commons (verify per-file),mark-hunt
d677e26394f63853,Yushin Okami,Japan,,,yushin-okami
39da821538e62fdf,Ben Nguyen,United States,,,ben-nguyen
92c57fa4c9d071a4,Mizuto Hirota,Japan,,,mizuto-hirota
9ec283acdb8c90cb,Bryan Caraway,United States,,,bryan-caraway
bc690e1b8e4db483,Michel Batista,Cuba,,,michel-batista
630de995e580e91b,Darrell Horcher,United States,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%94%D0%B0%D1%80%D1%80%D0%B5%D0%BB%D0%BB%20%D0%A5%D0%BE%D1%80%D1%87%D0%B5%D1%80.jpg?width=400,Wikimedia Commons (verify per-file),darrell-horcher
8b6277435b463072,Ricky Rainey,United States,,,ricky-rainey
68f6531316d9c8e0,Rashad Coulter,United States,,,rashad-coulter
cf81dba9e7c1436e,Yuta Sasaki,Japan,https://commons.wikimedia.org/wiki/Special:FilePath/%E4%BD%90%E3%80%85%E6%9C%A8%E6%86%82%E6%B5%81%E8%BF%A6.jpg?width=400,Wikimedia Commons (verify per-file),ulka-sasaki
6349e94d40c441ae,Devin Powell,,,,devin-powell
0f7518cc5cd482fb,Joby Sanchez,United States,,,joby-sanchez
2971bd696b960770,Jason Knight,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Jason%20Knight1.jpg?width=400,Wikimedia Commons (verify per-file),jason-knight
1fab4ab88bdeec03,Adam Wieczorek,Poland,,,adam-wieczorek
7fb594579e275877,Artem Lobov,Ireland,,,artem-lobov
fe999a676aff614d,Alex Garcia,Dominican Republic,,,alex-garcia
9c3208d89cbe9368,Thibault Gouti,France,,,thibault-gouti
86c0d28de0278d5e,Gray Maynard,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Graymaynard.jpg?width=400,Wikimedia Commons (verify per-file),gray-maynard
f7c42896293e4098,Ryan LaFlare,United States,,,ryan-laflare
6f26d55c4081cede,Luis Henrique,Brazil,,,luis-henrique
df932d661b9328f2,Thales Leites,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Thales%20Leites.png?width=400,Wikimedia Commons (verify per-file),thales-leites
e3f33b952ffafd22,Hector Lombard,Cuba,,,hector-lombard
6d5cc26a3f7f3219,Alex Chambers,Australia,,,alex-chambers
2aac40d37b384f15,CB Dollaway,United States,,,cb-dollaway
28602e12873668e9,Kajan Johnson,Canada,https://commons.wikimedia.org/wiki/Special:FilePath/Kajan%20Johnson%20at%20UFN%20136%20in%20Moscow.jpg?width=400,Wikimedia Commons (verify per-file),kajan-johnson
df0fefed285ae0b4,Adam Yandiev,Russia,,,adam-yandiev
1deb81c25a131bd5,Jordan Johnson,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Jordan%20Johnson%20at%20UFC%20Fight%20Night%20136.jpg?width=400,Wikimedia Commons (verify per-file),jordan-johnson
328122439f0499f8,Terrion Ware,United States,,,terrion-ware
a63f233ab499daec,Robert Sanchez,,,,roberto-sanchez
3955ba60efa70b99,Jarred Brooks,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Jarred%20Brooks%202018.png?width=400,Wikimedia Commons (verify per-file),jarred-brooks
7abc9da625255f6e,Jake Ellenberger,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Jake%20Ellenberger%20at%20MMA%20Holiday%20Tour%20at%20Al%20Asad%20Air%20Base%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),joe-ellenberger
9fe793b27f982c66,John Moraga,United States,https://commons.wikimedia.org/wiki/Special:FilePath/ESPN%20UFC%20John%20Moraga%20-%20YouTube%20-%200%2055%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),john-moraga
d816217cea80cc4a,Iuri Alcantara,Brazil,,,iuri-alcantara
917afb93e13b44ca,George Sullivan,United States,,,george-sullivan
39d6fd7007655d15,Kalindra Faria,Brazil,,,kalindra-faria
ecb9d446bd30a867,Jon Tuck,United States,,,jon-tuck
017a519006b5edf7,Demetrious Johnson,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Demetrious%20Johnson.jpg?width=400,Wikimedia Commons (verify per-file),demetrious-johnson
b05b233d7059aedd,Jose Torres,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Shorty%20Torres%20Wikipedia.jpg?width=400,Wikimedia Commons (verify per-file),jose-torres
3561dd9a1d49d1ea,Danielle Taylor,United States,,,danielle-taylor
aef122b595c8e633,Eddie Alvarez,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Eddie%20Alvarez.jpg?width=400,Wikimedia Commons (verify per-file),eddie-alvarez
5193a0f230f0e22c,Jordan Mein,Canada,,,jordan-mein
2591cd8ca2cfff0a,Vitor Miranda,Brazil,,,vitor-miranda
45edab8a39c81be4,Jeremy Kimball,United States,,,jeremy-kimball
506e3ee0dc410af5,Damian Stasiak,Poland,,,damian-stasiak
2e037e78578df861,Sage Northcutt,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Sage%20Northcutt.png?width=400,Wikimedia Commons (verify per-file),sage-northcutt
ab101ec98d7449c6,Justin Scoggins,United States,,,justin-scoggins
e14524270a6eb2c2,Gokhan Saki,Turkey,https://commons.wikimedia.org/wiki/Special:FilePath/Gokhan-Saki2.jpg?width=400,Wikimedia Commons (verify per-file),gokhan-saki
4caee8c602c0baf1,Jamie Moyle,United States,,,jamie-moyle
db6fb3e4448c3139,Barb Honchak,United States,,,barb-honchak
0dc395a269119171,Allan Zuniga,,,,allan-zuniga
adb29a86d181648c,Matt Bessette,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Matt%20Bessette.jpg?width=400,Wikimedia Commons (verify per-file),matt-bessette
47479ceadf2ca14b,Daichi Abe,Japan,,,daichi-abe
3a73312f5fa44529,Felipe Arantes,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Felipe%20Sertanejo%20Arantes.jpg?width=400,Wikimedia Commons (verify per-file),felipe-arantes
b608b2114d2b6966,Rolando Dy,,,,rolando-dy
c4e12572a2116f34,Shinsho Anzai,Japan,,,shinsho-anzai
091241352895a0fc,Viviane Pereira,Brazil,,,
73d6a1cbbd5ca76a,Naoki Inoue,Japan,,,naoki-inoue
e77ae1e109ec3221,Jenel Lausa,Philippines,,,jenel-lausa
ad4d79f5df985bc2,Melinda Fabian,Hungary,,,
676cb2c23ec7fa8d,CM Punk,United States,https://commons.wikimedia.org/wiki/Special:FilePath/CM%20Punk%20WWE%202024%20%28close%20crop%29.png?width=400,Wikimedia Commons (verify per-file),cm-punk
381b77cc316ca6ee,Rashad Evans,United States,https://commons.wikimedia.org/wiki/Special:FilePath/RashadEvans.png?width=400,Wikimedia Commons (verify per-file),rashad-evans
4e832c70f00c22df,Mike Santiago,United States,,,mike-santiago
3d497e7f0fd30cf7,Gleison Tibau,Brazil,,,gleison-tibau
cc5d111cbd08c2ae,Mads Burnell,Kingdom of Denmark,https://commons.wikimedia.org/wiki/Special:FilePath/Mads%20Burnell.jpg?width=400,Wikimedia Commons (verify per-file),mads-burnell
5f2780efb0d6a207,Daniel Kelly,Australia,,,daniel-kelly
eee2c24a46982135,Brad Scott,United Kingdom,,,bradley-scott
53e16d7281ee2a95,Diego Rivas,Chile,,,diego-rivas
654002bc34b6572e,Henry Briones,Mexico,,,henry-briones
6c111edf9540e7e1,Felipe Silva,,,,felipe-silva
83cf0a71bfe4ecc8,Vitor Belfort,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Vitor%20belfort%20cropped.jpg?width=400,Wikimedia Commons (verify per-file),vitor-belfort
ca172e6171b5c16a,Lyoto Machida,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Lyoto%20Machida%20by%20Marcos%20Joel%20Reis.jpg?width=400,Wikimedia Commons (verify per-file),lyoto-machida
75fbec65de2c4022,Alberto Mina,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Albertomin%C3%A1.jpg?width=400,Wikimedia Commons (verify per-file),alberto-mina
f95c980798dc40e8,Luan Chagas,Brazil,,,luan-chagas
b5b50f5d42cd2cd1,Patrick Williams,United States,,,patrick-williams
4599b5344efcb99b,Bec Rawlings,Australia,https://commons.wikimedia.org/wiki/Special:FilePath/Meet%20Bareknuckle%20Fighter%20Bec%20Rawlings%20on%20OnlyFans%20Fighter%20MMA%20-%20YouTube%20-%200%2035%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),bec-rawlings
bb112083e2e2307d,Tom Duquesnoy,France,,,tom-duquesnoy
b18c4850465e803a,Oliver Enkamp,Sweden,,,oliver-enkamp
0c65dee0313cc765,Mark Godbeer,English people,,,mark-godbeer
2eaebaa5d3266263,Mike Pyle,United States,https://commons.wikimedia.org/wiki/Special:FilePath/UFC%20160%20Mike%20Pyle%20Post%20Fight%20Interview%20-%20YouTube%20-%200-4-46%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),
f62accf98283cccd,Russell Doane,United States,,,russell-doane
5bdf217aaf7c4770,Albert Morales,United States,,,albert-morales
8f60a31a6231d3f2,Brian Camozzi,United States,,,brian-camozzi
36c9f1d81a4cd691,Joshua Burkman,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Josh%20Burkman.jpg?width=400,Wikimedia Commons (verify per-file),joshua-burkman
e2cce68cdae13df8,Cyril Asker,France,,,cyril-asker
69682e5e528b1b1d,Damien Brown,Australia,,,damien-brown
80cf00ee1aa86151,Rob Wilkinson,Australia,,,rob-wilkinson
c06c8c7c751e1641,Jeremy Kennedy,Canada,,,jeremy-kennedy
c67cfb974659b686,Joe Soto,United States,,,joe-soto
d4093a5641314390,Godofredo Pepey,Brazil,,,
bee7df25108682d1,Juliana Lima,Brazil,,,juliana-lima
9b9ea13e4c7b1268,Francimar Barroso,Brazil,,,francimar-barroso
16cfb6813c3d1a0e,Sabah Homasi,United States,,,sabah-homasi
558c93337ed04a1e,Abel Trujillo,United States,,,abel-trujillo
6bb71f2c5cb249a5,Oluwale Bamgbose,United States,,,oluwale-bamgbose
2595335cf9f4ccb6,Erick Silva,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/%C3%89rick%20Silva.jpg?width=400,Wikimedia Commons (verify per-file),
f3e207a6fad4c372,Antonio Braga Neto,Brazil,,,antonio-braga-neto
0c591076970de4d4,Angela Magana,United States,,,angela-magana
e7b6268227d48032,Ryan Janes,Canada,,,ryan-janes
cbd164d57bca43f8,Michael Bisping,United Kingdom,https://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Bisping.jpg?width=400,Wikimedia Commons (verify per-file),
a5198369c0b7891a,Bobby Nash,United States,,,bobby-nash
c037a767cc1ef76f,Kailin Curran,United States,,,kailin-curran
808f47a64c727146,Bojan Velickovic,Serbia,,,bojan-velickovic
54d19773dbde8d48,Ashkan Mokhtarian,Iran,,,ashkan-mokhtarian
8722f9f4edfb2d81,Will Brooks,United States,,,will-brooks
3066694104acd63e,Anthony Hamilton,United States,,,anthony-hamilton
f7b2a7aa4db59b24,Nate Marquardt,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Nate-Marquardt.jpg?width=400,Wikimedia Commons (verify per-file),
ca913b69434d3774,Marcel Fortuna,Brazil,,,marcel-fortuna
3e3dc69971a47e5f,Georges St-Pierre,Canada,https://commons.wikimedia.org/wiki/Special:FilePath/Georges%20St-Pierre%20crop.jpg?width=400,Wikimedia Commons (verify per-file),georges-st-pierre
328aa12aa510b966,Johny Hendricks,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Johny%20Hendricks%20MMA.jpg?width=400,Wikimedia Commons (verify per-file),johny-hendricks
8219a4a60f230e13,Hacran Dias,Brazil,,,hacran-dias
719e971c619e32c0,Christian Colombo,Kingdom of Denmark,,,christian-colombo
695f5fb046b6e440,Jonathan Wilson,United States,,,jonathan-wilson
83b077347f2d55fa,Marcin Held,Poland,https://commons.wikimedia.org/wiki/Special:FilePath/Marcin%20Held.jpg?width=400,Wikimedia Commons (verify per-file),marcin-held
b1ca161d9081a318,Pearl Gonzalez,United States,,,pearl-gonzalez
3d4d0e0f4b897d30,Marco Beltran,Mexico,,,marco-beltran
b362969dd9d44845,Takanori Gomi,Japan,https://commons.wikimedia.org/wiki/Special:FilePath/Takanori%20Gomi.jpg?width=400,Wikimedia Commons (verify per-file),takanori-gomi
c9309ef7c0bb931b,Henrique da Silva,Brazil,,,henrique-da-silva
84c111b0487abffa,Hyun Gyu Lim,South Korea,https://commons.wikimedia.org/wiki/Special:FilePath/Lim%20Hyun-Gyu%20from%20acrofan.jpg?width=400,Wikimedia Commons (verify per-file),hyun-gyu-lim
4dd5f37ce220b771,Jason Saggo,Canada,,,jason-saggo
6914f7e3c51f545d,Mitch Clarke,Canada,,,mitch-clarke
89b3a167881f8e40,Adriano Martins,Brazil,,,adriano-martins
5bf5e634025b2d4c,Bojan Mihajlovic,Serbia,,,bojan-mihajlovic
50ca8de2c6af86bd,Abdul-Kerim Edilov,Russia,,,abdul-kerim-edilov
6470cb184347ee74,Andrew Holbrook,United States,,,andrew-holbrook
be11b38a0308e67c,Hector Sandoval,Mexico,,,hector-sandoval
cec0879515f488d1,Rafael Natal,Brazil,,,rafael-natal
a6880457573e9cfe,Damian Grabowski,Poland,https://commons.wikimedia.org/wiki/Special:FilePath/Damian%20Grabowski%20i%20Matesz%20Borek.jpg?width=400,Wikimedia Commons (verify per-file),damian-grabowski
b5f670b3107420b1,Frankie Perez,United States,,,frankie-perez
9e5ef683064f9dcc,Chris Wade,United States,,,chris-wade
4619de6b6eb3960a,James Mulheron,United Kingdom,,,james-mulheron
4ee16e3ec4f5f875,Neil Seery,Ireland,https://commons.wikimedia.org/wiki/Special:FilePath/Neil%20Seery%20-%20Wheels120715.png?width=400,Wikimedia Commons (verify per-file),neil-seery
3bd5f3713e2f04ae,Charlie Ward,Ireland,,,charlie-ward
ffd07aa9a1d853e5,Leslie Smith,United States,,,leslie-smith
cf3f2ea88b3ffbe5,Daniel Omielanczuk,Poland,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%94%D0%9E.jpg?width=400,Wikimedia Commons (verify per-file),daniel-omielanczuk
1edc63b08c1058d6,Travis Browne,United States,https://commons.wikimedia.org/wiki/Special:FilePath/UFC%20170%20Q%26A%20with%20Luke%20Rockhold%20%26%20Travis%20Browne%20-%20YouTube%20-%200-4-21%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),travis-browne
fe6db6e8cd8d7deb,Joachim Christensen,Kingdom of Denmark,,,joachim-christensen
8b8733f5d79916eb,Dennis Siver,Germany,https://commons.wikimedia.org/wiki/Special:FilePath/Dennis%20siver%20ufc%20mma%20fighter%20germany.JPG?width=400,Wikimedia Commons (verify per-file),dennis-siver
863043b36d75dc26,Johnny Case,United States,,,johnny-case
cd52d6f403b61647,Josh Stansbury,United States,,,joshua-stansbury
b9878142404f9e3d,Dong Hyun Kim,South Korea,https://commons.wikimedia.org/wiki/Special:FilePath/Kim%20Dong-Hyun%20%28fighter%29%20from%20acrofan.jpg?width=400,Wikimedia Commons (verify per-file),dong-hyun-kim-0
3c8c821cf5967642,Tarec Saffiedine,Belgium,,,tarec-saffiedine
2bab9959c5c3681c,Kwan Ho Kwak,South Korea,,,kwan-ho-kwak
938d6139f4a0eb51,Dominique Steele,United States,https://commons.wikimedia.org/wiki/Special:FilePath/DSTEELECHAMP.jpg?width=400,Wikimedia Commons (verify per-file),dominique-steele
b0b4106fbaf9078b,Kiichi Kunimoto,Japan,https://commons.wikimedia.org/wiki/Special:FilePath/Holographic%20collage%20Kiichi%20Strasser%20%EF%BC%9A.jpg?width=400,Wikimedia Commons (verify per-file),kiichi-kunimoto
d0643c25e44d149b,Jim Wallhead,United Kingdom,https://commons.wikimedia.org/wiki/Special:FilePath/Jim%20Wallhead%20-%20End%20of%20Round%20Three.jpg?width=400,Wikimedia Commons (verify per-file),jimmy-wallhead
26ae63367d222af1,Alex Nicholson,United States,,,alex-nicholson
90efd09dcf44976c,Chris Camozzi,United States,,,chris-camozzi
e5cd4ff6a44874e5,Reza Madadi,Sweden,https://commons.wikimedia.org/wiki/Special:FilePath/Reza%20Madadi.jpg?width=400,Wikimedia Commons (verify per-file),resa-matatei
5b146e726bca71d0,Nicholas Musoke,Sweden,,,nico-musoke
6146e3ecce522fa5,Michael McBride,United States,,,michael-mcbride
6b2c7089023e54fc,Joe Proctor,United States,,,joe-proctor
d313529688db621a,Roy Nelson,United States,,,roy-nelson
ce3bb77d0a2403ef,Rashid Magomedov,Russia,,,rashid-magomedov
b1d06ed438651ca1,Augusto Mendes,Brazil,,,augusto-mendes
95fb81f2f0a38481,Nathan Coy,United States,,,nathan-coy
aa9862a4004f1fb0,Anthony Johnson,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20johnson%20MMA.jpg?width=400,Wikimedia Commons (verify per-file),anthony-johnson
742fa0928eacb223,Gegard Mousasi,Kingdom of the Netherlands,https://commons.wikimedia.org/wiki/Special:FilePath/Gegard%20Mousasi.jpg?width=400,Wikimedia Commons (verify per-file),gegard-mousasi
4bdab2ed8de06016,Patrick Cote,Canada,https://commons.wikimedia.org/wiki/Special:FilePath/Patrick%20C%C3%B4t%C3%A9%20%28fighter%29.jpg?width=400,Wikimedia Commons (verify per-file),patrick-cote
bfed4bc413a3efa1,Mike de la Torre,United States,,,
eedd17b17f17ffb8,Brad Pickett,United Kingdom,https://commons.wikimedia.org/wiki/Special:FilePath/Brad%20Pickett%20WEC%2053.jpg?width=400,Wikimedia Commons (verify per-file),brad-pickett
bed9c053b4de1820,Scott Askham,United Kingdom,,,scott-askham
235123f139816175,Rony Jason,Brazil,,,rony-jason
ab5c622e7bbc7106,Garreth McLellan,South Africa,,,garreth-mclellan
cf2ad1574b363f26,Sam Sicilia,United States,,,sam-sicilia
dffe747fd4dbf3a0,Phillipe Nover,United States,,,phillipe-nover
73d94285465f4100,Roan Carneiro,Brazil,,,roan-carneiro
50ccc3b715fcc437,Michinori Tanaka,Japan,,,michinori-tanaka
01671847968cab02,Viktor Pesta,Czech Republic,,,
51915c3ed303577a,Jocelyn Jones-Lybarger,United States,,,jocelyn-jones-lybarger
89a28d856ea449d0,Ronda Rousey,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Rousey%20HOF%202018%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),ronda-rousey
c5cb40a63a95f4b5,Brandon Thatch,United States,,,
4bbefabef0c2c707,Cole Miller,United States,https://commons.wikimedia.org/wiki/Special:FilePath/ColeMiller.jpg?width=400,Wikimedia Commons (verify per-file),
cd1e10c0d8d0fb10,James Moontasri,United States,,,james-moontasri
e327c936e6dd5a5e,Takeya Mizugaki,Japan,,,takeya-mizugaki
01cd6ac0675cc11d,Fredy Serrano,Colombia,,,fredy-serrano
411db32b241c3df7,Tim Kennedy,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Tim%20Kennedy%20blood%20donor.jpg?width=400,Wikimedia Commons (verify per-file),tim-kennedy
7612011f2a5ce6cd,Valerie Letourneau,Canada,,,valerie-letourneau
d2a831f6853a7cc2,Zach Makovsky,United States,,,zach-makovsky
5109772a0e2f1594,Sean O'Connell,United States,,,sean-oconnell
21c45b34d65c2a32,Tiago dos Santos e Silva,Brazil,,,tiago-trator
16a3914296cb06fa,Brendan O'Reilly,,,,brendan-oreilly
c2a7107883bf4b4a,Elvis Mutapcic,United States,,,elvis-mutapcic
2e4866128676d02c,Kyle Noke,Australia,https://commons.wikimedia.org/wiki/Special:FilePath/Kyle%20Noke.jpg?width=400,Wikimedia Commons (verify per-file),kyle-noke
d733968929f9154f,Seo Hee Ham,South Korea,,,seohee-ham
4255dfd5be46fdaf,Richard Walsh,Australia,,,rich-walsh
e033a92471543c1b,Jonathan Meunier,Canada,,,jonathan-meunier
6207e59980389975,Geane Herrera,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Geane%20Herrera.jpg?width=400,Wikimedia Commons (verify per-file),geane-herrera
f25073893cf0ee80,Guangyou Ning,People's Republic of China,,,ning-guangyou
9d8277c0016dc302,Yao Zhikui,People's Republic of China,,,yao-zhikui
753c70453c13c712,Ryan Bader,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Ryan%20Bader%202011.jpg?width=400,Wikimedia Commons (verify per-file),ryan-bader
435fa781c73cba68,Manvel Gamburyan,Armenia,,,manny-gamburyan
a5734219279b1c93,Magnus Cedenblad,Sweden,https://commons.wikimedia.org/wiki/Special:FilePath/Magnus%20Cedenblad.jpg?width=400,Wikimedia Commons (verify per-file),
245df6a248fcd79c,Ali Bagautinov,Russia,https://commons.wikimedia.org/wiki/Special:FilePath/Ali%20Bagautinov%2C%20October%202019.jpg?width=400,Wikimedia Commons (verify per-file),ali-bagautinov
f4ff13e3303c6eeb,Milana Dudieva,Russia,,,milana-dudieva
0273470039e3daa2,Heather Clark,United States,,,heather-jo-clark
315511d55d9937a2,Erik Perez,Mexico,,,erik-perez
8ff63c1f2d3dc6a1,Erick Montano,Mexico,,,erick-montano
2c8280d95c208420,Chris Avila,United States,,,
7bf30ff74fd47d17,Dan Henderson,United States,https://commons.wikimedia.org/wiki/Special:FilePath/DanHenderson.png?width=400,Wikimedia Commons (verify per-file),dan-henderson
f4ed932e3dd2e583,Albert Tumenov,Russia,https://commons.wikimedia.org/wiki/Special:FilePath/Tumenov.jpg?width=400,Wikimedia Commons (verify per-file),albert-tumenov
a3a37e0f5109511c,Tamdan McCrory,United States,,,tamdan-mccrory
c56ad53946e537e3,Kelly Faszholz,United States,,,kelly-faszholz
575677ef98189b21,Antonio Silva,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/AntonioBigFootSilva.png?width=400,Wikimedia Commons (verify per-file),antonio-silva
37b156b9c3c4f167,Hector Urbina,Mexico,,,hector-urbina
5c3579a291341adc,Kenny Robertson,United States,,,kenny-robertson
04797624ca8d16a3,Maximo Blanco,Venezuela,,,maximo-blanco
e5074741e1c5f516,Augusto Montano,Mexico,,,
a988230b4b29d271,Caio Magalhaes,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Caio%20Magalh%C3%A3es%20at%20%22Teixeira%20MMA%20%26%20Fitness%22.jpg?width=400,Wikimedia Commons (verify per-file),
8663cbf3302dc139,Sean Spencer,United States,,,
83e037669d5db7ef,Josh Barnett,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Josh%20Barnett%202010.jpg?width=400,Wikimedia Commons (verify per-file),josh-barnett
42d148c32dc3b41d,Tae Hyun Bang,South Korea,,,tae-hyun-bang
a221d749ff5821a1,Leandro Issa,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Leandro%20Issa%20-%202013%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),leandro-issa
eb7ccb941c644ad3,Leandro Silva,Brazil,,,leandro-silva
f4b48d25abc4ca82,Kevin Casey,United States,,,kevin-casey
3920a66ca4eec020,Shane Campbell,Canada,,,shane-campbell
4ada257dbf441149,Rick Story,United States,,,rick-story
409ad03057035617,Elizabeth Phillips,United States,,,elizabeth-phillips
717d98be19ae7f58,Lorenz Larkin,United States,https://commons.wikimedia.org/wiki/Special:FilePath/U.S.%20Army%20Soldiers%20operate%20Engagement%20Skills%20Trainer%20weapons%20with%20Brian%20Garcia%2C%20left%2C%20MMAjunkie%20radio%20host%2C%20Lorenz%20Larkin%2C%20center%2C%20UFC%20welterweight%20fighter%2C%20and%20Ben%20Rothwell%2C%20right%2C%20UFC%20heavyweight%20fighter%2C%20at%20Joint%20Base%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),lorenz-larkin
653fc746426321dc,Alberto Uda,,,,alberto-pereira
21aea564f0fd4291,Horacio Gutierrez,Mexico,,,horacio-gutierrez
6161a87b26c358a5,Tatsuya Kawajiri,Japan,https://commons.wikimedia.org/wiki/Special:FilePath/Tatsuya%20Kiwajiri.jpg?width=400,Wikimedia Commons (verify per-file),tatsuya-kawajiri
477c7c7bbe4346f7,Francisco Rivera,United States,,,
4e1f2424863bdde2,Michael Graves,United States,,,michael-graves
7fd6b68d1b4c97ea,Jim Alers,United States,,,jim-alers
07844b1f058aa299,Michael McDonald,United States,,,michael-mcdonald
77136edf051e6ab4,Josh Samman,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Josh%20Samman%20Fighter.png?width=400,Wikimedia Commons (verify per-file),josh-samman
af02d53ce4ac55b7,Cody Pfister,United States,,,cody-pfister
312f57f4eccf1353,Brock Lesnar,Canada,https://commons.wikimedia.org/wiki/Special:FilePath/Brock%20Lesnar%20At%20SummerSlam%202023%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),brock-lesnar
9314b420ff68909e,Enrique Marin,Spain,,,enrique-marin
3b2f7e1432ef493f,Thiago Tavares,Brazil,,,thiago-tavares
ddcd9590b0e7253d,Anton Zafir,Australia,,,
7775c1ddbba730d9,Mehdi Baghdad,France,https://commons.wikimedia.org/wiki/Special:FilePath/Mehdi%20Baghdad.jpg?width=400,Wikimedia Commons (verify per-file),mehdi-baghdad
23b8d1779d57634f,Jerrod Sanders,United States,,,jerrod-sanders
95f7a9005da2b66f,Rory MacDonald,Canada,https://commons.wikimedia.org/wiki/Special:FilePath/Redkingrorymacdonald.jpg?width=400,Wikimedia Commons (verify per-file),rory-macdonald
47f0d22c078e2db3,Steve Bosse,Canada,,,steve-bosse
a760201d9ae05d28,Chris Beal,United States,,,chris-beal
1cec89295459ca95,Yan Cabral,Brazil,,,yan-cabral
19def397bebff40a,Willie Gates,United States,,,willie-gates
5c1c4fd58e33525c,Chris Kelades,Canada,,,chris-kelades
d22a91a4f5937b0b,Clint Hester,United States,,,clint-hester
f9eb7dca06798aed,Efrain Escudero,Mexico,https://commons.wikimedia.org/wiki/Special:FilePath/Efrain%20Escudero%20%28cropped%29.png?width=400,Wikimedia Commons (verify per-file),efrain-escudero
46c00d5b260c8277,Gabriel Gonzaga,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Gabriel%20Gonzaga.png?width=400,Wikimedia Commons (verify per-file),
d4b64362d801326a,Igor Pokrajac,Croatia,https://commons.wikimedia.org/wiki/Special:FilePath/Igor%20Pokrajac.JPG?width=400,Wikimedia Commons (verify per-file),
0e8236aad6b19934,Ian Entwistle,English people,,,ian-entwistle
f5deaec059b22b0f,Robert Whiteford,United Kingdom,,,rob-whiteford
ff025760ee2390b7,Lucas Martins,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Lucas-Martins-BRAVE%20CF.jpg?width=400,Wikimedia Commons (verify per-file),lucas-martins
75bb39d3e2bab897,Frank Mir,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Frank%20Mir.jpg?width=400,Wikimedia Commons (verify per-file),frank-mir
5dcf91b79fd2a39b,James Te Huna,New Zealand,https://commons.wikimedia.org/wiki/Special:FilePath/James%20Te%20Huna.jpg?width=400,Wikimedia Commons (verify per-file),james-te-huna
52aeec9ea9a73612,Mark Eddiva,Philippines,,,mark-eddiva
deb1614880dd7408,Rin Nakai,Japan,https://commons.wikimedia.org/wiki/Special:FilePath/Annotation%202019-10-07%20113506.png?width=400,Wikimedia Commons (verify per-file),
