normalized_name,source,canonical_id
josiane nunes,sherdog,42ef43eb5a5e2399
rei tsuruya,sherdog,0488ce27e1b8bb1d
armen petrosyan,sherdog,5d5dc3bf943ec3f3
julian marquez,sherdog,d46685b2069b7029
andrea lee,sherdog,d64eea071f4c4273
melsik baghdasaryan,sherdog,7a88ea78c1ad646f
dylan budka,sherdog,5941bd38f1fe3952
julia avila,sherdog,623decd8a3a04ba3
justin tafa,sherdog,8536eeb50cbb47fd
gabriel santos,sherdog,08225d9bd0971e37
kevin jousset,sherdog,860c192798dd902a
anshul jubli,sherdog,5d343b433377ccd9
jairzinho rozenstruik,sherdog,bc712336ca186386
damir hadzovic,sherdog,91b7ec57781273b3
lucas alexander,sherdog,d4e93a7ddec657bc
jamal pogues,sherdog,085a230fc9e8aafb
carlston harris,sherdog,2e98f3a31b40b58f
abdul razak alhassan,sherdog,37c471a0293b8114
jose johnson,sherdog,7aeb78dffc4f5978
ihor potieria,sherdog,602460be3bce1990
trey ogden,sherdog,64cc87d3b1415720
preston parsons,sherdog,a26f4c35afe8c6bb
magomed gadzhiyasulov,sherdog,97c47845e7f9a88b
viktoriia dudakova,sherdog,9f310e095342e68c
joe solecki,sherdog,97b41815ee1fcfd0
colby covington,sherdog,b7f5a832b68bad95
billy quarantillo,sherdog,15a5d250b43e99c3
ottman azaitar,sherdog,a08d0019ab93b5d6
fernando padilla,sherdog,9b0a5e128fb051a5
josefine knutsson,sherdog,194c30e0b6259280
shavkat rakhmonov,sherdog,04af9104a6d2ebbc
kron gracie,sherdog,87cca15cbb8f6d7b
bryan battle,sherdog,64779053fdf01be7
chris weidman,sherdog,621594f54b916cda
clay guida,sherdog,8608ea6dda73b4bc
song kenan,sherdog,cae5d7218cbc2994
stipe miocic,sherdog,d534705eda01adaa
james llontop,sherdog,9ae6be6b0db58d78
jonathan martinez,sherdog,b7b781c36eec84ca
damon jackson,sherdog,e23b0c40b31209fc
mickey gall,sherdog,8b5a35b5b96d68de
bassil hafez,sherdog,26596dd02f66a52e
matthew semelsberger,sherdog,faeba0b553b119db
cody stamann,sherdog,77051a019991ecab
caio machado,sherdog,473d57add1655a1a
trevin giles,sherdog,aee5bfbf2cc387ac
pedro munhoz,sherdog,c3bcfc16b4af14a3
jack shore,sherdog,0651190a213d45b2
alexandr romanov,sherdog,f18236a4cfbcb1d5
rodrigo nascimento,sherdog,5de030e625a4928c
garrett armfield,sherdog,3930350bd0ffe056
chad anheliger,sherdog,07437ba38048dad7
rafael dos anjos,sherdog,9bb425f4d50a87eb
victor hugo,sherdog,fca2542155e4fd20
jake hadley,sherdog,b6e46aa39a0633e8
daniel pineda,sherdog,e0506c372c3a8916
matheus nicolau,sherdog,f9289606c5dd9dc2
tamires vidal,sherdog,90ac0050b15a98ba
jessica penne,sherdog,dd08899a91fb108b
robelis despaigne,sherdog,3fbed33ac7d823ae
jared gooden,sherdog,a5ad19d30b712b5e
jonathan pearce,sherdog,c62d07b2a13212ac
cory mckenna,sherdog,d2f5ea74eafaebd7
dan argueta,sherdog,e8d76aa17db4a164
cody haddon,sherdog,8a1aa5c3cd50dedf
raquel pennington,sherdog,045c822cfbde9b37
ovince saint preux,sherdog,9bc937f20639dce9
carla esparza,sherdog,932f0c2a98982c95
tim means,sherdog,73c7983d59bbc307
da woon jung,sherdog,8a16937a5715022f
roosevelt roberts,sherdog,64c7119b9beb015a
taylor lapilus,sherdog,64f842aa46e8b2d6
victor altamirano,sherdog,edf83b64bd3557d4
irene aldana,sherdog,1b1d9afb92063b51
yazmin jauregui,sherdog,1e3c1b3b3d096236
trevor peek,sherdog,122fde0994a2f457
brendon marotte,sherdog,bbcda1c072a0629b
zygimantas ramaska,sherdog,2ea36694e624be84
victoria leonardo,sherdog,d77d7e2d8258cc82
li jingliang,sherdog,766e3c91dde6eea2
josh culibao,sherdog,292dbb8896fa15dd
herbert burns,sherdog,aae070309e2d5bd6
alex reyes,sherdog,55f5bdaf0015030b
ricky glenn,sherdog,2aefc53c93252102
charalampos grigoriou,sherdog,59d44e0872a38402
pannie kianzad,sherdog,f9a5ee6982ab08de
karl williams,sherdog,3a626ef8b2524507
jarno errens,sherdog,b2a055c8912b755a
tony ferguson,sherdog,81d9e153155e5028
denis tiuliulin,sherdog,ac0eb50df9130917
muhammad mokaev,sherdog,5cb64276b6b9ea55
kaynan kruschewsky,sherdog,16b49cd67451547b
bill algeo,sherdog,fb02ddf6816c3234
brian kelleher,sherdog,a374c5a5b49514b5
loik radzhabov,sherdog,3f4bec1add6816db
lucie pudilova,sherdog,b4ee0bfbd422d135
mariya agapova,sherdog,52626334298457ab
josh fremd,sherdog,0ffab957d9aa8189
yanis ghemmouri,sherdog,c5a2577d5e259890
michelle watersongomez,sherdog,c9ff426866e8dfd3
andrei arlovski,sherdog,419200e8de9e524f
kyung ho kang,sherdog,abd8076120059678
brady hiestand,sherdog,222714af832f4c52
josh quinlan,sherdog,c8deb768d421f009
nate maness,sherdog,02a12331a51dc780
shayilan nuerdanbieke,sherdog,777df79be81ed0b5
miguel baeza,sherdog,0c3ba783cdf08931
jesse butler,sherdog,9d8fb694a135a041
montana de la rosa,sherdog,5b6371044f5a293b
vinicius salvador,sherdog,37f101d3e49473e4
victor martinez,sherdog,c54bce0af7e7b01b
warlley alves,sherdog,67a410ddf634d5bb
kleydson rodrigues,sherdog,72b8ddd1d482149e
emily ducote,sherdog,623bd6b0fd789a01
alex caceres,sherdog,ce7d7ddb1d8b6120
rani yahya,sherdog,53d8cc811f1d597c
michal figlak,sherdog,52f1431e2d267251
liang na,sherdog,0797fc8692d8f81a
gabriel benitez,sherdog,aba6a9466ceffa17
holly holm,sherdog,607dc533c6850458
christos giagos,sherdog,8eb101f19687b2c1
germaine de randamie,sherdog,c9ae734f2686dd84
julio arce,sherdog,8fa232d3a73d0de7
anton turkalj,sherdog,73edf033b8cfef8a
aj dobson,sherdog,c466cc5888c59b0e
luis pajuelo,sherdog,92c3d765853df119
bryan barberena,sherdog,ae6df173f33fe54b
natan levy,sherdog,c1913c3d6026e4d0
katlyn cerminara,sherdog,c9317300533eb973
philipe lins,sherdog,b44d9aa783723762
josh parisian,sherdog,85e36eed269a8e5f
joanne wood,sherdog,7155981bfdf4c28b
maryna moroz,sherdog,05af8dd8adafc68a
tyson pedro,sherdog,63794d4370198ec0
jamie pickett,sherdog,e891217b7a2b4f16
claudio ribeiro,sherdog,ccff59f4a6c0e287
mateus mendonca,sherdog,185ca098bbf84581
daniel lacerda,sherdog,fc0cf228f2ac9a7e
denys bondar,sherdog,71b1dc219f0b4ff4
marcos rogerio de lima,sherdog,b6c51b7cbb426717
val woodburn,sherdog,9e3de4de1af35063
devin clark,sherdog,38942375bcbe06a6
zac pauga,sherdog,f6b8314c88557af7
fernie garcia,sherdog,8dfca53c3e78795e
aliaskhab khizriev,sherdog,1581a12ff499bd32
makhmud muradov,sherdog,340ad4c65112927b
pete rodriguez,sherdog,53a21fcd399412c4
blake bilder,sherdog,a6b28b78bf4b32a5
landon quinones,sherdog,1462bc5fa3cbce3c
yohan lainesse,sherdog,d662f90d5ab81f35
malcolm gordon,sherdog,6cc637cd5f5cb08b
phil hawes,sherdog,186b7b196c354140
shannon ross,sherdog,a45448a6818f77fd
stephanie egger,sherdog,eb1777d4ea8e9571
wellington turman,sherdog,93635f958774e503
nick aguirre,sherdog,a69391b7c397ed8f
mark madsen,sherdog,009be4cefec0c547
marc diakiese,sherdog,94dc256b3094fcef
abu azaitar,sherdog,22b9b0e38edecc5c
mike breeden,sherdog,dcea68f4ed60b8fd
jinh yu frey,sherdog,da2e5ecb2d502d25
jennifer maia,sherdog,cf9572aa5a2a4ee3
ashley yoder,sherdog,2bc62ac33dcb370f
kanako murata,sherdog,ed2b4a84df012d8d
johnny munoz,sherdog,6b235eef63a135bd
aj fletcher,sherdog,1ebe45b826ab0427
andre fialho,sherdog,9beb40ad2fcb278d
jake collier,sherdog,87efda5e3f5fbc2a
hannah goldy,sherdog,aef794c9754597d7
terrence mitchell,sherdog,4ce8b98017838f92
john makdessi,sherdog,0f3f095136c21a97
blood diamond,sherdog,f4094ae72b9562f5
shane young,sherdog,b037d86e6da0a231
zarah fairn,sherdog,a802ffbb7c452531
chan sung jung,sherdog,161e2b9043cbb030
taila santos,sherdog,73dcdd41661adf51
parker porter,sherdog,d6e67f7fd5f489a3
yusaku kinoshita,sherdog,8c40f8d46a6995b9
hakeem dawodu,sherdog,b48c93d5e1721e67
chris daukaus,sherdog,f804db5c754b58ad
tafon nchukwi,sherdog,360f2cc2f016e6ac
jp buys,sherdog,5b7c7c83602d9b20
gavin tucker,sherdog,ee9d919453a41a80
aleksa camur,sherdog,7a868cb67cd37a18
danny roberts,sherdog,61f87be764325b01
jonny parsons,sherdog,4eb7dddb4cd45ec1
albert duraev,sherdog,8f422d41a940e93c
tucker lutz,sherdog,dc2d95b1cce62691
austin lingo,sherdog,214a2a8ba3e64fcd
genaro valdez,sherdog,6f7956e788616622
tyson nam,sherdog,d060e977f1b102a4
carl deaton,sherdog,14c2b57107bfd0c6
ashlee evanssmith,sherdog,935f4105a8433e91
robbie lawler,sherdog,ef4e659341d92d79
kamuela kirk,sherdog,7a7707b49ee6909b
damir ismagulov,sherdog,5a7bb98211f03ab6
kevin lee,sherdog,27bc00fdf8ab932c
blagoy ivanov,sherdog,70ee39eb53d14bc1
zhalgas zhumagulov,sherdog,820b6fd2cd06ae44
ronnie lawrence,sherdog,a9976b0f038ad666
amanda nunes,sherdog,011485d53d482aca
david dvorak,sherdog,7f23574923bc2c13
maria oliveira,sherdog,09efcf1044196013
abubakar nurmagomedov,sherdog,ec7a27f968fc9b33
maxim grishin,sherdog,cc66dc906fe562a1
ilir latifi,sherdog,276b452a5c1e2a15
nick fiore,sherdog,d2dc01dd351d55d6
takashi sato,sherdog,6c5b2817264e8783
matt brown,sherdog,8768279dfade97b4
chase sherman,sherdog,055f2660d67201cf
ji yeon kim,sherdog,66625705042e3e34
mandy bohm,sherdog,a5bcb9a27bbe7cef
jessicarose clark,sherdog,67d0649cbcca4b0d
braxton smith,sherdog,6c947857075730fe
joseph holmes,sherdog,078a0c62a7f98405
journey newson,sherdog,3fda9f65c223aa68
batgerel danaa,sherdog,6548b398e3d39f7f
zak cummings,sherdog,127d33414821076e
ed herman,sherdog,fda46d5a07b62c2d
aaron phillips,sherdog,34d38cbb8609aaa8
jorge masvidal,sherdog,c1173e915abc963f
cynthia calvillo,sherdog,f61afe64bddc9294
steven peterson,sherdog,9d03eaf7a17b94a3
makwan amirkhani,sherdog,8019e2ad75c010a4
omar morales,sherdog,0aa3f2867f59903c
guido cannetti,sherdog,faba7f0f67d88f35
raphael assuncao,sherdog,9594c184c4d83b7e
tony gravely,sherdog,e3c4bca51aa2bdd4
trevin jones,sherdog,4e9acaeebe49bd23
derek brunson,sherdog,793a0a521e0b9ff7
mana martinez,sherdog,16a29d115b3e37f4
augusto sakai,sherdog,3e1f496aca017284
erick gonzalez,sherdog,bb1b0654f5428e9e
rafael alves,sherdog,85676ed9a7898a46
jordan wright,sherdog,9492268d8774c0a4
william knight,sherdog,08b1e6f4c8b49a3c
lina lansberg,sherdog,0dbc2b27f95b406a
khusein askhabov,sherdog,ede79ed0a9e69d05
juancamilo ronderos,sherdog,641c6584aeb2ef68
don shainis,sherdog,0054611c67a279b0
zubaira tukhugov,sherdog,892f9bf53bd1ac3b
glover teixeira,sherdog,491ab1255e4baf78
mauricio rua,sherdog,f17ac6ab2aefbdc9
mounir lazzez,sherdog,389c9f320df4a0aa
shamil abdurakhimov,sherdog,4372f2baf2131250
cheyanne vlismas,sherdog,02daaff72f859e6e
saidyokub kakhramonov,sherdog,a6d428cee57daf21
sergey morozov,sherdog,21e42c25f8200a44
darren till,sherdog,ef49463c1b030ad3
jay perrin,sherdog,bf51dc1830ee0331
dalcha lungiambula,sherdog,7851263522fb102d
steven koslow,sherdog,af39dff621338816
scott holtzman,sherdog,521c47a71a0bf512
marcelo rojo,sherdog,9a3d4a20016a03e0
kevin natividad,sherdog,8347bba185c66013
frankie edgar,sherdog,45250c3c3f7ab5ad
brad riddell,sherdog,6bd0d703c648d687
silvana gomez juarez,sherdog,2dd7722633b1ce7b
michael trizano,sherdog,2def730e463beea2
nicolae negumereanu,sherdog,0ecdf0e50055dbdc
darrick minner,sherdog,32b54efa17dd09e6
shanna young,sherdog,ec2c1c878d169469
benito lopez,sherdog,a4264e3d664f208f
liudvik sholinian,sherdog,affb659e10d6cd2d
carlos candelario,sherdog,e503c6a1065a60f9
ramona pascual,sherdog,3c35e52c39c14b92
jared vanderaa,sherdog,9ee1b4b7ce888501
tj dillashaw,sherdog,82ba41d5b0d1bd4d
gadzhi omargadzhiev,sherdog,fc5ed93b9af75353
misha cirkunov,sherdog,785759d90c61ba89
brandon davis,sherdog,0432ba12b6296c1d
nick maximov,sherdog,b0fc9b463c44f7ea
mike jackson,sherdog,0662ef4422da2b62
francisco trinaldo,sherdog,0f5f06baf411efde
jesse ronson,sherdog,854e005d02f4fc4d
krzysztof jotko,sherdog,aa24645f9e10d443
randy costa,sherdog,416fb42c0fa5f7f5
alen amedovski,sherdog,c218493d5752901e
louis cosce,sherdog,0f8a323857fc0cf8
cameron vancamp,sherdog,1c209565f0bc5032
nate diaz,sherdog,31043c77d0796678
darian weeks,sherdog,778e04910c886e08
alessio di chirico,sherdog,03e27747dcc820b7
khalid taha,sherdog,84a0f4e2cc595935
luke rockhold,sherdog,bf516243a7e143d6
wu yanan,sherdog,74f92ba368c34527
harry hunsucker,sherdog,c89b0a7cd08a3b08
leonardo santos,sherdog,3e7473db3e9cd66d
luis saldana,sherdog,9d56d022b89c876b
francisco figueiredo,sherdog,96d26c977eadb3a2
dominick cruz,sherdog,f2093bbdb37c45da
nina nunes,sherdog,345d5e7b840840a7
charlie ontiveros,sherdog,2221d5bee0554c41
jason witt,sherdog,c5915a36a2292c64
thiago santos,sherdog,e3f7c41decece828
sam alvey,sherdog,83c4c92f55a67eb0
miranda granger,sherdog,b00a827ba950711c
alexander gustafsson,sherdog,6e0125117e60787c
charles rosa,sherdog,8f8acc8ee6e86f42
claudio silva,sherdog,426a84763e12ff85
shane burgos,sherdog,cd0f641530fba765
dwight grant,sherdog,3411cece8b9fb184
antonina shevchenko,sherdog,2651aa1e611abadc
cortney casey,sherdog,5d2616ed7d9393ad
karl roberson,sherdog,6714baa6b0fabf58
donald cerrone,sherdog,f9ac8755c4e77c77
uriah hall,sherdog,bb1e94f2c695817f
jessica eye,sherdog,6e00e788ecbc2679
alan baudot,sherdog,1095245810dfbeb2
raulian paiva,sherdog,33936cc54a3063f8
tony kelley,sherdog,c7dfe4e7b38bd955
danny chavez,sherdog,1ba233ad38f5f9a4
gloria de paula,sherdog,2038fc2e7818a453
eddie wineland,sherdog,aab04e4824bdcdff
deron winn,sherdog,d85a3bac3d978fe7
joanna jedrzejczyk,sherdog,ab48c02798b0519f
ramazan emeev,sherdog,c24cabb430a22ffc
poliana botelho,sherdog,90ff9eb69a93b747
zarrukh adashev,sherdog,4eed58e5bd18958a
askar mozharov,sherdog,3f031bdfa8884b20
felice herrig,sherdog,fb1deef08e2ad891
alex da silva,sherdog,3ebd466ff310263d
niklas stolze,sherdog,177f34a1202d6c93
jeff molina,sherdog,e0c4f89412167696
andreas michailidis,sherdog,e07aa1ed90aec655
felipe colares,sherdog,87cea4c3788f54ec
louis smolka,sherdog,0c0016ad37c41682
frank camacho,sherdog,104b7a2a65da1a64
alan patrick,sherdog,a5088999b75e2fc6
tristan connelly,sherdog,9dba8cd1433ae00d
gina mazany,sherdog,c7810eba428993e0
sergey khandozhko,sherdog,bec62ac2cee55f69
ike villanueva,sherdog,f19ec4821b69587f
cameron else,sherdog,908abe7c4aed1322
tj laramie,sherdog,b2fc49bb4703d084
kevin croom,sherdog,dab8c8f04f0f99eb
aspen ladd,sherdog,5d5877920d4e50a5
kay hansen,sherdog,af325d669dc28d60
askar askarov,sherdog,ae907070e81a7814
sara mcmann,sherdog,24be548f637cdc8d
bruno souza,sherdog,6861d64930777d52
kazula vargas,sherdog,abec838c9b8cf79d
mike grundy,sherdog,46f9e3a3efef970e
timur valiev,sherdog,7303f16a5757c357
marlon moraes,sherdog,379d024344ca05f6
sabina mazo,sherdog,1e013ec113e94678
alex oliveira,sherdog,a2575ff610d16284
greg hardy,sherdog,e7b88fa57ffb42cb
devonte smith,sherdog,2a5d37e65372331c
alejandro perez,sherdog,04e3bf593020f3f9
micheal gillmore,sherdog,d7819b260c6f39d6
chas skelly,sherdog,19898637e10ad33c
mark striegl,sherdog,38583c52c529dc65
jesse strader,sherdog,2a0e73004d99c8a0
roxanne modafferi,sherdog,306d7ee12bbe1fef
fabio cherant,sherdog,13c5e090b6868e27
alexis davis,sherdog,3c7b3ee018c0c0c3
danilo marques,sherdog,9d4cd1755f37f957
francis ngannou,sherdog,89ecc089522bbcab
rogerio bontorin,sherdog,1b2245155a92a358
dakota bush,sherdog,b788710d39ebd033
sijara eubanks,sherdog,f178c1af18f83cd5
andre ewell,sherdog,3a6deabfcbb204d7
matt sayles,sherdog,aefa91645d63ab49
ryan hall,sherdog,d95d3d7bfd15e7f1
maki pitolo,sherdog,8a0cb9e5ef6f57d0
mallory martin,sherdog,e8537d08d84aaea2
chris gruetzemacher,sherdog,9f799b7a3647f47b
sean soriano,sherdog,ebbcbd9df5799314
ben rothwell,sherdog,33387982334c4627
felicia spencer,sherdog,70e2a19e3dec5f31
leah letson,sherdog,25cd664951a78492
collin anglin,sherdog,8a820786ab3bc2ea
liana jojua,sherdog,a93d965dbe18fc74
al iaquinta,sherdog,a7ea31deabd77a15
jordan williams,sherdog,82b4ac7b2ab3eafb
gian villante,sherdog,be4f3c753991fea0
john allan,sherdog,b2d78c1271922be6
shamil gamzatov,sherdog,58445a4ff4f7d6d9
hu yaozong,sherdog,947b5835682bf007
laureano staropoli,sherdog,22261a1bef37a657
khama worthy,sherdog,c85c178b6d260ec6
livinha souza,sherdog,1bd875af60261100
randa markos,sherdog,05018fd6588f6bf5
zviad lazishvili,sherdog,5b248fbc7ea26c03
carlos felipe,sherdog,9c0660fd9c0a82f5
andrew sanchez,sherdog,3ab17675aa10c149
bethe correia,sherdog,7f2d4f1e239cd7b0
gaetano pirrello,sherdog,338564020148f275
johnny eduardo,sherdog,4d0db0a8f33630df
nick diaz,sherdog,6b7b0a0f8b7ef2a7
martin sano,sherdog,6c9d5b4b53d186f3
antonio arroyo,sherdog,20184f36071fdaa3
mike rodriguez,sherdog,53ba0dd370c19b38
sarah alpar,sherdog,44852969f473e28a
impa kasanganay,sherdog,76de23d141fb4ab4
gustavo lopez,sherdog,78de61bdd2eec594
emily whitmire,sherdog,f7da270edb938da9
david zawada,sherdog,f4ac3c61f20e824c
luigi vendramini,sherdog,5d02dfb7063877da
darren stewart,sherdog,91849c6a42cec353
domingo pilarte,sherdog,0cdf886f3d227f07
bea malecki,sherdog,e05181a70815352c
sasha palatnikov,sherdog,b5924260141b7b2d
casey kenney,sherdog,2c6080cef7de1112
drako rodriguez,sherdog,7e82a2b9326866dc
anderson dos santos,sherdog,b42a3ba36956443e
jamey simmons,sherdog,3af7ff7f1e5a58cb
kai kamaka,sherdog,62c22d8f8fd6a0fc
ryan benoit,sherdog,418b606085256d99
ian heinisch,sherdog,f83eb8d8634c7c8b
marion reneau,sherdog,b9b9c313e5c6dda9
conor mcgregor,sherdog,3437154cd3a90944
carlos condit,sherdog,729efb142c857499
omari akhmedov,sherdog,d8ebe7e210f2be7a
jerome rivera,sherdog,53e952ec79277dbd
michel prazeres,sherdog,bfdb8b386085cd2a
justin jaynes,sherdog,d19518df34f13b97
yancy medeiros,sherdog,d38841bd684d292e
dhiego lima,sherdog,1140aae1c29e9d20
roque martinez,sherdog,962340bb6735df1d
demian maia,sherdog,6713c4346fedb74e
walt harris,sherdog,05f0c04f8a362a98
victor rodriguez,sherdog,37aecd5f660c5468
jacare souza,sherdog,fc98a30687f898be
kevin aguilar,sherdog,434c4533ee6ced38
maurice greene,sherdog,1342d30574397e2a
gregor gillespie,sherdog,d5fe98f320db9177
christian aguilera,sherdog,84e0acba6b6989d7
kb bhullar,sherdog,60357e8e5ccd6642
luke sanders,sherdog,a1a49cdffbc30a5a
stefan sekulic,sherdog,ced4bb5e6c399d9f
justine kish,sherdog,c3a66d9a60dd2aa5
luis pena,sherdog,f8fd3739aea24944
juan espino,sherdog,f3a0ba27b6389def
bartosz fabinski,sherdog,81125231bb2452e6
anthony birchak,sherdog,00a7dead94addc98
mike perry,sherdog,5a081fedf02d264e
yorgan de castro,sherdog,dea7ffef261a8d05
jarjis danho,sherdog,0fdbd7f62d268a3c
hunter azure,sherdog,9494d3823806d705
jordan griffin,sherdog,1de38f7d8fb8d358
tyron woodley,sherdog,234e401b933021e9
thomas almeida,sherdog,e6379804d274f18b
ray rodriguez,sherdog,389b2776826e2183
megan anderson,sherdog,a79c4aee9beabe3c
joseph benavidez,sherdog,e6f6145fe8ea9b4f
jordan espinosa,sherdog,27fc42f9a706f56f
aalon cruz,sherdog,2212a11deddf09e9
jimmie rivera,sherdog,5e869f0c15c040a1
vince cachero,sherdog,5668fe3e6594964f
shana dobson,sherdog,3ce903e83dc04f1b
alistair overeem,sherdog,95295c6d09da96b8
martin day,sherdog,9499fe7d747d0f34
nik lentz,sherdog,e2240e3eb9126bdc
vinicius moreira,sherdog,aa41f7f0d38a67de
tom breese,sherdog,148d822e1dea0f93
markus perez,sherdog,ce471f6dfcf74671
sarah moras,sherdog,4f23f239b3d21464
vanessa melo,sherdog,3a3f13123202e918
jacob kilburn,sherdog,2983f5d00ab2638c
anthony pettis,sherdog,343c6105cf09b9d0
carlton minus,sherdog,23c1e61e1ba65f5a
junior dos santos,sherdog,dcf847d0a8a01d97
peter barrett,sherdog,4b54780dc1d97640
matt wiman,sherdog,97e7d984b48352c5
jose quinonez,sherdog,549165f7f79174d7
spike carlyle,sherdog,e8d807c9e390d51a
rachael ostovich,sherdog,e347ee8e3910d025
alan jouban,sherdog,4e21937bdeeb560a
paul felder,sherdog,7ad133208bc2db85
geraldo de freitas,sherdog,a00cf5981fc6d71d
claudia gadelha,sherdog,44918fe767a2de14
bevon lewis,sherdog,8a049373a2a84299
eduardo garagorri,sherdog,a8fb592d1aeb112c
anderson silva,sherdog,e0bb36858bb098ed
jack marshman,sherdog,d7d0a744c37e13b2
cole williams,sherdog,bd1c5732887fde10
justin ledet,sherdog,4a05954c21616905
khabib nurmagomedov,sherdog,ca28d243e6192a51
stefan struve,sherdog,a7c7a501e7a869be
alexander yakovlev,sherdog,799dd06859f77981
james krause,sherdog,134af54a111164fe
john phillips,sherdog,d921d3b3d9963814
gadzhimurad antigulov,sherdog,416ff8c1a4180299
ali alqaisi,sherdog,0229ec05be3b5c16
dequan townsend,sherdog,70b86840583e4476
jessin ayari,sherdog,a8be76aa4fb85a6f
diego sanchez,sherdog,4962c96a48ca925d
jeff hughes,sherdog,93f287cc2018f186
khadis ibragimov,sherdog,06756b8363a94869
mirsad bektic,sherdog,6b602b04723c3010
mara romero borella,sherdog,c3ad22eba62622cc
irwin rivera,sherdog,96935891bb3c57c1
brok weaver,sherdog,4ab925019d108a41
anthony ivy,sherdog,903bc4f242244fea
zelim imadaev,sherdog,70f283c556ef76b9
cole smith,sherdog,a095427614b881da
ricardo lamas,sherdog,c6d0d7076cdbe1cc
hannah cifers,sherdog,5fd8b8d0052c2e7f
daniel cormier,sherdog,fa7951170a82844b
john dodson,sherdog,f7ff934ebabca99a
frankie saenz,sherdog,63709c72e319f071
rogerio nogueira,sherdog,0e5c700cf4d34dca
fabricio werdum,sherdog,657eb3a13c1e3df4
peter sobotta,sherdog,ea0a54c6803d2a80
raphael pessoa,sherdog,93e0c995571f5283
nad narimani,sherdog,3e7b3a771a5220bb
joe duffy,sherdog,0fdb91b86ccca031
brett johns,sherdog,3be7fbb43facaf39
davi ramos,sherdog,18b8e1c10912056d
chris fishgold,sherdog,86aae8579e756674
paige vanzant,sherdog,58a74bb53dfe5194
danny henry,sherdog,e15e7b06572d49d5
roman bogatov,sherdog,630b94233d66e230
lyman good,sherdog,71a471f854d82531
brianna fortino,sherdog,3e15f9493525e2de
oskar piechota,sherdog,9b2bdb38545733e5
max rohskopf,sherdog,5bfd8bd253e91d5b
mark de la rosa,sherdog,59dc61acb672f524
anthony rocco martin,sherdog,79ad657e00d91f5e
charles byrd,sherdog,b6c17f70c2c805cf
jussier formiga,sherdog,5d3802de0a8afc3c
evan dunham,sherdog,e9b1c3372d7a5127
klidson abreu,sherdog,cfc7947b16fff1b5
ray borg,sherdog,c4b15d22fbd1c0d8
aleksei kunchenko,sherdog,ad7313f6ec630c2a
enrique barzola,sherdog,3307b917708cb117
yoel romero,sherdog,7bb861905f7bed0b
gabriel silva,sherdog,3ff528455b427864
ben sosoli,sherdog,74ddb1f1670a7b9e
magomed mustafaev,sherdog,d219545977df6023
emil meek,sherdog,a0597d768b454501
callan potter,sherdog,647818b879ec50f1
corey anderson,sherdog,867f4ddd295cd992
juan adams,sherdog,920c5cc2e74aaaf6
darko stosic,sherdog,d5d988e8f2f712a0
pingyuan liu,sherdog,a1695e8a2f195f38
suman mokhtarian,sherdog,837092e1fca01fc1
dong hyun ma,sherdog,add8cb262f587d29
urijah faber,sherdog,cf9ff9f6ec2ccfc0
ben saunders,sherdog,586e7867b78a03a9
daniel teymur,sherdog,882e7dce5df80b2c
thiago alves,sherdog,d438c2df15450a5f
trevor smith,sherdog,2ce88fa8fdddce37
sergio moraes,sherdog,c8cdc3d65edae41c
renan barao,sherdog,2c9959f2626a35fd
zabit magomedsharipov,sherdog,ffad426bb6bdeccb
rustam khabilov,sherdog,6a8331eb85076ed0
grigory popov,sherdog,7a3ddf28733fc012
chance rencountre,sherdog,e0b5012864c76173
ben askren,sherdog,5a260b5502a690c8
alex white,sherdog,41f9ff5db61624ca
aleksandra albu,sherdog,55698a0d6a4a04cf
joe lauzon,sherdog,b11335aacc3bb703
manny bermudez,sherdog,81f4394637ba2671
kyle bochniak,sherdog,7e40d6f7b1a90781
boston salmon,sherdog,bf91cbfb6ec5463a
daniel spitz,sherdog,e8dbebefbe946ff7
james vick,sherdog,93377569998d809d
thomas gifford,sherdog,b38469c99ce34415
hector aldana,sherdog,f9bf9197be47a12b
lauren mueller,sherdog,5c987d20da70c09d
luke jumeau,sherdog,ae35f3f43255c68b
rostem akman,sherdog,8f1b7a13de764c4f
nadia kassem,sherdog,e793c1372f2c13bc
danilo belluardo,sherdog,8d779e3234525cb7
siyar bahadurzada,sherdog,80169050f0913924
nohelin hernandez,sherdog,a03f3a022655bc59
martin bravo,sherdog,cd5a528d847a6ef5
carlos huachin,sherdog,0d64b7539d9a742e
marco polo reyes,sherdog,5f70da5f05bd7aae
sergio pettis,sherdog,70687c8470c27164
marcos mariano,sherdog,59a868c2597d1b01
todd duffee,sherdog,d560fd0a3a003a08
ryan macdonald,sherdog,7ed79f4522a9749e
mairbek taisumov,sherdog,44388721c5f9439a
teemu packalen,sherdog,425cba7a60557f9a
nordine taleb,sherdog,eb1952f6e03a13bd
don madge,sherdog,4e499c08459fc92e
derrick krantz,sherdog,c9b2904fbc6f2692
andre soukhamthath,sherdog,90c5377a956b9e87
jodie esquibel,sherdog,5f543cb6792a7c0a
liz carmouche,sherdog,3fc7cc0829775727
humberto bandenay,sherdog,ba539a5e303f696b
bobby moffett,sherdog,ab06e184a09da577
salim touahri,sherdog,1aa9da5466179c13
cristiane justino,sherdog,e9c3cc0c46751816
olivier aubinmercier,sherdog,7cb98a1fc7cee7b9
sarah frota,sherdog,511b8a19e1b7ac9f
erik koch,sherdog,f91ec923242718bc
kyle stewart,sherdog,d7c50bc1e2a1c4f7
