canonical_id,fullName,nickname,weightClass,gender,W,L,D,fightCount,height,stance,sherdogId,aliases
77f853c4d44cbe94,Danny Barlow,,Welterweight,Male,2,2,0,4,"6' 2""",Southpaw,Danny-Barlow-336147,Danny Barlow
3285bd6966dffe99,Stephanie Luciano,,Women's Strawweight,Female,2,1,0,3,"5' 6""",Orthodox,Stephanie-Luciano-265743,Stephanie Luciano
1a133fa4bd27aca5,Tainara Lisboa,,Women's Bantamweight,Female,2,2,0,4,"5' 7""",Orthodox,Tainara-Lisboa-233589,Tainara Lisboa
460b5fa5b94b70bd,Jhonata Diniz,,Heavyweight,Male,3,2,0,5,"6' 4""",Orthodox,Jhonata-Diniz-389887,Jhonata Diniz
df042c10104fc58f,Ricardo Ramos,,Featherweight,Male,8,7,0,15,"5' 9""",Orthodox,Ricardo-Ramos-121143,Ricardo Ramos
5adc666e571b3cb1,Lucas Almeida,,Featherweight,Male,2,4,0,6,"5' 11""",Orthodox,Lucas-Almeida-191243,Lucas Almeida
98b743255b1f5f64,Irina Alekseeva,,Women's Bantamweight,Female,1,3,0,4,"5' 8""",Orthodox,Irina-Alekseeva-318403,Irina Alekseeva
ee66f8d0ba75975e,Lucas Rocha,,Flyweight,Male,1,1,0,2,"5' 3""",Orthodox,Lucas-Rocha-255729,Lucas Rocha
21a656cdfc9d8398,Karolina Kowalkiewicz,,Women's Strawweight,Female,9,10,0,19,"5' 3""",Orthodox,Karolina-Kowalkiewicz-101401,Karolina Kowalkiewicz
d892963e78a574fb,Saimon Oliveira,,Bantamweight,Male,0,4,0,4,"5' 4""",Orthodox,Saimon-Oliveira-156991,Saimon Oliveira
69646a0ad3abb8c7,Magomed Ankalaev,,Light Heavyweight,Male,12,2,1,16,"6' 3""",Orthodox,Magomed-Ankalaev-170785,Magomed Ankalaev
a38373934b735770,Alex Pereira,,Light Heavyweight,Male,10,2,0,12,"6' 4""",Orthodox,Alex-Pereira-224511,Alex Pereira
bf88971d31a1367b,Cory Sandhagen,,Bantamweight,Male,11,5,0,16,"5' 11""",Switch,Cory-Sandhagen-112869,Cory Sandhagen
2cc62c24e03e31f1,Khalil Rountree Jr.,,Light Heavyweight,Male,10,7,0,18,"6' 1""",Southpaw,,Khalil Rountree Jr. | Khalil Rountree
1be0a07a75aba8b6,Abus Magomedov,,Middleweight,Male,4,3,0,7,"6' 2""",Orthodox,Abusupiyan-Magomedov-60755,Abus Magomedov | Abusupiyan Magomedov
1380bf7bbf61d6f1,Tre'ston Vines,,Middleweight,Male,0,1,0,1,"6' 1""",Orthodox,,Tre'ston Vines
0340977ba43f8013,JooSang Yoo,,Featherweight,Male,1,1,0,2,"5' 7""",Orthodox,,JooSang Yoo
fe17d41e2b27900b,Patchy Mix,,Bantamweight,Male,0,2,0,2,"5' 8""",Southpaw,Patrick-Mix-161007,Patchy Mix
f4544d57a0c93b7c,Edmen Shahbazyan,,Middleweight,Male,9,5,0,15,"6' 2""",Orthodox,Edmen-Shahbazyan-247691,Edmen Shahbazyan
74fd8194bb19e2bf,Andre Muniz,,Middleweight,Male,6,4,0,10,"6' 1""",Southpaw,Andre-Muniz-81800,Andre Muniz
d8b0f82a920de5ac,Yana Santos,,Women's Bantamweight,Female,7,5,0,12,"5' 6""",Orthodox,Yana-Santos-49412,Yana Santos
e9c6e0620732ca67,Chris Gutierrez,,Bantamweight,Male,10,4,1,15,"5' 9""",Orthodox,Chris-Gutierrez-59736,Chris Gutierrez
2d0d405ad62b34b7,Austin Vanderford,,Welterweight,Male,1,1,0,2,"5' 11""",Orthodox,Austin-Vanderford-206919,Austin Vanderford
f0a323d30b06e3a8,Veronica Hardy,,Women's Flyweight,Female,5,5,0,10,"5' 4""",Southpaw,Veronica-Hardy-180217,Veronica Hardy | Veronica Macedo
545699be41b1d282,Brogan Walker,,Women's Flyweight,Female,0,3,0,3,"5' 4""",Switch,Brogan-Walker-176193,Brogan Walker
a1fe00d04609986b,Jimmy Crute,,Light Heavyweight,Male,6,4,2,12,"6' 2""",Orthodox,Jimmy-Crute-218959,Jimmy Crute | Jim Crute
0aa46064d6a157d1,Jack Jenkins,,Featherweight,Male,4,2,0,6,"5' 7""",Switch,Jack-Jenkins-228039,Jack Jenkins
9dd44108e3e1b102,Ramon Taveras,,Featherweight,Male,1,2,0,3,"5' 8""",Southpaw,Ramon-Taveras-332055,Ramon Taveras
be2f4c42148aaa0d,Jake Matthews,,Welterweight,Male,15,8,0,24,"5' 11""",Orthodox,Jake-Matthews-122139,Jake Matthews
23819db9f489592d,Tom Nolan,,Lightweight,Male,4,1,0,6,"6' 3""",Southpaw,Tom-Nolan-244655,Tom Nolan
5f4c5e8ccdbba00e,Charlie Campbell,,Lightweight,Male,2,1,0,3,"6' 0""",Orthodox,Charlie-Campbell-286213,Charlie Campbell
fda075b76a0a756d,Rolando Bedoya,,Lightweight,Male,0,4,0,4,"5' 11""",Orthodox,Rolando-Bedoya-178707,Rolando Bedoya
ef4f913e6a99246b,Josias Musasa,,Bantamweight,Male,0,2,0,2,"5' 8""",Southpaw,Josias-Musasa-416801,Josias Musasa
64d5a5e924312934,Luana Carolina,,Women's Bantamweight,Female,6,4,0,10,"5' 6""",Orthodox,Luana-Carolina-189719,Luana Carolina
5ffade352e5b635f,Elisha Ellison,,Heavyweight,Male,0,1,0,1,"6' 0""",Orthodox,Elisha-Ellison-426649,Elisha Ellison
2b4f0961dd196d20,Loma Lookboonmee,,Women's Strawweight,Female,7,3,0,11,"5' 1""",Orthodox,Konklak-Suphisara-270881,Loma Lookboonmee
be354104b1b893f1,Dustin Stoltzfus,,Middleweight,Male,3,7,0,10,"6' 0""",Orthodox,Dustin-Stoltzfus-113779,Dustin Stoltzfus
92120440fcb28c7e,Diego Ferreira,,Lightweight,Male,10,7,0,17,"5' 9""",Orthodox,Diego-Ferreira-26358,Diego Ferreira | Carlos Diego Ferreira
1246b3a3b6fa36e9,Quang Le,,Bantamweight,Male,1,3,0,4,"5' 7""",Orthodox,Quang-Le-223785,Quang Le
cf44ab1ffc00f165,Dusko Todorovic,,Middleweight,Male,4,6,0,10,"6' 1""",Orthodox,Dusko-Todorovic-207339,Dusko Todorovic
13eb15beb712bc60,Claudio Puelles,,Lightweight,Male,5,4,0,9,"5' 10""",Southpaw,Claudio-Puelles-105897,Claudio Puelles
f58b474bf5d86e5f,Joaquim Silva,,Lightweight,Male,7,5,0,12,"5' 8""",Southpaw,Joaquim-Silva-146291,Joaquim Silva
6fb01bd765a34f04,Rodrigo Sezinando,,Ultimate Fighter 33 Welterweight Tournament,Male,0,1,0,1,"5' 9""",Orthodox,,Rodrigo Sezinando
4a39d90a99b006dd,Nassourdine Imavov,,Middleweight,Male,9,2,0,12,"6' 3""",Orthodox,Nassourdine-Imavov-217405,Nassourdine Imavov
ec887ad9a414aff9,Paul Craig,,Light Heavyweight,Male,9,10,1,21,"6' 3""",Orthodox,Paul-Craig-110167,Paul Craig
56e42e6d26cbf604,Rhys McKee,,Welterweight,Male,1,5,0,6,"6' 2""",Orthodox,Rhys-McKee-145609,Rhys McKee
488201b31f04d4b7,Kaue Fernandes,,Lightweight,Male,3,1,0,4,"5' 9""",Orthodox,Kaue-Fernandes-297051,Kaue Fernandes
147266d98ca2813f,Trey Waters,,Welterweight,Male,2,1,0,3,"6' 5""",Orthodox,Trey-Waters-319103,Trey Waters
34ad7cf2c5f49b2a,Andreas Gustafsson,,Welterweight,Male,1,1,0,2,"6' 1""",Orthodox,,Andreas Gustafsson
86dc7b9318febf9b,Rinat Fakhretdinov,,Welterweight,Male,6,0,1,7,"6' 0""",Orthodox,Rinat-Fakhretdinov-145067,Rinat Fakhretdinov
81d3fc0435cfe7ac,Zhang Mingyang,,Light Heavyweight,Male,3,1,0,5,"6' 2""",Orthodox,Mingyang-Zhang-243033,Zhang Mingyang
3f3f90729e314479,Brian Ortega,,Featherweight,Male,8,5,0,14,"5' 8""",Switch,Brian-Ortega-65310,Brian Ortega
d38d32acdb6c8ac2,Sergei Pavlovich,,Heavyweight,Male,8,3,0,12,"6' 3""",Southpaw,Sergei-Pavlovich-184051,Sergei Pavlovich | Sergey Pavlovich
28006e300df5b0f3,Taiyilake Nueraji,,Welterweight,Male,1,0,0,1,"6' 2""",Southpaw,,Taiyilake Nueraji
ca1de23adece5efa,Kiefer Crosbie,,Welterweight,Male,0,3,0,3,"5' 11""",Switch,Kiefer-Crosbie-61160,Kiefer Crosbie
fab54d525f0f2d9d,Maheshate,,Lightweight,Male,2,4,0,6,"6' 0""",Orthodox,Maheshate-Hayisaer-336819,Maheshate | Hayisaer Maheshate
38460724e5eca228,Rongzhu,,Lightweight,Male,3,3,0,6,"5' 9""",Orthodox,,Rongzhu | Zhu Rong
c9b59e3c8b7043f8,Austin Hubbard,,Lightweight,Male,4,8,0,12,"5' 10""",Orthodox,Austin-Hubbard-191483,Austin Hubbard
7635e954d6479094,Westin Wilson,,Featherweight,Male,1,3,0,4,"6' 1""",Southpaw,Westin-Wilson-110361,Westin Wilson
14d9402cd3d121ac,Uran Satybaldiev,,Light Heavyweight,Male,1,1,0,2,"6' 4""",Orthodox,Uran-Satybaldiev-364447,Uran Satybaldiev
7000b0fb9e20419a,Dricus Du Plessis,,Middleweight,Male,9,1,0,10,"6' 1""",Switch,Dricus-Du-Plessis-146193,Dricus Du Plessis
fef78cb6d5f39398,Jared Cannonier,,Middleweight,Male,11,9,0,20,"5' 11""",Switch,Jared-Cannonier-78628,Jared Cannonier
74bb53e7099cb5b9,Kai Asakura,,Flyweight,Male,0,2,0,3,"5' 8""",Orthodox,Kai-Asakura-226035,Kai Asakura
9c88a670ebba5427,Eric Nolan,,Middleweight,Male,0,1,0,1,"6' 2""",Orthodox,,Eric Nolan
e2acd498178b7fbd,Jessica Andrade,,Women's Flyweight,Female,17,13,0,30,"5' 1""",Orthodox,Jessica-Andrade-100715,Jessica Andrade
51e7d13b7f729c50,Drakkar Klose,,Lightweight,Male,10,3,0,13,"5' 9""",Orthodox,Drakkar-Klose-84568,Drakkar Klose
49c2ef91fb4491f6,Iasmin Lucindo,,Women's Strawweight,Female,5,2,0,7,"5' 3""",Orthodox,Iasmin-Lucindo-264861,Iasmin Lucindo
a8cd76e59b7c49ab,Christian Rodriguez,,Featherweight,Male,5,4,0,9,"5' 7""",Orthodox,Christian-Rodriguez-303043,Christian Rodriguez
b8ba4f48c57725f9,Rafael Cerquiera,,Light Heavyweight,Male,0,3,0,3,,,,Rafael Cerquiera
4ffd2b01b7394143,Toshiomi Kazama,,Bantamweight,Male,1,3,0,4,"5' 7""",Orthodox,Toshiomi-Kazama-373059,Toshiomi Kazama
bcfa27125bcecc19,Gilbert Urbina,,Welterweight,Male,1,3,0,4,"6' 3""",Orthodox,Gilbert-Urbina-167419,Gilbert Urbina
8e35a9fe9a57b69f,Julija Stoliarenko,,Women's Flyweight,Female,2,7,0,9,"5' 7""",Orthodox,Julija-Stoliarenko-143533,Julija Stoliarenko
db353d75993d42c3,Elves Brener,,Lightweight,Male,3,3,0,6,"5' 10""",Orthodox,Elves-Brener-224229,Elves Brener | Elves Brenner
b9df3acc0fbdbbc3,Karol Rosa,,Women's Bantamweight,Female,8,4,0,12,"5' 5""",Orthodox,Karol-Rosa-115135,Karol Rosa
c2c7b0cf6428c50e,Elizeu Zaleski dos Santos,,Welterweight,Male,11,6,1,18,"5' 11""",Orthodox,Elizeu-Zaleski-dos-Santos-63825,Elizeu Zaleski dos Santos
1bd08c84baf0f0e2,Rinya Nakamura,,Bantamweight,Male,4,1,0,5,"5' 7""",Southpaw,Rinya-Nakamura-386855,Rinya Nakamura
72b4261811f6d97c,Nathan Fletcher,,Bantamweight,Male,1,2,0,3,"5' 7""",Orthodox,Nathan-Fletcher-275293,Nathan Fletcher
28061eae5a6884c3,Nick Klein,,Middleweight,Male,0,2,0,2,"6' 1""",Orthodox,Nick-Klein-270893,Nick Klein
87bd1fc4820e6e6f,Austin Bashi,,Featherweight,Male,1,1,0,2,"5' 6""",Orthodox,Austin-Bashi-362871,Austin Bashi
40531c8f39f016fe,Robert Whittaker,,Middleweight,Male,17,7,0,24,"6' 0""",Orthodox,Robert-Whittaker-45132,Robert Whittaker
3a70cd0ddb52f7f7,Marcus McGhee,,Bantamweight,Male,4,1,0,6,"5' 8""",Orthodox,Marcus-McGhee-122153,Marcus McGhee
0d9f2d60c2483ea0,Shara Magomedov,,Middleweight,Male,5,1,0,6,"6' 2""",Orthodox,Sharabutdin-Magomedov-309711,Shara Magomedov | Sharabutdin Magomedov
b28df5607a6b1db8,Bryce Mitchell,,Featherweight,Male,9,3,0,13,"5' 10""",Southpaw,Bryce-Mitchell-151837,Bryce Mitchell
00de3a4bfdc4a1ba,Said Nurmagomedov,,Bantamweight,Male,7,4,0,11,"5' 8""",Orthodox,Said-Nurmagomedov-103961,Said Nurmagomedov
e6abc381d85dfa34,Da'Mon Blackshear,,Bantamweight,Male,5,4,1,10,"5' 10""",Switch,DaMon-Blackshear-243891,Da'Mon Blackshear | Da'mon Blackshear
60bc6c8b8e95bd3c,Amanda Ribas,,Women's Strawweight,Female,7,6,0,13,"5' 4""",Orthodox,Amanda-Ribas-171625,Amanda Ribas
d5ac91a888b66ee6,Mohammad Yahya,,Featherweight,Male,0,3,0,3,"5' 9""",Switch,Mohammad-Yahya-104821,Mohammad Yahya
6ff3abc1052a0921,Steven Nguyen,,Featherweight,Male,1,1,0,2,"5' 11""",Switch,Steven-Nguyen-121057,Steven Nguyen
04c3977524fb97e0,Martin Buday,,Heavyweight,Male,7,1,0,8,"6' 4""",Orthodox,Martin-Buday-164475,Martin Buday
3831bcbeade5a335,Dustin Poirier,,Lightweight,Male,22,9,0,32,"5' 9""",Southpaw,Dustin-Poirier-50529,Dustin Poirier
27dc95be9b98006d,Daniel Rodriguez,,Welterweight,Male,10,4,0,14,"6' 1""",Southpaw,Daniel-Rodriguez-145945,Daniel Rodriguez
fd67143f447281de,Patricio Freire,,Featherweight,Male,1,1,0,3,"5' 6""",Orthodox,Patricio-Freire-9960,Patricio Freire | Patricio Pitbull
966e46aafac530c8,Islam Dulatov,,Welterweight,Male,1,0,0,1,"6' 3""",Orthodox,Islam-Dulatov-236167,Islam Dulatov
837a9f78be0b2fc9,Marcin Prachnio,,Light Heavyweight,Male,4,7,0,11,"6' 3""",Orthodox,Marcin-Prachnio-141251,Marcin Prachnio
a0989877f644f2ab,Lukasz Brzeski,,Heavyweight,Male,1,6,0,7,"6' 3""",Orthodox,Lukasz-Brzeski-132249,Lukasz Brzeski
c5156b7a02344aa1,Stephen Thompson,,Welterweight,Male,12,9,1,22,"6' 0""",Orthodox,Stephen-Thompson-59608,Stephen Thompson
b015a1a954f587d1,Calvin Kattar,,Featherweight,Male,7,8,0,15,"5' 11""",Orthodox,Calvin-Kattar-23782,Calvin Kattar
94b00343ca5505af,Lauren Murphy,,Women's Flyweight,Female,8,7,0,15,"5' 5""",Orthodox,Lauren-Murphy-66725,Lauren Murphy
af8e52231b4cfce5,Mitch Ramirez,,Lightweight,Male,0,2,0,2,"5' 11""",Orthodox,Mitch-Ramirez-244107,Mitch Ramirez
c089e6624556674f,Mike Davis,,Lightweight,Male,5,2,0,7,"6' 0""",Orthodox,Mike-Davis-202169,Mike Davis
e5e9129255fd285f,Melissa Martinez,,Women's Strawweight,Female,1,2,0,3,"5' 2""",Southpaw,Melissa-Martinez-224241,Melissa Martinez
875c9f59fc746b88,Ilia Topuria,,Lightweight,Male,9,0,0,9,"5' 7""",Orthodox,Ilia-Topuria-202445,Ilia Topuria
f5f171343461fc38,Kai Kara-France,,Flyweight,Male,8,5,0,13,"5' 4""",Orthodox,Kai-KaraFrance-73692,Kai Kara-France | Kai Kara-France.
e18ec46a5875684b,Felipe Lima,,Featherweight,Male,2,1,0,3,"5' 6""",Orthodox,Felipe-Lima-205627,Felipe Lima
3dc200641c5e5245,Viviane Araujo,,Women's Flyweight,Female,7,6,0,13,"5' 4""",Orthodox,Viviane-Araujo-200603,Viviane Araujo
184b150c59c5539d,Alvin Hines,,Heavyweight,Male,0,1,0,1,"6' 2""",Orthodox,Alvin-Hines-405550,Alvin Hines
fa92f349c2df714c,Jamahal Hill,,Light Heavyweight,Male,6,4,0,11,"6' 4""",Southpaw,Jamahal-Hill-280417,Jamahal Hill
e6bdebff94eddc25,Nikolas Motta,,Lightweight,Male,3,3,0,7,"5' 9""",Orthodox,Nikolas-Motta-103887,Nikolas Motta
a11db5b1e98120ae,Melissa Mullins,,Women's Bantamweight,Female,2,2,0,4,"5' 7""",Orthodox,Melissa-Mullins-287951,Melissa Mullins
36959e53237eed0a,Mohammed Usman,,Heavyweight,Male,4,2,0,6,"6' 2""",Orthodox,Mohammed-Usman-253535,Mohammed Usman
09c4ebb55e8079b1,Kamaru Usman,,Welterweight,Male,16,3,0,19,"6' 0""",Switch,Kamaru-Usman-120691,Kamaru Usman
00cc7715cc0d4b51,Miranda Maverick,,Women's Flyweight,Female,8,4,0,12,"5' 3""",Southpaw,Miranda-Maverick-230031,Miranda Maverick
a7ed9d9e59972d38,Court McGee,,Welterweight,Male,11,13,0,24,"5' 11""",Orthodox,Court-McGee-34124,Court McGee
6fe6a57990709869,Cameron Smotherman,,Bantamweight,Male,1,2,0,4,"5' 9""",Orthodox,Cameron-Smotherman-339497,Cameron Smotherman
16a0eba44cd46eb9,Ange Loosa,,Welterweight,Male,2,3,0,6,"5' 10""",Orthodox,Ange-Loosa-95799,Ange Loosa
f8588e91351f8a39,Vanessa Demopoulos,,Women's Strawweight,Female,5,5,0,10,"5' 2""",Orthodox,Vanessa-Demopoulos-118775,Vanessa Demopoulos
539a8690e6be156e,Julianna Pena,,Women's Bantamweight,Female,8,4,0,12,"5' 6""",Orthodox,Julianna-Pena-50883,Julianna Pena
e8904c85658949e8,Kayla Harrison,,Women's Bantamweight,Female,3,0,0,3,"5' 8""",Southpaw,Kayla-Harrison-237039,Kayla Harrison
f1ab1276d646f580,Ariane da Silva,,Women's Flyweight,Female,6,8,0,14,"5' 6""",Orthodox,Ariane-Lipski-da-Silva-147487,Ariane da Silva
c4d39d0ecab35b23,Jeka Saragih,,Featherweight,Male,1,3,0,4,"5' 8""",Orthodox,Jeka-Saragih-282415,Jeka Saragih | Jeka Asparido Saragih
f1fe8d640302d684,Yanal Ashmouz,,Lightweight,Male,2,2,0,4,"5' 9""",Orthodox,Yanal-Ashmouz-252115,Yanal Ashmouz | Yanal Ashmoz
bc2a324521f4f42e,Mark Choinski,,Lightweight,Male,0,1,0,1,"5' 8""",Orthodox,Mark-Choinski-375943,Mark Choinski
c9bb479dabdb48bf,Billy Ray Goff,,Welterweight,Male,1,2,0,3,"5' 10""",Switch,Billy-Goff-282365,Billy Ray Goff | Billy Goff
ecdf6dcdb523bb8d,Kurt Holobaugh,,Lightweight,Male,2,7,0,9,"5' 11""",Orthodox,Kurt-Holobaugh-68751,Kurt Holobaugh
cfd0252570ae2229,Rayanne dos Santos,,Women's Strawweight,Female,0,3,0,3,"5' 2""",Orthodox,Rayanne-dos-Santos-230789,Rayanne dos Santos
98def16d7bb14aa9,Sodiq Yusuff,,Lightweight,Male,6,4,0,10,"5' 9""",Orthodox,Sodiq-Yusuff-152359,Sodiq Yusuff
37962e622840843a,Nursulton Ruziboev,,Middleweight,Male,4,1,0,5,"6' 5""",Orthodox,Nursulton-Ruziboev-175547,Nursulton Ruziboev
37ab9320fc514bf9,Gabe Green,,Lightweight,Male,3,3,0,6,"5' 10""",Switch,,Gabe Green | Gabriel Green
37f91d57ed109584,Connor Matthews,,Featherweight,Male,0,3,0,3,"5' 8""",Switch,Connor-Matthews-84660,Connor Matthews
ca846720b8878cbc,Elise Reed,,Women's Strawweight,Female,4,5,0,9,"5' 3""",Orthodox,Elise-Reed-278133,Elise Reed
d7974c32755e4b64,Carlos Hernandez,,Flyweight,Male,3,4,0,7,"5' 8""",Orthodox,Carlos-Hernandez-171603,Carlos Hernandez
0ce8ac03e1fc8da4,Luana Pinheiro,,Women's Strawweight,Female,3,4,0,7,"5' 2""",Orthodox,Luana-Pinheiro-237525,Luana Pinheiro
941e2615d914d962,Jose Aldo,,Featherweight,Male,14,9,0,23,"5' 7""",Orthodox,Jose-Aldo-11506,Jose Aldo
be964441477111de,JeongYeong Lee,,Featherweight,Male,2,2,0,4,"5' 10""",Orthodox,,JeongYeong Lee
b4f7cacb2ddc5231,Brad Katona,,Bantamweight,Male,4,5,0,9,"5' 6""",Orthodox,Brad-Katona-66518,Brad Katona
3e56f6fcc29a8f9d,Santiago Ponzinibbio,,Welterweight,Male,12,8,0,20,"6' 0""",Orthodox,Santiago-Ponzinibbio-64593,Santiago Ponzinibbio
1f5d82279eb460df,Serhiy Sidey,,Bantamweight,Male,2,1,0,3,"5' 11""",Switch,Serhiy-Sidey-220713,Serhiy Sidey
adae0f478fafba7e,Miesha Tate,,Women's Bantamweight,Female,7,7,0,14,"5' 6""",Orthodox,Miesha-Tate-26252,Miesha Tate
c42bb75b660872de,Marina Rodriguez,,Women's Strawweight,Female,7,6,2,15,"5' 6""",Orthodox,Marina-Rodriguez-193977,Marina Rodriguez
9ffda31f36b02c95,Gaston Bolanos,,Bantamweight,Male,2,2,0,4,"5' 7""",Orthodox,Gaston-Bolanos-140905,Gaston Bolanos
83c80f54de1b32fe,Don'Tale Mayes,,Heavyweight,Male,4,7,0,12,"6' 6""",Orthodox,DonTale-Mayes-237177,Don'Tale Mayes | Don'tale Mayes
9a0d9b9d8c551d65,Ivana Petrovic,,Women's Flyweight,Female,1,3,0,4,"5' 8""",Southpaw,Ivana-Petrovic-331333,Ivana Petrovic
c64e85074d1984f8,Anthony Smith,,Light Heavyweight,Male,13,12,0,25,"6' 4""",Orthodox,Anthony-Smith-29470,Anthony Smith
78ebf7d241e77844,Jimmy Flick,,Flyweight,Male,2,4,0,6,"5' 7""",Orthodox,Jimmy-Flick-60460,Jimmy Flick
debe6f0d96121434,Evan Elder,,Lightweight,Male,3,2,0,5,"5' 10""",Switch,Evan-Elder-269245,Evan Elder
a47743ba4ed6cb92,Alatengheili,,Bantamweight,Male,5,3,1,9,"5' 5""",Orthodox,,Alatengheili | Heili Alateng
0eed054506a94abf,Cameron Saaiman,,Bantamweight,Male,3,3,0,6,"5' 8""",Southpaw,Cameron-Saaiman-317055,Cameron Saaiman
bb1e1ffc193f75f8,Roberto Romero,,Featherweight,Male,0,2,0,2,"5' 8""",Orthodox,,Roberto Romero
4068eabd52a7fa93,Chelsea Chandler,,Women's Bantamweight,Female,2,3,0,6,"5' 8""",Southpaw,Chelsea-Chandler-273105,Chelsea Chandler
2ec8d26e4041f9fb,Michael Chandler,,Lightweight,Male,2,5,0,7,"5' 8""",Orthodox,Michael-Chandler-50829,Michael Chandler
5a9c4dff8eee3cd8,Yair Rodriguez,,Featherweight,Male,11,4,0,16,"5' 11""",Orthodox,Yair-Rodriguez-106305,Yair Rodriguez
a238e2e4c9670e90,Sean Woodson,,Featherweight,Male,7,2,1,10,"6' 2""",Orthodox,Sean-Woodson-235563,Sean Woodson
c58c3a863045d224,Yan Xiaonan,,Women's Strawweight,Female,9,4,0,13,"5' 5""",Orthodox,Xiaonan-Yan-67828,Yan Xiaonan
297d71e3e51e67fc,Darren Elkins,,Featherweight,Male,19,11,0,30,"5' 10""",Orthodox,Darren-Elkins-22094,Darren Elkins
d0241a094460f6a1,Cortavious Romious,,Bantamweight,Male,0,2,0,2,"5' 4""",Southpaw,,Cortavious Romious
4c2501ed3cec6b3c,Diana Belbita,,Women's Flyweight,Female,2,6,0,8,"5' 7""",Orthodox,Diana-Belbita-174381,Diana Belbita
4d3420e4479f7e2d,Istela Nunes,,Women's Strawweight,Female,0,5,0,5,"5' 4""",Orthodox,Istela-Nunes-83194,Istela Nunes
d711c2758350cbf5,Victor Henry,,Bantamweight,Male,4,2,0,7,"5' 7""",Switch,Victor-Henry-52195,Victor Henry
3ae417889e6fa052,Pedro Falcao,,Bantamweight,Male,0,2,0,2,"5' 6""",Orthodox,Pedro-Falcao-150185,Pedro Falcao
daa8caf6878b4796,CJ Vergara,,Flyweight,Male,3,5,0,8,"5' 6""",Orthodox,CJ-Vergara-72117,CJ Vergara | Carlos Vergara | C.J. Vergara
59fcc641cfc67b7d,Ronaldo Rodriguez,,Flyweight,Male,2,1,0,3,"5' 6""",Orthodox,Ronaldo-Rodriguez-266121,Ronaldo Rodriguez
e743c67e21cfa0e9,Vinc Pichel,,Lightweight,Male,7,5,0,12,"5' 10""",Orthodox,Vinc-Pichel-57848,Vinc Pichel
a24790347db005b3,Gabriel Miranda,,Featherweight,Male,1,3,0,4,"5' 11""",Orthodox,Gabriel-Miranda-108691,Gabriel Miranda
6e78fc11797303ec,Gunnar Nelson,,Welterweight,Male,10,6,0,16,"5' 11""",Switch,Gunnar-Nelson-25246,Gunnar Nelson
09257c82f023e752,Molly McCann,,Women's Strawweight,Female,7,7,0,14,"5' 4""",Orthodox,Molly-McCann-150485,Molly McCann
cb8d5ce5014434c9,Jordan Vucenic,,Lightweight,Male,0,2,0,2,"5' 10""",Orthodox,Jordan-Vucenic-236825,Jordan Vucenic
d49758d4b92d2200,Felipe dos Santos,,Flyweight,Male,1,3,0,4,"5' 7""",Orthodox,Felipe-dos-Santos-324589,Felipe dos Santos
a0cd4255eec2a5b8,Mick Parkin,,Heavyweight,Male,4,1,0,5,"6' 4""",Orthodox,Mick-Parkin-224411,Mick Parkin | Michael Parkin
7915c978759b49fb,Puja Tomar,,Women's Strawweight,Female,1,1,0,3,"5' 4""",Southpaw,Puja-Tomar-148323,Puja Tomar
fae7eb34e7f7da2a,Caolan Loughran,,Bantamweight,Male,2,2,0,4,"5' 6""",Orthodox,Caolan-Loughran-250567,Caolan Loughran
2cf328c893839744,Guram Kutateladze,,Lightweight,Male,2,3,0,5,"5' 11""",Orthodox,Guram-Kutateladze-127817,Guram Kutateladze
c75a488268aa12f7,SeungWoo Choi,,Featherweight,Male,4,7,0,11,"6' 0""",Orthodox,,SeungWoo Choi | Seung Woo Choi | Seungwoo Choi
4fc09af1b39d39ae,AJ Cunningham,,Bantamweight,Male,0,2,0,2,"5' 10""",Orthodox,,AJ Cunningham
7331db060c1586eb,Carlos Vera,,Bantamweight,Male,1,1,0,2,"5' 6""",Orthodox,Carlos-Vera-127691,Carlos Vera
e1601c0597a7b444,Andre Lima,,Flyweight,Male,4,0,0,4,"5' 7""",Orthodox,Andre-Lima-201199,Andre Lima
42ef43eb5a5e2399,Josiane Nunes,,Women's Bantamweight,Female,3,3,0,6,"5' 2""",Southpaw,Josiane-Nunes-147215,Josiane Nunes
60800421a8c78d84,Yuneisy Duben,,Women's Flyweight,Female,0,1,0,1,"5' 4""",Orthodox,,Yuneisy Duben
0488ce27e1b8bb1d,Rei Tsuruya,,Flyweight,Male,1,1,0,3,"5' 6""",Orthodox,Rei-Tsuruya-380465,Rei Tsuruya
5d5dc3bf943ec3f3,Armen Petrosyan,,Middleweight,Male,3,4,0,7,"6' 3""",Orthodox,Armen-Petrosyan-302783,Armen Petrosyan
d46685b2069b7029,Julian Marquez,,Middleweight,Male,3,5,0,8,"6' 2""",Orthodox,Julian-Marquez-77743,Julian Marquez
d64eea071f4c4273,Andrea Lee,,Women's Flyweight,Female,5,9,0,14,"5' 6""",Orthodox,Andrea-Lee-149037,Andrea Lee
fea9efc9272d4900,Ramazan Temirov,,Flyweight,Male,2,0,0,2,"5' 4""",Orthodox,,Ramazan Temirov
7a88ea78c1ad646f,Melsik Baghdasaryan,,Featherweight,Male,3,2,0,5,"5' 9""",Southpaw,Melsik-Baghdasaryan-164681,Melsik Baghdasaryan | Melsik Bagdasaryan
